matchup,page,date,content_type,collection,pages
United v East Cliff,79,18950911,fixture information,Tony Webb minor counties collection,1
United II v Bournemouth Swimming Club,79,18950911,fixture information,Tony Webb minor counties collection,1
United II v St Michael's Institute,79,18950918,fixture information,Tony Webb minor counties collection,1
United v St Andrew's,79,18950925,fixture information,Tony Webb minor counties collection,1
Poole Park v L And SWR Co Bournemouth East,79,18950831,match information,Tony Webb minor counties collection,1
Milford v Milford Visitors,79,18950831,match information,Tony Webb minor counties collection,1
Sopley v G M Nicholson's XI,79,18950828,match information,Tony Webb minor counties collection,1
United v Royal Artillery,79,18950904,match information,Tony Webb minor counties collection,1
Pylewell Park v Pennington,79,18950831,match information,Tony Webb minor counties collection,1
Pylewell Park v Boldre,79,18950824,match information,Tony Webb minor counties collection,1
Bournemouth player statistics,80,18950903,statistics,Tony Webb minor counties collection,1
Pylewell Park player statistics,80,18950831,statistics,Tony Webb minor counties collection,1
Mr Meyrick's XI v Ringwood,81,18950808,fixture information,Tony Webb minor counties collection,1
Bournemouth v Isle of Purbeck,81,18950808,fixture information,Tony Webb minor counties collection,1
Hampshire v Warwickshire,81,18950808,fixture information,Tony Webb minor counties collection,1
Bournemouth v New Forest,81,18950809,fixture information,Tony Webb minor counties collection,1
Sopley v Christchurch RA,81,18950810,fixture information,Tony Webb minor counties collection,1
Poole v St Andrews,81,18950810,fixture information,Tony Webb minor counties collection,1
Pennington v Pylewell Park,81,18950810,fixture information,Tony Webb minor counties collection,1
Bournemouth v Blandford,81,18950812,fixture information,Tony Webb minor counties collection,1
Lymington v Nondescripts,81,18950812,fixture information,Tony Webb minor counties collection,1
Corfe Castle v Poole,81,18950814,fixture information,Tony Webb minor counties collection,1
Wimborne Second XI v Poole Second XI,81,18950814,fixture information,Tony Webb minor counties collection,1
Bournemouth United v Bournemouth Wanderers,81,18950814,fixture information,Tony Webb minor counties collection,1
Broadstone v Bournemouth United Second XI,81,18950814,fixture information,Tony Webb minor counties collection,1
Ringwood Cyclists v Ringwood,81,18950814,fixture information,Tony Webb minor counties collection,1
Hampshire v Sussex,81,18950815,fixture information,Tony Webb minor counties collection,1
United v Cornish's XI,81,18950807,match information,Tony Webb minor counties collection,1
Poole Park v Blandford,81,18950807,match information,Tony Webb minor counties collection,1
Bournemouth v MCC,81,18950800,match information,Tony Webb minor counties collection,1
Poole v Spencer Smith's XI,81,18950800,match information,Tony Webb minor counties collection,1
Arnold College v Civil Service,81,18950803,match information,Tony Webb minor counties collection,1
Arnold College player statistics,81,18950000,statistics,Tony Webb minor counties collection,1
Captain Nicholl's XI v JA Brook's XI,82,18950603,match information,Tony Webb minor counties collection,1
Durham University v St George's Newcastle,82,18950603,match information,Tony Webb minor counties collection,1
Craghead v Ouston,82,18950600,match information,Tony Webb minor counties collection,1
Harraton v Bill Quay Albion,82,18950600,match information,Tony Webb minor counties collection,1
Felling Temperance v Washington,82,18950600,match information,Tony Webb minor counties collection,1
City Asylum v Wesley Chapel,82,18950600,match information,Tony Webb minor counties collection,1
Ouston Wanderers v Craghead Colliery,82,18950600,match information,Tony Webb minor counties collection,1
Delaval Hall v Seghill,82,18950600,match information,Tony Webb minor counties collection,1
Kirkley v Mitford,82,18950600,match information,Tony Webb minor counties collection,1
Whickham v Benwell Hill,82,18950600,match information,Tony Webb minor counties collection,1
Bishop Auckland v Spennymoor,82,18950603,match information,Tony Webb minor counties collection,1
Mitford v Hartley Hastings Second XI,83,18950600,match information,Tony Webb minor counties collection,1
KOSB v Alnwick Wednesday,83,18950603,match information,Tony Webb minor counties collection,1
YMCA v Hebburn St John's,83,18950600,match information,Tony Webb minor counties collection,1
Crook v Hetton Lyons,83,18950600,match information,Tony Webb minor counties collection,1
Bywell v Newton,83,18950600,match information,Tony Webb minor counties collection,1
Ryton v Gateshead Fell,83,18950600,match information,Tony Webb minor counties collection,1
Stanley And District v Durham City Second XI,83,18950600,match information,Tony Webb minor counties collection,1
Pleasant Sunday Afternoon Newcastle v Newbiggin Institute,83,18950527,match information,Tony Webb minor counties collection,1
North Durham First XI v Rockcliff First XI,83,18950527,match information,Tony Webb minor counties collection,1
Coldstream v Kelso,83,18950601,match information,Tony Webb minor counties collection,1
Greenside v Ovingham,83,18950600,match information,Tony Webb minor counties collection,1
Alnwick v North Eastern Newcastle,83,18950603,match information,Tony Webb minor counties collection,1
Longhirst v Bothal,83,18950600,match information,Tony Webb minor counties collection,1
Consett And District v Elswick Works,83,18950527,match information,Tony Webb minor counties collection,1
Eppleton Second XI v Hamsteels,84,18950600,match information,Tony Webb minor counties collection,1
Tudhoe v Norton Second XI,84,18950604,match information,Tony Webb minor counties collection,1
Morpeth YMCA v Ashington Excelsior,84,18950527,match information,Tony Webb minor counties collection,1
The Hermitage v Henderson's Scratch XI,84,18950603,match information,Tony Webb minor counties collection,1
Hetton Lyons v G W Ross' XVI,84,18950601,match information,Tony Webb minor counties collection,1
Sunderland v South Shields,85,18950629,team information,Tony Webb minor counties collection,1
Philadelphia v Whitburn,85,18950629,team information,Tony Webb minor counties collection,1
Deptford Ramblers v Hendon Waverley,85,18950629,team information,Tony Webb minor counties collection,1
St Luke's v St Hilda's,85,18950629,team information,Tony Webb minor counties collection,1
Pallion Institute v Ven Bede's,85,18950629,team information,Tony Webb minor counties collection,1
Alexandra Amateurs v Fulwell CI,85,18950629,team information,Tony Webb minor counties collection,1
West End Ramblers v Deptford,85,18950629,team information,Tony Webb minor counties collection,1
Franklin v Roker Park,85,18950629,team information,Tony Webb minor counties collection,1
Trimdon-street Wesleyans v Fulwell,85,18950629,team information,Tony Webb minor counties collection,1
Havelock v Hendon PM,85,18950629,team information,Tony Webb minor counties collection,1
Sunderland Second XI v South Shields Second XI,85,18950629,team information,Tony Webb minor counties collection,1
Black Watch v Seaham Ernest,85,18950629,team information,Tony Webb minor counties collection,1
Penshaw Church v Seaham Ernest,85,18950629,team information,Tony Webb minor counties collection,1
New Seaham MIA v Monkwearmouth,85,18950629,team information,Tony Webb minor counties collection,1
Tyne Dock NER Juniors v High Fell Second XI,86,18950700,match information,Tony Webb minor counties collection,1
Moorsley First XI v Hetton Lyons Second XI,86,18950700,match information,Tony Webb minor counties collection,1
West Denton v Whickham Second XI,86,18950700,match information,Tony Webb minor counties collection,1
Heaton Guild v Percy YMCA,86,18950700,match information,Tony Webb minor counties collection,1
Haltwhistle v Humshaugh,86,18950700,match information,Tony Webb minor counties collection,1
Elswick Works Second XI v Jarrow,86,18950700,match information,Tony Webb minor counties collection,1
Gateshead Presbyterian v Swalwell United,86,18950700,match information,Tony Webb minor counties collection,1
Gallowhill v Backworth,86,18950700,match information,Tony Webb minor counties collection,1
Wesley Chapel v South Shields Third XI,86,18950700,match information,Tony Webb minor counties collection,1
Seghill v Blagdon,86,18950700,match information,Tony Webb minor counties collection,1
Hetton Lyons v Sherburn,86,18950700,match information,Tony Webb minor counties collection,1
Whickham v Benwell Hill,86,18950700,match information,Tony Webb minor counties collection,1
Bothal v Netherwitton,86,18950700,match information,Tony Webb minor counties collection,1
Acklington And District v Lesbury,86,18950706,match information,Tony Webb minor counties collection,1
Northern Nomads match list,86,18950700,team information,Tony Webb minor counties collection,1
Durham County Senior League Northern Division team aggregates,86,18950700,statistics,Tony Webb minor counties collection,1
Jarrow First XI,86,18950700,team information,Tony Webb minor counties collection,1
Observations and Remarks on the Cricket Field,86,18950704,newspaper cuttings,Tony Webb minor counties collection,1
South Northumberland v Elswick Works,86,18950700,fixture information,Tony Webb minor counties collection,1
Royal Grammar School Second XI v Wesley Chapel Second XI,87,18950700,match information,Tony Webb minor counties collection,1
Murton Colliery Second XI v New Seaham Earnest Second XI,87,18950700,match information,Tony Webb minor counties collection,1
Eppleton v South Hetton,87,18950700,match information,Tony Webb minor counties collection,1
Howick v Warkworth,87,18950700,match information,Tony Webb minor counties collection,1
Close House v Tynedale,87,18950700,match information,Tony Webb minor counties collection,1
Elswick Works v Royal Grammar School,87,18950706,match information,Tony Webb minor counties collection,1
Rockliff v Benwell,87,18950700,match information,Tony Webb minor counties collection,1
North-Eastern County School v Darlington Grammar School,87,18950706,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,87,18950700,match information,Tony Webb minor counties collection,1
Ryton v Quayside Wanderers,87,18950700,match information,Tony Webb minor counties collection,1
Felling Temperance Second XI v High Fell First XI,88,18950700,match information,Tony Webb minor counties collection,1
Felling Temperance v Washington,88,18950700,match information,Tony Webb minor counties collection,1
Winlaton v Greenside,88,18950700,match information,Tony Webb minor counties collection,1
Hermitage v Waldridge,88,18950700,match information,Tony Webb minor counties collection,1
Captain Nicholl's XI v Bewicke's XI,89,18950700,match information,Tony Webb minor counties collection,1
Stockton v Darlington,89,18950706,match information,Tony Webb minor counties collection,1
Lieut Coates' XI v Durham School,89,18950706,match information,Tony Webb minor counties collection,1
South Shields v Tynemouth,89,18950706,match information,Tony Webb minor counties collection,1
Wallsend v Unknown,89,18950706,match information,Tony Webb minor counties collection,1
North Durham v Unknown,89,18950706,match information,Tony Webb minor counties collection,1
Sunderland v Consett,89,18950706,match information,Tony Webb minor counties collection,1
Eley's XI v Royal Grammar School,89,18950706,match information,Tony Webb minor counties collection,1
St George's v Northumberland,89,18950706,match information,Tony Webb minor counties collection,1
Shields St Johns v Tyne Dock Second XI,89,18950700,match information,Tony Webb minor counties collection,1
Lanchester v Burnopside Hall,89,18950700,match information,Tony Webb minor counties collection,1
Hamsteels v Langley Park,89,18950700,match information,Tony Webb minor counties collection,1
Constable Burton v Darlington,89,18950710,match information,Tony Webb minor counties collection,1
Belsay v Woolsington,89,18950700,match information,Tony Webb minor counties collection,1
Consett Wednesday v Chester-Le-Street Wednesday,89,18950710,match information,Tony Webb minor counties collection,1
Hetton Wednesday v Sunderland Licensed Victuallers,89,18950700,match information,Tony Webb minor counties collection,1
Hamsteels Second XI v Cornsay Second XI,89,18950700,match information,Tony Webb minor counties collection,1
Bewicke's XI v Northern Nomads,89,18950709,match information,Tony Webb minor counties collection,1
Elswick Works match list,89,18950700,team information,Tony Webb minor counties collection,1
South Northumberland v Elswick Works,89,18950706,match information,Tony Webb minor counties collection,1
Chilton Moor Wednesday v Pittington Wednesday,90,18950706,match information,Tony Webb minor counties collection,1
Seaham Harbour Tradesmen v Easington,90,18950706,match information,Tony Webb minor counties collection,1
YMCA v Salem Athletic,90,18950706,match information,Tony Webb minor counties collection,1
Tynemouth Second XI v Backworth Percy,90,18950706,match information,Tony Webb minor counties collection,1
Alnwick Reserve v Alnwick Wednesday,90,18950706,match information,Tony Webb minor counties collection,1
St George's Second XI v Northumberland Second XI,90,18950706,match information,Tony Webb minor counties collection,1
Spennymoor Wednesday v Tudhoe,90,18950706,match information,Tony Webb minor counties collection,1
Alnwick Wednesday v London And NB Works,90,18950706,match information,Tony Webb minor counties collection,1
Wallsend Second XI v South Northumberland Second XI,90,18950706,match information,Tony Webb minor counties collection,1
Singleton House School v South Shields High School,90,18950710,match information,Tony Webb minor counties collection,1
Northern Nomads v The Borderers,90,18950711,match information,Tony Webb minor counties collection,1
Clayton's XI v R G Mortimer's XI,91,18950829,match information,Tony Webb minor counties collection,1
A Browne's XI v H J Salmon's XI,91,18950902,match information,Tony Webb minor counties collection,1
AC Maclaren player statistics,91,18950800,statistics,Tony Webb minor counties collection,1
Bewicke's XI v Mr F C H Clayton's XI,91,18950828,match information,Tony Webb minor counties collection,1
Berwick v Kelso,91,18950828,match information,Tony Webb minor counties collection,1
Doxford v Spencer Ferguson's XI,91,18950827,match information,Tony Webb minor counties collection,1
Ashington Portland v Alnmouth,92,18950828,match information,Tony Webb minor counties collection,1
S Clayton's XI v F G H Clayton's XI,92,18950824,match information,Tony Webb minor counties collection,1
A Browne's Team v H J Salmon's Team,92,18950826,match information,Tony Webb minor counties collection,1
Mortimer's XI v Clayton's XI,92,18950829,match information,Tony Webb minor counties collection,1
Acklington And District v Broomhill,92,18950824,match information,Tony Webb minor counties collection,1
Acklington And District v Alnwick,92,18950828,match information,Tony Webb minor counties collection,1
Cardiff and District League league information,93,18950713,league information,Tony Webb minor counties collection,1
Swansea v Llandovery,93,18950615,match information,Tony Webb minor counties collection,1
Penarth v Water Rats,93,18950615,match information,Tony Webb minor counties collection,1
Gentlemen Of Monmouthshire v RME Militia,94,18950803,match information,Tony Webb minor counties collection,1
Windsor v Grange Conservatives,94,18950800,match information,Tony Webb minor counties collection,1
Swansea Second XI v Singleton,94,18950803,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Cathedral School,95,18950704,match information,Tony Webb minor counties collection,1
Malvern College v Sherborne School,95,18950629,match information,Tony Webb minor counties collection,1
Ludlow Second XI v Ludlow Grammar School,95,18950703,match information,Tony Webb minor counties collection,1
Usk Second XI v Newport Third XI,95,18950629,match information,Tony Webb minor counties collection,1
Leominster v Hereford Cathedral School,95,18950703,match information,Tony Webb minor counties collection,1
Ewyas Harold And Pontrilas v Garway United,95,18950627,match information,Tony Webb minor counties collection,1
Ludlow Second XI v Young Men's Christian Association,95,18950704,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Hereford County College,95,18950629,match information,Tony Webb minor counties collection,1
Colwall v Wellington Heath,95,18950629,match information,Tony Webb minor counties collection,1
Bosbury v Stoke Lacy,95,18950627,match information,Tony Webb minor counties collection,1
Ineson's XI v Carrington's D'oyly Carte's XI,95,18950629,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Lugwardine,95,18950629,match information,Tony Webb minor counties collection,1
Lugwardine Second XI v Hereford Cathedral School Second XI,95,18950629,match information,Tony Webb minor counties collection,1
Hereford County College v Hay,95,18950629,match information,Tony Webb minor counties collection,1
Lucton School v Presteign,95,18950703,match information,Tony Webb minor counties collection,1
Schoolmasters v Presteign,95,18950629,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,96,18950700,team information,Tony Webb minor counties collection,3
Hereford Cathedral School Second XI v Lucton,96,18950629,fixture information,Tony Webb minor counties collection,1
Hereford Cathedral School v Ross,96,18950629,fixture information,Tony Webb minor counties collection,1
Hereford County College v Dean Close School Cheltenham,96,18950629,fixture information,Tony Webb minor counties collection,1
Ludlow and South Shropshire v Salop School,96,18950629,fixture information,Tony Webb minor counties collection,1
Lugwardine and Withington v Marden,96,18950629,fixture information,Tony Webb minor counties collection,1
Hereford Cathedral School v Oswestry School,96,18950710,fixture information,Tony Webb minor counties collection,1
Hereford County College v Leominster,96,18950710,fixture information,Tony Webb minor counties collection,1
Brynmawr v Blaina,96,18950710,fixture information,Tony Webb minor counties collection,1
Ludlow and South Shropshire v Tenbury,96,18950713,fixture information,Tony Webb minor counties collection,1
Hereford County College v Crickhowell,96,18950713,fixture information,Tony Webb minor counties collection,1
Hereford Cathedral School v Bodenham,96,18950713,fixture information,Tony Webb minor counties collection,1
Lugwardine and Withington Reserve XI v Cathedral School,96,18950713,fixture information,Tony Webb minor counties collection,1
Brynmawr v New Tredegar,96,18950713,fixture information,Tony Webb minor counties collection,1
Hereford Cathedral School Second XI v Lugwardine Second XI,96,18950713,fixture information,Tony Webb minor counties collection,1
Ludlow and South Shropshire v Hereford Cathedral School,96,18950717,fixture information,Tony Webb minor counties collection,1
Brynmawr v Cwmcarn,96,18950717,fixture information,Tony Webb minor counties collection,1
Hereford County College v Abergavenny,96,18950718,fixture information,Tony Webb minor counties collection,1
Ludlow and South Shropshire v Shropshire,96,18950720,fixture information,Tony Webb minor counties collection,1
Hereford County College v Ross,96,18950720,fixture information,Tony Webb minor counties collection,1
Lugwardine and Withington v Stoke Lacy,96,18950720,fixture information,Tony Webb minor counties collection,1
Brynmawr v Beaufort,96,18950720,fixture information,Tony Webb minor counties collection,1
Hereford Cathedral School v Harewood,96,18950720,fixture information,Tony Webb minor counties collection,1
Hereford County College v Old Boys,96,18950724,fixture information,Tony Webb minor counties collection,1
Brynmawr v Ebbw Vale,96,18950724,fixture information,Tony Webb minor counties collection,1
Lugwardine and Withington v St Martin's,96,18950727,fixture information,Tony Webb minor counties collection,1
Ludlow and South Shropshire v Lucton School,96,18950727,fixture information,Tony Webb minor counties collection,1
Hereford Cathedral School v Past,96,18950730,fixture information,Tony Webb minor counties collection,1
Ludlow and South Shropshire v Royal Monmouth Engineers,96,18950729,fixture information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,97,18950700,team information,Tony Webb minor counties collection,3
Hereford County College v Ross,97,18950713,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Harewood,97,18950713,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Shropshire,97,18950713,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v Stoke Lacy,97,18950713,match information,Tony Webb minor counties collection,1
Brynmawr v Beaufort,97,18950713,match information,Tony Webb minor counties collection,1
Bircher v Lucton School,97,18950713,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Ludlow And South Shropshire,97,18950717,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Ludlow And South Shropshire,97,18950718,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Leominster,97,18950713,match information,Tony Webb minor counties collection,1
Durham v Worcestershire,97,18950716,match information,Tony Webb minor counties collection,1
Bromyard v Ledbury,98,18950713,match information,Tony Webb minor counties collection,1
Monmouth v Ross,98,18950713,match information,Tony Webb minor counties collection,1
Downton Castle v Ashford Court,98,18950713,match information,Tony Webb minor counties collection,1
Hereford County College v Bosbury,98,18950711,match information,Tony Webb minor counties collection,1
Tenbury v Ludlow And South Shropshire,98,18950713,match information,Tony Webb minor counties collection,1
Ewyas Harold v Hereford St Martin's,98,18950713,match information,Tony Webb minor counties collection,1
Presteign v Weobley,98,18950713,match information,Tony Webb minor counties collection,1
Presteign v Malvern,99,18950718,match information,Tony Webb minor counties collection,1
Chepstow v Newport Third XI,99,18950720,match information,Tony Webb minor counties collection,1
Shropshire v Ludlow And South Shropshire,99,18950720,match information,Tony Webb minor counties collection,1
Knighton v Gisborne's XI,99,18950711,match information,Tony Webb minor counties collection,1
Knighton v Salmon's XI,99,18950717,match information,Tony Webb minor counties collection,1
Caynham Court v Greet,99,18950720,match information,Tony Webb minor counties collection,1
Dilwyn v Birley,99,18950720,match information,Tony Webb minor counties collection,1
Bosbury v Suckley,99,18950720,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,100,18950700,team information,Tony Webb minor counties collection,3
Lugwardine And Withington v St Martin's,100,18950720,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Lucton School,100,18950720,match information,Tony Webb minor counties collection,1
Foxley v Garnons,100,18950720,match information,Tony Webb minor counties collection,1
Marden v Bodenham,100,18950720,match information,Tony Webb minor counties collection,1
Bircher v Hampton Court,100,18950720,match information,Tony Webb minor counties collection,1
MCC And Ground v Monmouthshire And Ground,101,18950727,match information,Tony Webb minor counties collection,1
MCC v Shropshire,101,18950727,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Royal Monmouthshire Militia Engineers,101,18950729,match information,Tony Webb minor counties collection,1
Hereford City v Hereford County,101,18950801,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v Hereford St Martin's,101,18950727,match information,Tony Webb minor counties collection,1
Bromyard v Tenbury,101,18950727,match information,Tony Webb minor counties collection,1
Ludlow v Lucton School,101,18950727,match information,Tony Webb minor counties collection,1
Ross Second XI v Weston,101,18950727,match information,Tony Webb minor counties collection,1
Clun v Aston-On-Clun,102,18950727,match information,Tony Webb minor counties collection,1
Gloucester v Ross,102,18950731,match information,Tony Webb minor counties collection,1
Shobdon v Kinsham,102,18950731,match information,Tony Webb minor counties collection,1
Marden v Foxley,102,18950727,match information,Tony Webb minor counties collection,1
Pontrilas And Ewyas Harold v Tram Inn,102,18950727,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,102,18950800,team information,Tony Webb minor counties collection,3
Ludlow and South Shropshire match list,102,18950800,team information,Tony Webb minor counties collection,3
Lugwardine and Withington match list,102,18950800,team information,Tony Webb minor counties collection,2
Brynmawr match list,102,18950800,team information,Tony Webb minor counties collection,3
First-Class Matches,102,18950800,fixture information,Tony Webb minor counties collection,3
Glamorganshire v V T Hill's XI,103,18950809,match information,Tony Webb minor counties collection,1
Cheltenham v Haileybury,103,18950803,match information,Tony Webb minor counties collection,1
Staffordshire v Worcestershire,103,18950806,match information,Tony Webb minor counties collection,1
Ewyas Harold And Pontrilas v Wyeside,103,18950803,match information,Tony Webb minor counties collection,1
Ewyas Harold And Pontrilas v Peterchurch,103,18950803,match information,Tony Webb minor counties collection,1
Birley v Dilwyn,103,18950803,match information,Tony Webb minor counties collection,1
Tewkesbury v Malvern,103,18950803,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v H B L Barker's XI,103,18950803,match information,Tony Webb minor counties collection,1
Stoke Lacy v Hampton Court,103,18950803,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Free Foresters,104,18950803,match information,Tony Webb minor counties collection,1
Marden v Weobley,104,18950803,match information,Tony Webb minor counties collection,1
Hereford St v Foxley,104,18950803,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,104,18950800,team information,Tony Webb minor counties collection,3
Worcestershire match list,104,18950800,team information,Tony Webb minor counties collection,2
Ludlow and South Shropshire match list,104,18950800,team information,Tony Webb minor counties collection,3
Lugwardine and Withington match list,104,18950800,team information,Tony Webb minor counties collection,2
Brynmawr match list,104,18950800,team information,Tony Webb minor counties collection,3
First-Class Matches,104,18950800,fixture information,Tony Webb minor counties collection,3
Ludlow And South Shropshire v Church Stretton,105,18950820,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,105,18950821,match information,Tony Webb minor counties collection,1
Foxley v Garnons,105,18950810,match information,Tony Webb minor counties collection,1
Dilwyn v Monkland,105,18950815,match information,Tony Webb minor counties collection,1
Hereford Wye v St Martin's,105,18950815,match information,Tony Webb minor counties collection,1
Colwall v Malvern Second XI,105,18950817,match information,Tony Webb minor counties collection,1
Marden v Foxley,105,18950817,match information,Tony Webb minor counties collection,1
Presteign v Weobley,105,18950817,match information,Tony Webb minor counties collection,1
Much Marcle v Weston,105,18950817,match information,Tony Webb minor counties collection,1
Leominster v Presteign,105,18950820,match information,Tony Webb minor counties collection,1
Dansey's XI v C E Bagot's XI,105,18950820,match information,Tony Webb minor counties collection,1
Hereford St Martin's v Tram Inn,106,18950817,match information,Tony Webb minor counties collection,1
Dilwyn v Shobdon,106,18950817,match information,Tony Webb minor counties collection,1
Harewood End v Hampton Court,106,18950817,match information,Tony Webb minor counties collection,1
Leighton v Oxford Harlequins,106,18950819,match information,Tony Webb minor counties collection,2
Herefordshire Club and Ground match list,106,18950800,team information,Tony Webb minor counties collection,3
Worcestershire match list,106,18950800,team information,Tony Webb minor counties collection,2
Worcester St John's match list,106,18950800,team information,Tony Webb minor counties collection,1
Hereford St Martin's match list,106,18950800,team information,Tony Webb minor counties collection,1
Ludlow and South Shropshire match list,106,18950800,team information,Tony Webb minor counties collection,3
Brynmawr match list,106,18950800,team information,Tony Webb minor counties collection,3
First-class matches,106,18950800,fixture information,Tony Webb minor counties collection,3
Hertfordshire County match list,107,18950000,team information,Tony Webb minor counties collection,1
Bedfordshire match list,107,18950000,team information,Tony Webb minor counties collection,1
Hitchin match list,107,18950000,team information,Tony Webb minor counties collection,1
Hitchin Blue Cross Temperance Brigade match list,107,18950000,team information,Tony Webb minor counties collection,1
Stevenage match list,107,18950000,team information,Tony Webb minor counties collection,1
Baldock match list,107,18950000,team information,Tony Webb minor counties collection,1
Three Counties Asylum match list,107,18950000,team information,Tony Webb minor counties collection,1
Sandy and District match list,107,18950000,team information,Tony Webb minor counties collection,1
Hitchin Nightingale,107,18950000,team information,Tony Webb minor counties collection,1
Hitchin v St Albans,108,18950515,match information,Tony Webb minor counties collection,1
Henlow v Arlesey,108,18950511,match information,Tony Webb minor counties collection,1
Cottered v St Edmund's College,108,18950509,match information,Tony Webb minor counties collection,1
Cottered v Buntingford,108,18950514,match information,Tony Webb minor counties collection,1
Three Counties Asylum v Arlesey,108,18950504,match information,Tony Webb minor counties collection,1
St Ibbs v Stevenage Second XI,108,18950504,match information,Tony Webb minor counties collection,1
Stevenage v Brixton Wanderers,108,18950508,match information,Tony Webb minor counties collection,1
Hitchin Married v Single,108,18950511,match information,Tony Webb minor counties collection,1
Hertford Cantonians v Ware,108,18950511,match information,Tony Webb minor counties collection,1
Wilstead v Southrnd (falcon's),108,18950511,match information,Tony Webb minor counties collection,1
Stevenage Second XI v Hitchin Blue Cross Brigade,108,18950511,match information,Tony Webb minor counties collection,1
Cricket Fixtures,108,18950518,fixture information,Tony Webb minor counties collection,1
West Herts v Abbots Langley,109,18950525,match information,Tony Webb minor counties collection,1
Melrose v Berkhamstead Working Men,109,18950525,match information,Tony Webb minor counties collection,1
Roamers v Croxley,109,18950525,match information,Tony Webb minor counties collection,1
Cannon Brewery v M B Foster & Sons,109,18950525,match information,Tony Webb minor counties collection,1
Permanent Way v Radlett,109,18950525,match information,Tony Webb minor counties collection,1
Watford Fields v Oxhey,109,18950525,match information,Tony Webb minor counties collection,1
Mill End Riverside v Stanmore Brewery,109,18950525,match information,Tony Webb minor counties collection,1
Roxeth v Canterbury,109,18950525,match information,Tony Webb minor counties collection,1
Harrow v Harrow Weald,109,18950525,match information,Tony Webb minor counties collection,1
Roxeth United,109,18950530,team information,Tony Webb minor counties collection,1
Wealdstone Athletic Club,109,18950530,team information,Tony Webb minor counties collection,1
Barnet v Southgate,110,18950525,match information,Tony Webb minor counties collection,1
Mosswell v All Saints' Highgate First XI,110,18950525,match information,Tony Webb minor counties collection,1
Hadley v Wrotham Park,110,18950525,match information,Tony Webb minor counties collection,1
Stereo v Oakleigh New Southgate,110,18950525,match information,Tony Webb minor counties collection,1
Stereo B Team v Friern Barnet,110,18950525,match information,Tony Webb minor counties collection,1
Ashleigh v North London Railway,110,18950525,match information,Tony Webb minor counties collection,1
Arkley v Finchley Second XI,110,18950525,match information,Tony Webb minor counties collection,1
The Grove v Watford Station,111,18950525,match information,Tony Webb minor counties collection,1
St Albans v Frogmore,111,18950525,match information,Tony Webb minor counties collection,1
Barnet v Finchley Second XI,111,18950525,match information,Tony Webb minor counties collection,1
Bushey Police v Watford Brewery,111,18950525,match information,Tony Webb minor counties collection,1
Beechen Grove v Walker's XI,111,18950525,match information,Tony Webb minor counties collection,1
Mill End Second XI v Rickmansworth Stars,111,18950525,match information,Tony Webb minor counties collection,1
Watford Urban District v New Bushey,111,18950525,match information,Tony Webb minor counties collection,1
Rickmansworth v Northwood,111,18950525,match information,Tony Webb minor counties collection,1
Royston match list,112,18950000,team information,Tony Webb minor counties collection,1
West Herts match list,112,18950000,team information,Tony Webb minor counties collection,3
Welwyn match list,112,18950000,team information,Tony Webb minor counties collection,1
Bishop Stortford match list,112,18950000,team information,Tony Webb minor counties collection,1
Haynes match list,112,18950000,team information,Tony Webb minor counties collection,1
Bedford Town players,112,18950000,player information,Tony Webb minor counties collection,1
Beeston Institute match list,112,18950000,team information,Tony Webb minor counties collection,1
Hitchin Grammar School v Hitchin Blue Cross Temperance Brigade,113,18950525,match information,Tony Webb minor counties collection,1
Baldock v C Tanqueray's Cambridge XI,113,18950525,match information,Tony Webb minor counties collection,1
Wilstead v Silsoe,113,18950522,match information,Tony Webb minor counties collection,1
St Saviour's Hitchin v Arlesey,113,18950525,match information,Tony Webb minor counties collection,1
Sandy v Potton,113,18950523,match information,Tony Webb minor counties collection,1
Biggleswade v Dunton,113,18950525,match information,Tony Webb minor counties collection,1
St Saviour's Hitchin v Willian,113,18950522,match information,Tony Webb minor counties collection,1
Beeston v Ickwell And Northill,113,18950523,match information,Tony Webb minor counties collection,1
St Saviour's Hitchin v St Paul's Walden,113,18950518,match information,Tony Webb minor counties collection,1
