matchup,page,date,content_type,collection,pages
Bebington Bible Class v Magazines,61,18950907,match information,Tony Webb minor counties collection,1
Rock Ferry team aggregates,61,18950907,statistics,Tony Webb minor counties collection,1
Oxton player statistics,61,18950907,statistics,Tony Webb minor counties collection,1
Birkenhead Victoria team aggregates,61,18950907,statistics,Tony Webb minor counties collection,1
Liverpool v Oxton,61,18950907,match information,Tony Webb minor counties collection,1
Penzance v Helston,62,18950809,match information,Tony Webb minor counties collection,1
Gulval v Goldsithney,62,18950809,match information,Tony Webb minor counties collection,1
Kehelland v Lelant,62,18950810,match information,Tony Webb minor counties collection,1
Daniel's XI v Brewer's XI,62,18950800,match information,Tony Webb minor counties collection,1
Truro v Penzance,63,18950816,match information,Tony Webb minor counties collection,2
Lelant v Rev Gillett's (gwithian) XI,63,18950817,match information,Tony Webb minor counties collection,2
Troon v Illogan,63,18950817,match information,Tony Webb minor counties collection,2
St Austell v St Columb,64,18950817,match information,Tony Webb minor counties collection,1
St Mawes v Gerrans,64,18950817,match information,Tony Webb minor counties collection,1
Camborne v HMS Ganges,64,18950817,match information,Tony Webb minor counties collection,1
Pool v Redruth,64,18950817,match information,Tony Webb minor counties collection,2
Falmouth v Visitors,64,18950817,match information,Tony Webb minor counties collection,1
Launceston v St Mary's (launceston),64,18950823,match information,Tony Webb minor counties collection,1
Truro v Penzance,64,18950817,match information,Tony Webb minor counties collection,1
Old Probians v Exiles,65,18950819,match information,Tony Webb minor counties collection,1
Old Probians v Redruth,65,18950821,match information,Tony Webb minor counties collection,1
Truro v Penzance,65,18950816,match information,Tony Webb minor counties collection,2
Troon v Camborne,65,18950822,match information,Tony Webb minor counties collection,1
Troon v Illogan,65,18950817,match information,Tony Webb minor counties collection,2
Pool v Redruth,65,18950817,match information,Tony Webb minor counties collection,2
Lelant Union Jacks v Penzance Wanderers,66,18950830,match information,Tony Webb minor counties collection,2
Goldsithney v Penzance YMCA,66,18950831,match information,Tony Webb minor counties collection,1
Camborne v Madron,66,18950831,match information,Tony Webb minor counties collection,1
Troon v Helston,66,18950830,match information,Tony Webb minor counties collection,2
Madron Second XI v Lelant,66,18950830,match information,Tony Webb minor counties collection,1
Falmouth v Redruth,66,18950830,match information,Tony Webb minor counties collection,1
Sennen v New Downs Larks,66,18950831,match information,Tony Webb minor counties collection,1
Madron Second v Lelant,67,18950831,match information,Tony Webb minor counties collection,1
Falmouth v HMS Ganges,67,18950829,match information,Tony Webb minor counties collection,1
Morval v Antony,67,18950904,match information,Tony Webb minor counties collection,1
Lelant Union Jacks v Penzance Wanderers,67,18950830,match information,Tony Webb minor counties collection,2
Cornwall County Asylum v St Breward,67,18950824,match information,Tony Webb minor counties collection,1
Falmouth v Helston,67,18950903,match information,Tony Webb minor counties collection,1
St Columb v St Blazey,67,18950904,match information,Tony Webb minor counties collection,1
Padstow v Polseath Visitors,67,18950904,match information,Tony Webb minor counties collection,1
Troon v Helston,67,18950830,match information,Tony Webb minor counties collection,2
Grampound v Ladock,67,18950831,match information,Tony Webb minor counties collection,1
Camborne v Madron,67,18950903,match information,Tony Webb minor counties collection,1
Newquay Visitors v Padstow,67,18950902,match information,Tony Webb minor counties collection,1
Exiles v Penzance,67,18950902,match information,Tony Webb minor counties collection,1
Falmouth v Redruth,67,18950831,match information,Tony Webb minor counties collection,1
Devoran v HMS Ganges,67,18950831,match information,Tony Webb minor counties collection,1
Launceston v Bude,67,18950831,match information,Tony Webb minor counties collection,1
Truro v St Austell,67,18950831,match information,Tony Webb minor counties collection,1
Truro,68,18950930,team information,Tony Webb minor counties collection,1
Truro Cricket Club team aggregates,68,18950900,statistics,Tony Webb minor counties collection,1
RMLI v Plymouth College,69,18950704,match information,Tony Webb minor counties collection,1
Plymouth v Stonehouse,69,18950704,match information,Tony Webb minor counties collection,2
Torquay v HMS Britannia,69,18950704,match information,Tony Webb minor counties collection,2
Cheveley Hall v Mutley Grammar School,69,18950704,match information,Tony Webb minor counties collection,1
Beaconsfield v Plymouth College Second XI,69,18950704,match information,Tony Webb minor counties collection,1
St Andrew's v Mannamead School Second XI,69,18950704,match information,Tony Webb minor counties collection,1
South Devon v Totnes,69,18950704,match information,Tony Webb minor counties collection,1
Tavistock v Kelly College,69,18950704,match information,Tony Webb minor counties collection,1
Hatherleigh v Bow,69,18950704,match information,Tony Webb minor counties collection,1
Bodmin v St Blazey,69,18950703,match information,Tony Webb minor counties collection,1
Plymouth Borough Asylum v Totnes,69,18950703,match information,Tony Webb minor counties collection,1
Penzance v Helston,69,18950705,match information,Tony Webb minor counties collection,1
Exeter Cathedral School v Wonford House,70,18950703,match information,Tony Webb minor counties collection,1
Plymouth v Stonehouse,70,18950704,match information,Tony Webb minor counties collection,2
Torquay v HMS Britannia,70,18950704,match information,Tony Webb minor counties collection,2
Exmouth v A Kindersley's XI,70,18950703,match information,Tony Webb minor counties collection,1
Devon v Cornwall,71,18950722,match information,Tony Webb minor counties collection,1
Somerset Light Infantry v Somerset,71,18950722,match information,Tony Webb minor counties collection,1
Britannia v Cambridge Energetics,71,18950720,match information,Tony Webb minor counties collection,1
Illogan v Camborne,71,18950720,match information,Tony Webb minor counties collection,1
Gyep School v Plympton Grammar School,71,18950720,match information,Tony Webb minor counties collection,1
Sharpshooters v Ganges,71,18950720,match information,Tony Webb minor counties collection,1
Truro College v Falmouth,71,18950720,match information,Tony Webb minor counties collection,1
GWR v Stonehouse,71,18950720,match information,Tony Webb minor counties collection,1
Wolsdon v St Germans,71,18950720,match information,Tony Webb minor counties collection,1
Cornwall County v Plymouth And District,71,18950720,match information,Tony Webb minor counties collection,1
Ford v Marines,71,18950720,match information,Tony Webb minor counties collection,1
Beccles College v Norfolk County Asylum,71,18950722,match information,Tony Webb minor counties collection,1
Fitzwilliam Lawn Tennis Club v R H Lambert,71,18950722,match information,Tony Webb minor counties collection,1
Exeter League,71,18950000,organisation information,Tony Webb minor counties collection,1
Exeter League match between Exeter and Plymouth Leagues,71,18950000,fixture information,Tony Webb minor counties collection,1
Exeter League match between Exeter League and St. Andrew's Chapel Junior League,71,18950000,fixture information,Tony Webb minor counties collection,1
"Playing For Exe Valley First On Saturday, Against Storcross",71,18950720,match information,Tony Webb minor counties collection,1
Raglan Barracks v North Devon,72,18950807,match information,Tony Webb minor counties collection,1
Tavistock v Plymouth,72,18950806,match information,Tony Webb minor counties collection,1
Plymouth Police v Sherwill,72,18950807,match information,Tony Webb minor counties collection,1
Sidmouth v Incogniti,72,18950807,match information,Tony Webb minor counties collection,1
Exmouth v Blue Mantles,72,18950807,match information,Tony Webb minor counties collection,1
Padstow v Littlepetherick,72,18950806,match information,Tony Webb minor counties collection,1
Exeter v North Devon,73,18950815,match information,Tony Webb minor counties collection,1
Exmouth v South Hampstead,73,18950814,match information,Tony Webb minor counties collection,2
Yorkshire v Essex,73,18950815,match information,Tony Webb minor counties collection,1
Incogniti v Ishmaelites,73,18950815,match information,Tony Webb minor counties collection,2
Baron Falkenstein's XI v C G Lovesey's XI,73,18950812,match information,Tony Webb minor counties collection,1
Teignbridge v North Devon,73,18950815,match information,Tony Webb minor counties collection,2
Bedminster v Plymouth Garrison,74,18950815,match information,Tony Webb minor counties collection,1
Plymouth Police v 7th Co WDRA,74,18950815,match information,Tony Webb minor counties collection,1
Incogniti v Ishmaelites,74,18950815,match information,Tony Webb minor counties collection,2
Sidmouth v Seaton,74,18950814,match information,Tony Webb minor counties collection,1
Exmouth v South Hampstead,74,18950814,match information,Tony Webb minor counties collection,2
Teignbridge v North Devon,74,18950815,match information,Tony Webb minor counties collection,2
Devon v M.C.C.,74,18950812,fixture information,Tony Webb minor counties collection,1
Seaton v Ealing,75,18950816,match information,Tony Webb minor counties collection,1
Killerton v Exe Valley II,75,18950821,match information,Tony Webb minor counties collection,1
Devon County Asylum v Newbery's XI,75,18950817,match information,Tony Webb minor counties collection,1
Exmouth v Mr W Copleston's Team,75,18950820,match information,Tony Webb minor counties collection,1
Wiveliscombe v Wellington (home Team),75,18950817,match information,Tony Webb minor counties collection,1
Bradfield v Ashill,75,18950821,match information,Tony Webb minor counties collection,1
Bridge Mills Silverton v Uffculme,75,18950817,match information,Tony Webb minor counties collection,1
Sidmouth v Ealing,75,18950820,match information,Tony Webb minor counties collection,1
Ishmaelites v South Devon,76,18950816,match information,Tony Webb minor counties collection,1
Naval Ordnance v Plymouth Borough Asylum,76,18950817,match information,Tony Webb minor counties collection,1
Plymouth Police v Nomads,76,18950816,match information,Tony Webb minor counties collection,1
Bull Point v Plymouth Borough Police,76,18950817,match information,Tony Webb minor counties collection,1
Stonehouse Reserve v Naval Ordnance Reserve,76,18950817,match information,Tony Webb minor counties collection,1
Yealmpiton v Ivybridge,76,18950817,match information,Tony Webb minor counties collection,1
Tavistock B v RN Engineers Second XI,76,18950817,match information,Tony Webb minor counties collection,1
Sidmouth v Ealing,76,18950816,match information,Tony Webb minor counties collection,1
Lelant v Rev Gillett's (gwithian) XI,76,18950817,match information,Tony Webb minor counties collection,2
Clearbrook v Petertavy,76,18950817,match information,Tony Webb minor counties collection,1
Falmouth v Helston,77,18950829,match information,Tony Webb minor counties collection,1
Tiverton v Swansea Tourists,77,18950828,match information,Tony Webb minor counties collection,1
Sidmouth v MCC,77,18950828,match information,Tony Webb minor counties collection,1
Exeter v Swansea Tourists,77,18950828,match information,Tony Webb minor counties collection,1
St Columb v St Blazey,77,18950828,match information,Tony Webb minor counties collection,1
Padstow v Polseath Visitors,77,18950828,match information,Tony Webb minor counties collection,1
Dartmoor Prison Officers v Westbrook,77,18950830,match information,Tony Webb minor counties collection,1
Bude v Campleford,78,18950824,match information,Tony Webb minor counties collection,1
Galmpton v Ipplepen,78,18950824,match information,Tony Webb minor counties collection,1
Troon v Perranarworthal,78,18950824,match information,Tony Webb minor counties collection,1
Bull Point v Press,78,18950824,match information,Tony Webb minor counties collection,1
Swansea Tourists v Exmouth,78,18950823,match information,Tony Webb minor counties collection,1
Plymouth Garrison v Cornwall County,78,18950828,match information,Tony Webb minor counties collection,1
Sopley v Ringwood Cyclists,79,18950905,match information,Tony Webb minor counties collection,1
Married v Single,79,18950907,match information,Tony Webb minor counties collection,1
United v East Cliff,79,18950911,match information,Tony Webb minor counties collection,1
United II v Bournemouth Swimming Club,79,18950911,match information,Tony Webb minor counties collection,1
United II v St Michael's Institute,79,18950918,match information,Tony Webb minor counties collection,1
United v St Andrew's,79,18950925,match information,Tony Webb minor counties collection,1
Poole Park v L & SWR Co.,79,18950831,match information,Tony Webb minor counties collection,1
Milford v Milford Visitors,79,18950831,match information,Tony Webb minor counties collection,1
Sopley v G M Nicholson's XI,79,18950828,match information,Tony Webb minor counties collection,1
United v Royal Artillery,79,18950904,match information,Tony Webb minor counties collection,1
Pylewell Park v Pennington,79,18950831,match information,Tony Webb minor counties collection,1
Pylewell Park v Boldre,79,18950824,match information,Tony Webb minor counties collection,1
Bournemouth v Lulworth Lobsters,80,18950903,match information,Tony Webb minor counties collection,1
Bournemouth,80,18950628,team information,Tony Webb minor counties collection,1
Bournemouth player statistics,80,18950628,statistics,Tony Webb minor counties collection,1
The Pylewell Park Season Finished On Saturday,80,18950831,match information,Tony Webb minor counties collection,1
Pylewell player statistics,80,18950706,statistics,Tony Webb minor counties collection,1
Arnold College v Civil Service,81,18950803,match information,Tony Webb minor counties collection,1
Arnold College Cricket Club player statistics,81,18950000,statistics,Tony Webb minor counties collection,1
United v Cornish's XI,81,18950807,match information,Tony Webb minor counties collection,1
Poole Park v Blandford,81,18950807,match information,Tony Webb minor counties collection,1
Bournemouth v MCC,81,18950800,match information,Tony Webb minor counties collection,1
Poole v Spencer Smith's XI,81,18950800,match information,Tony Webb minor counties collection,1
Mr Meyrick's XI v Ringwood,81,18950808,match information,Tony Webb minor counties collection,1
Bournemouth v Isle Of Purbeck,81,18950808,match information,Tony Webb minor counties collection,1
Hants v Warwickshire,81,18950808,match information,Tony Webb minor counties collection,1
Bournemouth v New Forest,81,18950809,match information,Tony Webb minor counties collection,1
Sopley v Christchurch RA,81,18950810,match information,Tony Webb minor counties collection,1
Poole v St Andrew's,81,18950810,match information,Tony Webb minor counties collection,1
Pennington v Pylewell Park,81,18950810,match information,Tony Webb minor counties collection,1
Bournemouth v Blandford,81,18950812,match information,Tony Webb minor counties collection,1
Lymington v Nondescripts,81,18950812,match information,Tony Webb minor counties collection,1
Corfe Castle v Poole,81,18950814,match information,Tony Webb minor counties collection,1
Wimborne II v Poole II,81,18950814,match information,Tony Webb minor counties collection,1
Bournemouth United v Bournemouth Wanderers,81,18950814,match information,Tony Webb minor counties collection,1
Broadstone v Bournemouth United II,81,18950814,match information,Tony Webb minor counties collection,1
Ringwood Cyclists v Ringwood,81,18950814,match information,Tony Webb minor counties collection,1
Hants v Sussex,81,18950814,match information,Tony Webb minor counties collection,1
Captain Nicholl's XI v J A Brook's XI,82,18950603,match information,Tony Webb minor counties collection,1
Durham University v St George's Newcastle,82,18950603,match information,Tony Webb minor counties collection,1
Craghead v Ouston,82,18950603,match information,Tony Webb minor counties collection,1
Harraton v Bill Quay Albion,82,18950603,match information,Tony Webb minor counties collection,1
Felling Temperance v Washington,82,18950603,match information,Tony Webb minor counties collection,1
City Asylum Wesley Chapel,82,18950603,match information,Tony Webb minor counties collection,1
Ouston Wanderers v Craghead Colliery,82,18950603,match information,Tony Webb minor counties collection,1
Delaval Hall v Seghill,82,18950603,match information,Tony Webb minor counties collection,1
Kirkley v Mitford,82,18950603,match information,Tony Webb minor counties collection,1
Whickham v Benwell Hill,82,18950603,match information,Tony Webb minor counties collection,1
Bishop Auckland v Spennymoor,82,18950603,match information,Tony Webb minor counties collection,1
Mitford v Hartley Hastings Second XI,83,18950531,match information,Tony Webb minor counties collection,1
KOSB v Alnwick Wednesday,83,18950603,match information,Tony Webb minor counties collection,1
YMCA v Hebburn St John's,83,18950601,match information,Tony Webb minor counties collection,1
Crook v Hetton Lyons,83,18950601,match information,Tony Webb minor counties collection,1
Bywell v Newton,83,18950601,match information,Tony Webb minor counties collection,1
Ryton v Gateshead Fell,83,18950601,match information,Tony Webb minor counties collection,1
Stanley And District v Durham City Second XI,83,18950601,match information,Tony Webb minor counties collection,1
Pleasant Sunday Afternoon Newcastle v Newbiggin Institute,83,18950527,match information,Tony Webb minor counties collection,1
North Durham First XI v Rockcliff First XI,83,18950527,match information,Tony Webb minor counties collection,1
Coldstream v Kelso,83,18950601,match information,Tony Webb minor counties collection,1
Greenside v Ovingham,83,18950601,match information,Tony Webb minor counties collection,1
Alnwick v North Eastern Newcastle,83,18950603,match information,Tony Webb minor counties collection,1
Longhirst v Bothal,83,18950601,match information,Tony Webb minor counties collection,1
Consett And District v Elswick Works,83,18950527,match information,Tony Webb minor counties collection,1
Eppleton Second v Hamsteels First,84,18950600,match information,Tony Webb minor counties collection,1
Tudhoe v Norton Second,84,18950604,match information,Tony Webb minor counties collection,1
Morpeth YMCA v Ashington Excelsior,84,18950527,match information,Tony Webb minor counties collection,1
The Hermitage v Henderson's Scratch XI,84,18950603,match information,Tony Webb minor counties collection,1
Sunderland v South Shields,85,18950628,team information,Tony Webb minor counties collection,1
Philadelphia v Whitburn,85,18950622,match information,Tony Webb minor counties collection,1
Deptford Ramblers v Hendon Waverley,85,18950628,team information,Tony Webb minor counties collection,1
St Luke's v St Hilda's,85,18950622,match information,Tony Webb minor counties collection,1
Pallion Institute v Ven Bede's,85,18950622,match information,Tony Webb minor counties collection,1
Alexandra Amateurs v Fulwell C.I,85,18950000,team information,Tony Webb minor counties collection,1
West End Ramblers v Deptford,85,18950622,match information,Tony Webb minor counties collection,1
Franklin v Roker Park,85,18950000,team information,Tony Webb minor counties collection,1
Trimdon-Street Wesleyans v Fulwell,85,18950622,match information,Tony Webb minor counties collection,1
Havelock v Hendon P.M,85,18950000,team information,Tony Webb minor counties collection,1
Sunderland II v South Shields I,85,18950622,match information,Tony Webb minor counties collection,1
Black Watch v Seaham Ernest,85,18950000,team information,Tony Webb minor counties collection,1
Penshaw Church v Seaham Ernest,85,18950622,match information,Tony Webb minor counties collection,1
New Seaham MIA v Monkwearmouth,85,18950622,match information,Tony Webb minor counties collection,1
Tyne Dock NER Juniors v High Fell,86,18950702,match information,Tony Webb minor counties collection,1
Moorsley First v Hetton Lyons,86,18950703,match information,Tony Webb minor counties collection,1
West Denton v Whickham Second,86,18950705,match information,Tony Webb minor counties collection,1
Heaton Guild v Percy YMCA,86,18950703,match information,Tony Webb minor counties collection,1
Haltwhistle v Humshaugh,86,18950704,match information,Tony Webb minor counties collection,1
Elswick Works Second v Jarrow,86,18950704,match information,Tony Webb minor counties collection,1
Gateshead Presbyterian v Swalwell United,86,18950703,match information,Tony Webb minor counties collection,1
Gallowhill v Backworth,86,18950704,match information,Tony Webb minor counties collection,1
Wesley Chapel v South Shields Third,86,18950702,match information,Tony Webb minor counties collection,1
Seghill v Blagdon,86,18950705,match information,Tony Webb minor counties collection,1
Hetton Lyons v Sherburn,86,18950702,match information,Tony Webb minor counties collection,1
Whickham v Benwell Hill,86,18950705,match information,Tony Webb minor counties collection,1
Bothal v Netherwitton,86,18950703,match information,Tony Webb minor counties collection,1
Acklington And District v Lesbury,86,18950706,match information,Tony Webb minor counties collection,1
C Bewicke XI v Northern Nomads,86,18950709,match information,Tony Webb minor counties collection,1
The Borderers v Northern Nomads,86,18950711,match information,Tony Webb minor counties collection,2
Capt Nicholls XI v Northern Nomads,86,18950712,match information,Tony Webb minor counties collection,1
South Northumberland v Elswick Works,86,18950712,match information,Tony Webb minor counties collection,1
Royal Grammar School Second v Wesley Chapel Second,87,18950709,match information,Tony Webb minor counties collection,1
Murton Colliery Second v New Seaham Earnest Second,87,18950709,match information,Tony Webb minor counties collection,1
Eppleton v South Hetton,87,18950709,match information,Tony Webb minor counties collection,1
Howick v Warkworth,87,18950709,match information,Tony Webb minor counties collection,1
Close House v Tynedale,87,18950709,match information,Tony Webb minor counties collection,1
Elswick Works v Royal Grammar School,87,18950706,match information,Tony Webb minor counties collection,1
Rockliff v Benwell,87,18950709,match information,Tony Webb minor counties collection,1
North-Eastern County School v Darlington Grammar School,87,18950706,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,87,18950709,match information,Tony Webb minor counties collection,1
Ryton v Quayside Wanderers,87,18950709,match information,Tony Webb minor counties collection,1
Felling Temperance Second v High Fell First,88,18950710,match information,Tony Webb minor counties collection,1
Felling Temperance v Washington,88,18950710,match information,Tony Webb minor counties collection,1
Winlaton v Greenside,88,18950710,match information,Tony Webb minor counties collection,1
Hermitage v Waldridge,88,18950710,match information,Tony Webb minor counties collection,1
Castor,89,18950711,biography,Tony Webb minor counties collection,1
Newcastle Daily Journal,89,18950711,newspaper cuttings,Tony Webb minor counties collection,1
Bewicke's XI v Northern Nomads,89,18950709,match information,Tony Webb minor counties collection,1
MR BEWICKE'S XI player statistics,89,18950711,statistics,Tony Webb minor counties collection,1
Northern Nomads player statistics,89,18950711,statistics,Tony Webb minor counties collection,1
Chilton Moor Wednesday v Pittington Wednesday,90,18950710,match information,Tony Webb minor counties collection,1
Seaham Harbour Tradesmen v Easington,90,18950628,match information,Tony Webb minor counties collection,1
YMCA v Salem Athletic,90,18950628,match information,Tony Webb minor counties collection,1
Tynemouth Second XI v Backworth Percy,90,18950628,match information,Tony Webb minor counties collection,1
Alnwick Reserve v Alnwick Wednesday,90,18950628,match information,Tony Webb minor counties collection,1
St George's Second XI v Northumberland Second XI,90,18950628,match information,Tony Webb minor counties collection,1
Spennymoor Wednesday v Tudhoe,90,18950628,match information,Tony Webb minor counties collection,1
Alnwick Wednesday v London And NB Works,90,18950628,match information,Tony Webb minor counties collection,1
Wallsend Second XI v South Northumberland Second XI,90,18950628,match information,Tony Webb minor counties collection,1
Singleton House School v South Shields High School,90,18950710,match information,Tony Webb minor counties collection,1
South Northumberland v Elswick Works,90,18950706,match information,Tony Webb minor counties collection,1
Northern Nomads v The Borderers,90,18950711,match information,Tony Webb minor counties collection,2
Northumberland County Club notice,91,18950829,newspaper cuttings,Tony Webb minor counties collection,1
Clayton's XI v R G Mortimer's XI,91,18950829,match information,Tony Webb minor counties collection,1
A Browne's XI v H J Salmon's XI,91,18950902,match information,Tony Webb minor counties collection,1
Bewicke's XI v Mr F C H Clayton's XI,91,18950828,match information,Tony Webb minor counties collection,1
A. C. Maclaren's average,91,18950827,player information,Tony Webb minor counties collection,1
Berwick v Kelso,91,18950828,match information,Tony Webb minor counties collection,1
Doxford v Spencer Ferguson's XI,91,18950827,match information,Tony Webb minor counties collection,1
Acklington And District v Alnmouth,92,18950828,match information,Tony Webb minor counties collection,1
Mortimer's XI v Clayton's XI,92,18950816,match information,Tony Webb minor counties collection,1
Acklington And District v Broomhill,92,18950821,match information,Tony Webb minor counties collection,1
Acklington And District v Alnwick,92,18950828,match information,Tony Webb minor counties collection,1
Mr Browne's Team v H J Salmon's Team,92,18950826,match information,Tony Webb minor counties collection,1
Ashington Portland v Alnmouth,92,18950828,match information,Tony Webb minor counties collection,1
Cardiff and District League team aggregates,93,18950713,statistics,Tony Webb minor counties collection,1
Cardiff and District League match list,93,18950713,team information,Tony Webb minor counties collection,1
Cardiff and District League match list (Decisions),93,18950720,team information,Tony Webb minor counties collection,1
Swansea v Llandovery,93,18950615,match information,Tony Webb minor counties collection,1
Penarth v Water Rats,93,18950615,match information,Tony Webb minor counties collection,1
Gentlemen Of Monmouthshire v RME Militia,94,18950803,match information,Tony Webb minor counties collection,1
Cardiff v Bristol Schoolmasters,94,18950729,match information,Tony Webb minor counties collection,1
Windsor v Grange Conservatives,94,18950801,match information,Tony Webb minor counties collection,1
Swansea Second v Singleton,94,18950803,match information,Tony Webb minor counties collection,1
Herefordshire C And G v Cathedral School,95,18950704,match information,Tony Webb minor counties collection,1
Malvern College v Sherborne School,95,18950703,match information,Tony Webb minor counties collection,1
Ludlow Second XI v Ludlow Grammar School,95,18950703,match information,Tony Webb minor counties collection,1
Usk Second XI v Newport Third XI,95,18950629,match information,Tony Webb minor counties collection,1
Leominster v Herford Cathedral School,95,18950703,match information,Tony Webb minor counties collection,1
Ewyas Harold And Pontylas v Garway United,95,18950627,match information,Tony Webb minor counties collection,1
Ludlow Second XI v Young Men's Christian Association,95,18950704,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Hereford County College,95,18950629,match information,Tony Webb minor counties collection,1
Colwall v Wellington Heath,95,18950629,match information,Tony Webb minor counties collection,1
Bosbury v Stoke Lacy,95,18950627,match information,Tony Webb minor counties collection,1
Ineson's XI v Carrington's D'oyley Carte's XI,95,18950629,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Lugwardine,95,18950629,match information,Tony Webb minor counties collection,1
Lugwardine Second XI v Hereford Cathedral School Second XI,95,18950629,match information,Tony Webb minor counties collection,1
Hereford County College v Hay,95,18950630,match information,Tony Webb minor counties collection,1
Lucton School v Presteign,95,18950703,match information,Tony Webb minor counties collection,1
Schoolmasters v Presteign,95,18950629,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Ross,96,18950629,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Ludlow And South Shropshire,96,18950711,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Leominster,96,18950713,match information,Tony Webb minor counties collection,2
Herefordshire Club And Ground v Glamorganshire,96,18950715,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v MCC,96,18950722,match information,Tony Webb minor counties collection,2
Herefordshire Club And Ground v Monmouthshire,96,18950724,match information,Tony Webb minor counties collection,2
Herefordshire Club And Ground v Breconshire,96,18950726,match information,Tony Webb minor counties collection,2
Hereford Cathedral School Second XI v Lucton,96,18950629,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Ross,96,18950629,match information,Tony Webb minor counties collection,1
Hereford County College v Dean Close School,96,18950629,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Salop School,96,18950629,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v Marden,96,18950629,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Oswestry School,96,18950710,match information,Tony Webb minor counties collection,1
Hereford County College v Leominster,96,18950710,match information,Tony Webb minor counties collection,1
Brynmawr v Blaina,96,18950710,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Tenbury,96,18950713,match information,Tony Webb minor counties collection,2
Hereford County College v Crickhowell,96,18950713,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Bodenham,96,18950713,match information,Tony Webb minor counties collection,1
Lugwardine And Withington Reserve XI v Cathedral School,96,18950713,match information,Tony Webb minor counties collection,1
Brynmawr v New Tredegar,96,18950713,match information,Tony Webb minor counties collection,1
Hereford Cathedral School Second XI v Lugwardine Second XI,96,18950713,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Hereford Cathedral School,96,18950717,match information,Tony Webb minor counties collection,2
Brynmawr v Cwmcarn,96,18950717,match information,Tony Webb minor counties collection,1
Hereford County College v Abergavenny,96,18950718,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Shropshire,96,18950720,match information,Tony Webb minor counties collection,2
Hereford County College v Ross,96,18950720,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v Stoke Lacy,96,18950720,match information,Tony Webb minor counties collection,1
Brynmawr v Beaufort,96,18950720,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Harewood,96,18950720,match information,Tony Webb minor counties collection,1
Hereford County College v Old Boys,96,18950724,match information,Tony Webb minor counties collection,2
Brynmawr v Ebbw Vale,96,18950724,match information,Tony Webb minor counties collection,2
Lugwardine And Withington v St Martin's,96,18950727,match information,Tony Webb minor counties collection,2
Ludlow And South Shropshire v Lucton School,96,18950727,match information,Tony Webb minor counties collection,2
Hereford Cathedral School v Past,96,18950730,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Royal Monmouth Engineers,96,18950729,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v MCC,97,18950722,match information,Tony Webb minor counties collection,2
Herefordshire Club And Ground v Monmouthshire,97,18950724,match information,Tony Webb minor counties collection,2
Herefordshire Club And Ground v Breconshire,97,18950726,match information,Tony Webb minor counties collection,2
Hereford County College v Ross,97,18950713,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Harewood,97,18950713,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Shropshire,97,18950713,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v Stoke Lacy,97,18950713,match information,Tony Webb minor counties collection,1
Brynmawr v Beaufort,97,18950713,match information,Tony Webb minor counties collection,1
Hereford County College v Old Boys,97,18950724,match information,Tony Webb minor counties collection,2
Brynmawr v Ebbw Vale,97,18950724,match information,Tony Webb minor counties collection,2
Lugwardine And Withington v St Martin's,97,18950727,match information,Tony Webb minor counties collection,2
Ludlow And South Shropshire v Lucton School,97,18950727,match information,Tony Webb minor counties collection,2
Kent v Surrey,97,18950722,match information,Tony Webb minor counties collection,1
Lancashire v Gloucestershire,97,18950722,match information,Tony Webb minor counties collection,1
Yorkshire v Somerset,97,18950722,match information,Tony Webb minor counties collection,1
Sussex v Notts,97,18950722,match information,Tony Webb minor counties collection,1
Warwickshire v Leicestershire,97,18950722,match information,Tony Webb minor counties collection,1
Surrey v Sussex,97,18950725,match information,Tony Webb minor counties collection,1
Notts v Gloucestershire,97,18950725,match information,Tony Webb minor counties collection,1
Lancashire v Somerset,97,18950725,match information,Tony Webb minor counties collection,1
Gentlemen v Players Of Yorkshire,97,18950726,match information,Tony Webb minor counties collection,1
Derbyshire v Surrey,97,18950729,match information,Tony Webb minor counties collection,1
Yorkshire v Gloucestershire,97,18950729,match information,Tony Webb minor counties collection,2
Kent v Somerset,97,18950729,match information,Tony Webb minor counties collection,2
Warwickshire v Lancashire,97,18950729,match information,Tony Webb minor counties collection,2
