matchup,page,date,content_type,collection,pages
Daniel's XI v Brewer's XI,62,18950800,match information,Tony Webb minor counties collection,1
Gulval v Goldsithney,62,18950809,match information,Tony Webb minor counties collection,1
Kehelland v Lelant,62,18950810,match information,Tony Webb minor counties collection,1
Truro v Penzance,63,18950816,match information,Tony Webb minor counties collection,2
Lelant v Rev Gillett's XI,63,18950817,match information,Tony Webb minor counties collection,1
Troon v Illogan,63,18950817,match information,Tony Webb minor counties collection,2
St Austell v St Columb,64,18950800,match information,Tony Webb minor counties collection,1
St Mawes v Gerrans,64,18950800,match information,Tony Webb minor counties collection,1
Camborne v HMS Ganges,64,18950800,match information,Tony Webb minor counties collection,1
Pool v Redruth,64,18950817,match information,Tony Webb minor counties collection,2
Falmouth v Visitors,64,18950800,match information,Tony Webb minor counties collection,1
Launceston v 13 St Marys Launceston,64,18950815,match information,Tony Webb minor counties collection,1
Truro v Penzance,64,18950800,match information,Tony Webb minor counties collection,1
Old Probians,65,18950819,tour information,Tony Webb minor counties collection,1
Troon v Camborne,65,18950000,match information,Tony Webb minor counties collection,1
Troon v Illogan,65,18950817,match information,Tony Webb minor counties collection,2
Pool v Redruth,65,18950817,match information,Tony Webb minor counties collection,2
Truro v Penzance,65,18950816,match information,Tony Webb minor counties collection,2
Lelant Union Jacks v Penzance Wanderers,66,18950830,match information,Tony Webb minor counties collection,2
Troon v Helston,66,18950830,match information,Tony Webb minor counties collection,2
Goldsithney v Penzance YMCA,66,18950831,match information,Tony Webb minor counties collection,1
Madron Second XI v Lelant,66,18950000,match information,Tony Webb minor counties collection,1
Camborne v Madron,66,18950000,match information,Tony Webb minor counties collection,1
Falmouth v Redruth,66,18950000,match information,Tony Webb minor counties collection,1
Sennen v New Downs Larks,66,18950831,match information,Tony Webb minor counties collection,1
Madron Second XI v Lelant,67,18950831,match information,Tony Webb minor counties collection,1
Falmouth v HMS Ganges,67,18950828,match information,Tony Webb minor counties collection,1
Morval v Antony,67,18950800,match information,Tony Webb minor counties collection,1
Lelant Union Jacks v Penzance Wanderers,67,18950830,match information,Tony Webb minor counties collection,2
Cornwall County Asylum v St Breward,67,18950824,match information,Tony Webb minor counties collection,1
Falmouth v Helston,67,18950800,match information,Tony Webb minor counties collection,1
St Columb v St Blazey,67,18950904,match information,Tony Webb minor counties collection,1
Padstow v Polslath Visitors,67,18950904,match information,Tony Webb minor counties collection,1
Troon v Helston,67,18950830,match information,Tony Webb minor counties collection,2
Grampound v Ladock,67,18950831,match information,Tony Webb minor counties collection,1
Camborne v Madron,67,18950800,match information,Tony Webb minor counties collection,1
Newquay Visitors v Padstow,67,18950800,match information,Tony Webb minor counties collection,1
Exiles v Penzance,67,18950800,match information,Tony Webb minor counties collection,1
Falmouth v Redruth,67,18950831,match information,Tony Webb minor counties collection,1
Devoran v HMS Ganges,67,18950831,match information,Tony Webb minor counties collection,1
Launceston v Bude,67,18950831,match information,Tony Webb minor counties collection,1
Truro v St Austell,67,18950831,match information,Tony Webb minor counties collection,1
Truro,68,18950930,team information,Tony Webb minor counties collection,1
Truro Cricket Club player statistics,68,18950000,statistics,Tony Webb minor counties collection,1
RMLI v Plymouth College,69,18950704,match information,Tony Webb minor counties collection,1
South Devon v Totnes,69,18950704,match information,Tony Webb minor counties collection,1
Plymouth v Stonehouse,69,18950704,match information,Tony Webb minor counties collection,2
Tavistock v Kelly College,69,18950704,match information,Tony Webb minor counties collection,1
Torquay v HMS Britannia,69,18950704,match information,Tony Webb minor counties collection,2
Hatherleigh v Bow,69,18950704,match information,Tony Webb minor counties collection,1
Cheveley Hall v Mutley Grammar School,69,18950704,match information,Tony Webb minor counties collection,1
Bodmin v St Blazey,69,18950703,match information,Tony Webb minor counties collection,1
Beaconsfield v Plymouth College Second XI,69,18950704,match information,Tony Webb minor counties collection,1
Plymouth Borough Asylum v Totnes,69,18950703,match information,Tony Webb minor counties collection,1
St Andrew's v Mannamead School Second XI,69,18950704,match information,Tony Webb minor counties collection,1
Exeter Cathedral School v Wonford House,70,18950705,match information,Tony Webb minor counties collection,1
Plymouth v Stonehouse,70,18950704,match information,Tony Webb minor counties collection,2
Torquay v HMS Britannia,70,18950704,match information,Tony Webb minor counties collection,2
Exmouth v A Kindersley's XI,70,18950703,match information,Tony Webb minor counties collection,1
Exeter Cathedral School v Wonford House,70,18950704,match information,Tony Webb minor counties collection,1
Devon v Cornwall,71,18950722,match information,Tony Webb minor counties collection,1
Somerset Light Infantry v Royal Marines,71,18950722,match information,Tony Webb minor counties collection,1
Britannia v F Preake's XI,71,18950720,match information,Tony Webb minor counties collection,1
Illogan v Camborne,71,18950720,match information,Tony Webb minor counties collection,1
Yealmpton Grammar School v Plympton Grammar School,71,18950720,match information,Tony Webb minor counties collection,1
Sharpshooters v Ganges,71,18950720,match information,Tony Webb minor counties collection,1
Truro College v Falmouth,71,18950720,match information,Tony Webb minor counties collection,1
Great Western Railway v Stonehouse,71,18950720,match information,Tony Webb minor counties collection,1
Wolsden v St Germans,71,18950720,match information,Tony Webb minor counties collection,1
Cornwall v Plymouth And District,71,18950720,match information,Tony Webb minor counties collection,1
Ford v Marines,71,18950720,match information,Tony Webb minor counties collection,1
Thomas R Sutton,71,18950717,obituary,Tony Webb minor counties collection,1
Western Evening Herald,71,18950700,newspaper cuttings,Tony Webb minor counties collection,1
Exeter,71,18950700,league information,Tony Webb minor counties collection,1
Exe Valley v Stooroos,71,18950720,match information,Tony Webb minor counties collection,1
Raglan Barracks v North Devon,72,18950808,match information,Tony Webb minor counties collection,1
Sidmouth v Incogniti,72,18950807,match information,Tony Webb minor counties collection,1
Tavistock v Plymouth,72,18950806,match information,Tony Webb minor counties collection,1
Exmouth v Blue Mantles,72,18950807,match information,Tony Webb minor counties collection,1
Plymouth Police v Sherwill,72,18950807,match information,Tony Webb minor counties collection,1
Padstow v Littlepetherick,72,18950000,match information,Tony Webb minor counties collection,1
Exeter v North Devon,73,18950815,match information,Tony Webb minor counties collection,1
Exmouth v South Hampstead,73,18950815,match information,Tony Webb minor counties collection,1
Yorkshire v Essex,73,18950815,match information,Tony Webb minor counties collection,1
Incogniti v Ishmaelites,73,18950815,match information,Tony Webb minor counties collection,2
Baron Falkenstein's XI v C G Lovesby's XI,73,18950812,match information,Tony Webb minor counties collection,1
Teignbridge v North Devon,73,18950815,match information,Tony Webb minor counties collection,2
Bedminster v Plymouth Garrison,74,18950815,match information,Tony Webb minor counties collection,1
Plymouth Police v 7th Co WDRA,74,18950815,match information,Tony Webb minor counties collection,1
Incogniti v Ishmaelites,74,18950815,match information,Tony Webb minor counties collection,2
Sidmouth v Seaton,74,18950814,match information,Tony Webb minor counties collection,1
Ishmaelites v Incogniti,74,18950815,match information,Tony Webb minor counties collection,2
Exmouth v South Hampthead,74,18950815,match information,Tony Webb minor counties collection,1
Teignbridge v North Devon,74,18950815,match information,Tony Webb minor counties collection,2
Seaton v Ealing,75,18950816,match information,Tony Webb minor counties collection,1
Sidmouth v Ealing,75,18950820,match information,Tony Webb minor counties collection,2
Killerton v Exe Valley Second XI,75,18950817,match information,Tony Webb minor counties collection,1
Devon County Asylum v Newbery's XI,75,18950817,match information,Tony Webb minor counties collection,1
Exmouth v W Opleton's Team,75,18950820,match information,Tony Webb minor counties collection,1
Wivelscombe v Wellington,75,18950817,match information,Tony Webb minor counties collection,1
Bradfield v Ashill,75,18950817,match information,Tony Webb minor counties collection,1
Bridge Mills v Uffculme,75,18950817,match information,Tony Webb minor counties collection,1
Ishmaelites v South Devon,76,18950819,match information,Tony Webb minor counties collection,1
Naval Ordnance v Plymouth Borough Asylum,76,18950817,match information,Tony Webb minor counties collection,1
Plymouth Police v Nomads,76,18950819,match information,Tony Webb minor counties collection,1
Bull Point v Plymouth Borough Police,76,18950817,match information,Tony Webb minor counties collection,1
Stonehouse Reserve v Naval Ordnance Reserve,76,18950817,match information,Tony Webb minor counties collection,1
Hernals v Warps,76,18950819,match information,Tony Webb minor counties collection,1
Yealmpton v Ivybridge,76,18950800,match information,Tony Webb minor counties collection,1
Tavistock B v RM Engineers Second XI,76,18950817,match information,Tony Webb minor counties collection,1
Sidmouth v Ealing,76,18950820,match information,Tony Webb minor counties collection,2
Leland v Gillett's XI,76,18950817,match information,Tony Webb minor counties collection,1
Clearbrook v Pteetstavy,76,18950817,match information,Tony Webb minor counties collection,1
Falmouth v Helston,77,18950000,match information,Tony Webb minor counties collection,1
Tiverton v Swansea Tourists,77,18950829,match information,Tony Webb minor counties collection,1
Sidmouth v MCC,77,18950829,match information,Tony Webb minor counties collection,1
Exeter v Swansea Tourists,77,18950829,match information,Tony Webb minor counties collection,1
St Columb v St Blazey,77,18950828,match information,Tony Webb minor counties collection,1
Padstow v Polseath Visitors,77,18950828,match information,Tony Webb minor counties collection,1
Dartmoor Prison Officers v Westbrook,77,18950000,match information,Tony Webb minor counties collection,1
Troon v Perranarworthal,78,18950824,match information,Tony Webb minor counties collection,1
Bude v Camelford,78,18950824,match information,Tony Webb minor counties collection,1
Exmouth v Swansea Tourists,78,18950827,match information,Tony Webb minor counties collection,1
Bull Point v Press,78,18950824,match information,Tony Webb minor counties collection,1
Galmpton v Ipplepen,78,18950824,match information,Tony Webb minor counties collection,1
Poole Park v L & SWR,79,18950831,match information,Tony Webb minor counties collection,1
Sopley v GM Nicholson's XI,79,18950828,match information,Tony Webb minor counties collection,1
Milford v Milford Visitors,79,18950831,match information,Tony Webb minor counties collection,1
United v Royal Artillery,79,18950904,match information,Tony Webb minor counties collection,1
Pylewell Park v Boldre,79,18950824,match information,Tony Webb minor counties collection,1
Pylewell Park v Pennington,79,18950831,match information,Tony Webb minor counties collection,1
Bournemouth team aggregates,80,18950903,statistics,Tony Webb minor counties collection,1
Bournemouth player statistics,80,18950903,statistics,Tony Webb minor counties collection,1
Pylewell Park player statistics,80,18950831,statistics,Tony Webb minor counties collection,1
Bournemouth v MCC And Ground,81,18950800,match information,Tony Webb minor counties collection,1
Poole v Spencer Smith's XI,81,18950800,match information,Tony Webb minor counties collection,1
Poole Park v Blandford,81,18950807,match information,Tony Webb minor counties collection,1
United CO v Cornish's XI,81,18950807,match information,Tony Webb minor counties collection,1
Arnold College players,81,18950803,player information,Tony Webb minor counties collection,1
Arnold College player statistics,81,18950803,statistics,Tony Webb minor counties collection,1
Arnold College team aggregates,81,18950803,statistics,Tony Webb minor counties collection,1
Captain Nicholl's XI v Carlisle,82,18950603,match information,Tony Webb minor counties collection,1
Durham University v St George's Newcastle,82,18950603,match information,Tony Webb minor counties collection,1
Craghead v Ouston,82,18950600,match information,Tony Webb minor counties collection,1
Harraton v Bill Quay Albion,82,18950600,match information,Tony Webb minor counties collection,1
Felling Temperance v Washington,82,18950600,match information,Tony Webb minor counties collection,1
City Asylum v Wesley Chapel,82,18950600,match information,Tony Webb minor counties collection,1
Ouston Wanderers v Craghead Colliery,82,18950600,match information,Tony Webb minor counties collection,1
Delaval Hall v Seghill,82,18950600,match information,Tony Webb minor counties collection,1
Kirkley v Mitford,82,18950600,match information,Tony Webb minor counties collection,1
Whickham v Benwell Hill,82,18950600,match information,Tony Webb minor counties collection,1
Bishop Auckland v Spennymoor,82,18950603,match information,Tony Webb minor counties collection,1
Mitford v Hartley Hastings Second XI,83,18950600,match information,Tony Webb minor counties collection,1
KOSB v Alnwick Wednesday,83,18950603,match information,Tony Webb minor counties collection,1
YMCA v Hebburn St John's,83,18950600,match information,Tony Webb minor counties collection,1
Crook v Hetton Lyons,83,18950600,match information,Tony Webb minor counties collection,1
Bywell v Newton,83,18950600,match information,Tony Webb minor counties collection,1
Ryton v Gateshead Fell,83,18950600,match information,Tony Webb minor counties collection,1
Stanley And District v Durham City Second XI,83,18950600,match information,Tony Webb minor counties collection,1
Pleasant Sunday Afternoon Newcastle v Newbiggin Institute,83,18950527,match information,Tony Webb minor counties collection,1
North Durham First XI v Rookcliff First XI,83,18950527,match information,Tony Webb minor counties collection,1
Coldstream v Kelso,83,18950601,match information,Tony Webb minor counties collection,1
Greenside v Ovingham,83,18950600,match information,Tony Webb minor counties collection,1
Alnwick v North Eastern,83,18950603,match information,Tony Webb minor counties collection,1
Longhirst v Bothal,83,18950600,match information,Tony Webb minor counties collection,1
Consett And District v Elswick Works,83,18950527,match information,Tony Webb minor counties collection,1
Eppleton Second XI v Hamsteels First XI,84,18950600,match information,Tony Webb minor counties collection,1
Tudhoe v Norton Second XI,84,18950604,match information,Tony Webb minor counties collection,1
Morpeth YMCA v Ashington Excelsior,84,18950527,match information,Tony Webb minor counties collection,1
The Hermitage v Henderson's Scratch XI,84,18950603,match information,Tony Webb minor counties collection,1
Hetton Lyons,84,18950601,team information,Tony Webb minor counties collection,1
Tyne Dock NER Juniors v High Fell Second XI,86,18950706,match information,Tony Webb minor counties collection,1
Moorsley v Hetton Lyons Second XI,86,18950706,match information,Tony Webb minor counties collection,1
West Denton v Wickham Second XI,86,18950706,match information,Tony Webb minor counties collection,1
Heaton Guild v Percy YMCA,86,18950706,match information,Tony Webb minor counties collection,1
Haltwhistle v Humshaugh,86,18950706,match information,Tony Webb minor counties collection,1
Elswick Works Second XI v Jarrow,86,18950706,match information,Tony Webb minor counties collection,1
Gateshead Presbyterian v Swalwell United,86,18950706,match information,Tony Webb minor counties collection,1
Gallowhill v Backworth,86,18950706,match information,Tony Webb minor counties collection,1
Wesley Chapel v South Shields Third XI,86,18950706,match information,Tony Webb minor counties collection,1
Seghill v Blagdon,86,18950706,match information,Tony Webb minor counties collection,1
Hetton Lyons v Sherburn,86,18950706,match information,Tony Webb minor counties collection,1
Whickham v Benwell Hill,86,18950706,match information,Tony Webb minor counties collection,1
Bothal v Netherwitton,86,18950706,match information,Tony Webb minor counties collection,1
Acklington And District v Lesbury,86,18950706,match information,Tony Webb minor counties collection,1
Durham County Senior League,86,18950700,statistics,Tony Webb minor counties collection,1
Newcastle,86,18950704,newspaper cuttings,Tony Webb minor counties collection,1
Royal Grammar School Second XI v Wesley Chapel Second XI,87,18950700,match information,Tony Webb minor counties collection,1
Murton Colliery Second XI v New Seaham Earnest Second XI,87,18950700,match information,Tony Webb minor counties collection,1
Eppleton v South Hetton,87,18950700,match information,Tony Webb minor counties collection,1
Howick v Warkworth,87,18950700,match information,Tony Webb minor counties collection,1
Close House v Tynedale,87,18950700,match information,Tony Webb minor counties collection,1
Elswick Works v Royal Grammar School,87,18950706,match information,Tony Webb minor counties collection,1
Rockliff v Benwell,87,18950700,match information,Tony Webb minor counties collection,1
North-Eastern County School v Darlington Grammar School,87,18950706,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,87,18950700,match information,Tony Webb minor counties collection,1
Ryton v Quayside Wanderers,87,18950700,match information,Tony Webb minor counties collection,1
Felling Temperance Second XI v High Fell,88,18950000,match information,Tony Webb minor counties collection,1
Felling Temperance v Washington,88,18950000,match information,Tony Webb minor counties collection,1
Winlaton v Greenside,88,18950000,match information,Tony Webb minor counties collection,1
Hermitage v Waldridge,88,18950000,match information,Tony Webb minor counties collection,1
Newcastle,89,18950000,newspaper cuttings,Tony Webb minor counties collection,2
Nicholls' XI v Bewicke's XI,89,18950000,match information,Tony Webb minor counties collection,1
St George's v Northumberland,89,18950706,match information,Tony Webb minor counties collection,1
Constable Burton v Darlington,89,18950710,match information,Tony Webb minor counties collection,1
Belsay v Woolsington,89,18950000,match information,Tony Webb minor counties collection,1
Consett Wednesday v Chester-Le-Street Wednesday,89,18950710,match information,Tony Webb minor counties collection,1
Shields St Johns v Tyne Dock Second XI,89,18950000,match information,Tony Webb minor counties collection,1
Lanchester v Burnopside Hall,89,18950000,match information,Tony Webb minor counties collection,1
Hamsteels v Langley Park,89,18950000,match information,Tony Webb minor counties collection,1
Hetton Wednesday v Sunderland Licensed Victuallers,89,18950000,match information,Tony Webb minor counties collection,1
Hamsteels Second XI v Cornsay Second XI,89,18950000,match information,Tony Webb minor counties collection,1
Bewicke's XI v Northern Nomads,89,18950709,match information,Tony Webb minor counties collection,1
Chilton Moor Wednesday v Pittington Wednesday,90,18950000,match information,Tony Webb minor counties collection,1
Seaham Harbour Tradesmen v Easington,90,18950000,match information,Tony Webb minor counties collection,1
YMCA v Salem Athletic,90,18950000,match information,Tony Webb minor counties collection,1
Tynemouth Second XI v Backworth Percy,90,18950000,match information,Tony Webb minor counties collection,1
Alnwick Reserve v Alnwick Wednesday,90,18950000,match information,Tony Webb minor counties collection,1
St George's Second XI v Northumberland Second XI,90,18950000,match information,Tony Webb minor counties collection,1
Spennymoor Wednesday v Tudhoe,90,18950000,match information,Tony Webb minor counties collection,1
Alnwick Wednesday v London And NE Works,90,18950000,match information,Tony Webb minor counties collection,1
Wallsend Second XI v Northumberland Second XI,90,18950000,match information,Tony Webb minor counties collection,1
Singleton House School v South Shields High School,90,18950710,match information,Tony Webb minor counties collection,1
Northern Nomads v The Borderers,90,18950711,match information,Tony Webb minor counties collection,1
Newcastle,91,18950000,newspaper cuttings,Tony Webb minor counties collection,2
A C Maclaren,91,18950827,newspaper cuttings,Tony Webb minor counties collection,1
Bewicke's XI v F C R Clayton's XI,91,18950828,match information,Tony Webb minor counties collection,1
Berwick v Kelso,91,18950828,match information,Tony Webb minor counties collection,1
Doxford v Spencer Ferguson's XI,91,18950827,match information,Tony Webb minor counties collection,1
Northumberland County Club,92,18950000,organisation information,Tony Webb minor counties collection,1
Ashington Portland v Alnmouth,92,18950828,match information,Tony Webb minor counties collection,1
Mortimer's XI v Clayton's XI,92,18950829,match information,Tony Webb minor counties collection,1
Acklington And District v Broomhill,92,18950000,match information,Tony Webb minor counties collection,1
Acklington And District v Alnwick,92,18950828,match information,Tony Webb minor counties collection,1
Cardiff and District League,93,18950713,league information,Tony Webb minor counties collection,1
Swansea v Llandovery,93,18950720,match information,Tony Webb minor counties collection,1
Penarth v Water Rats,93,18950720,match information,Tony Webb minor counties collection,1
Gentlemen Of Monmouthshire v RML Militia,94,18950803,match information,Tony Webb minor counties collection,1
Windsor v Grange Conservatives,94,18950803,match information,Tony Webb minor counties collection,1
Swansea Second XI v Singleton,94,18950803,match information,Tony Webb minor counties collection,1
Herefordshire C And G v Cathedral School,95,18950704,match information,Tony Webb minor counties collection,1
Malvern College v Kibborne School,95,18950700,match information,Tony Webb minor counties collection,1
Ludlow Second XI v Ludlow Grammar School,95,18950703,match information,Tony Webb minor counties collection,1
Usk Second XI v Newport Third XI,95,18950629,match information,Tony Webb minor counties collection,1
Leominster v Hereford Cathedral School,95,18950703,match information,Tony Webb minor counties collection,1
Ewyas Harold And Pontrilas v Garway United,95,18950627,match information,Tony Webb minor counties collection,1
Ludlow Second XI v Young Men's Christian Association,95,18950704,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Hereford County College,95,18950629,match information,Tony Webb minor counties collection,1
Colwall v Wellington Heath,95,18950629,match information,Tony Webb minor counties collection,1
Hornbury v Stoke Lacy,95,18950627,match information,Tony Webb minor counties collection,1
Ineson's XI v Carrington's D'oyley Carte's XI,95,18950629,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Lugwardine,95,18950629,match information,Tony Webb minor counties collection,1
Lugwardine Second XI v Hereford Cathedral School Second XI,95,18950629,match information,Tony Webb minor counties collection,1
Hereford County College v Hay,95,18950700,match information,Tony Webb minor counties collection,1
Lucton School v Presteign,95,18950703,match information,Tony Webb minor counties collection,1
Schoolmasters v Presteign,95,18950629,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground,97,18950715,newspaper cuttings,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Ludlow And South Shropshire,97,18950718,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Leominster,97,18950713,match information,Tony Webb minor counties collection,1
Bichton v Luxton School,97,18950713,match information,Tony Webb minor counties collection,1
Durham v Worcestershire,97,18950716,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Ludlow And South Shropshire,97,18950717,match information,Tony Webb minor counties collection,1
Bromyard v Ledbury,98,18950713,match information,Tony Webb minor counties collection,1
Monmouth v Ross,98,18950713,match information,Tony Webb minor counties collection,1
Downton Castle v Ashford Court,98,18950713,match information,Tony Webb minor counties collection,1
Hereford County College v Rosbury,98,18950711,match information,Tony Webb minor counties collection,1
Tenbury v Ludlow And South Shropshire,98,18950713,match information,Tony Webb minor counties collection,1
Ewyas Harold v Hereford St Martin's,98,18950713,match information,Tony Webb minor counties collection,1
Prestigne v Weobley,98,18950713,match information,Tony Webb minor counties collection,1
Presteign v Malvern,99,18950718,match information,Tony Webb minor counties collection,1
Chepstow v Newport Second XI,99,18950000,match information,Tony Webb minor counties collection,1
Knighton v Salmon's XI,99,18950717,match information,Tony Webb minor counties collection,1
Caynham Court v Greet,99,18950720,match information,Tony Webb minor counties collection,1
Dilwyn v Birley,99,18950720,match information,Tony Webb minor counties collection,1
Shropshire v Ludlow And South Shropshire,99,18950720,match information,Tony Webb minor counties collection,1
Rossbury v Suckley,99,18950720,match information,Tony Webb minor counties collection,1
Knighton v Gisborne's XI,99,18950711,match information,Tony Webb minor counties collection,1
Foxley v Garnons,100,18950720,match information,Tony Webb minor counties collection,1
Marshes v Bodenham,100,18950720,match information,Tony Webb minor counties collection,1
Bircher v Hampton Court,100,18950720,match information,Tony Webb minor counties collection,1
MCC And Ground v Monmouthshire And Ground,101,18950727,match information,Tony Webb minor counties collection,1
Hereford City v Hereford County,101,18950801,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v Hereford St Martin's,101,18950727,match information,Tony Webb minor counties collection,1
MCC v Shropshire,101,18950800,match information,Tony Webb minor counties collection,1
Bromyard v Tenbury,101,18950727,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Royal Monmouthshire Militia Engineers,101,18950729,match information,Tony Webb minor counties collection,1
Ludlow v Lucton School,101,18950727,match information,Tony Webb minor counties collection,1
Ross Second XI v Weston,101,18950727,match information,Tony Webb minor counties collection,1
Clun v Aston-On-Clun,102,18950727,match information,Tony Webb minor counties collection,1
Gloucester v Ross,102,18950731,match information,Tony Webb minor counties collection,1
Snoxbeck v Kinsham,102,18950731,match information,Tony Webb minor counties collection,1
Marden v Foxley,102,18950727,match information,Tony Webb minor counties collection,1
Tram Inn v Pontrilas And Ewyas Harold,102,18950727,match information,Tony Webb minor counties collection,1
Glamorgan v V T Hill's XI,103,18950809,match information,Tony Webb minor counties collection,1
Cheltenham v Haileybury,103,18950803,match information,Tony Webb minor counties collection,1
Staffordshire v Worcestershire,103,18950806,match information,Tony Webb minor counties collection,1
Ewias Harold And Pontrilas v Wyeside,103,18950803,match information,Tony Webb minor counties collection,1
Ewias Harold And Pontrilas v Peterchurch,103,18950803,match information,Tony Webb minor counties collection,1
Birley v Lilliwt,103,18950803,match information,Tony Webb minor counties collection,1
Tewkesbury v Malvern,103,18950803,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v H D L Barker's XI,103,18950803,match information,Tony Webb minor counties collection,1
Stoke Lacy v Hampton Court,103,18950803,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Free Foresters,104,18950803,match information,Tony Webb minor counties collection,1
Marden v Weobley,104,18950803,match information,Tony Webb minor counties collection,1
Hereford St v Foxley,104,18950803,match information,Tony Webb minor counties collection,1
Hereford St v St Martin's,104,18950803,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Church Stretton,105,18950820,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,105,18950821,match information,Tony Webb minor counties collection,1
Foxley v Garnons,105,18950810,match information,Tony Webb minor counties collection,1
Dilwyn v Monkland,105,18950815,match information,Tony Webb minor counties collection,1
Hereford Wye v St Martin's,105,18950815,match information,Tony Webb minor counties collection,1
Colwall v Malvern Second XI,105,18950817,match information,Tony Webb minor counties collection,1
Foxley v Marden,105,18950817,match information,Tony Webb minor counties collection,1
Presteign v Woolley,105,18950817,match information,Tony Webb minor counties collection,1
Much Marcle v Weston,105,18950817,match information,Tony Webb minor counties collection,1
Leominster v Presteign,105,18950820,match information,Tony Webb minor counties collection,1
Dansey's XI v C E Bagot's XI,105,18950820,match information,Tony Webb minor counties collection,1
Hereford St Martin's v Tram Inn,106,18950800,match information,Tony Webb minor counties collection,1
Dilwyn v Shobdon,106,18950817,match information,Tony Webb minor counties collection,1
Harewood End v Hampton Court,106,18950817,match information,Tony Webb minor counties collection,1
Leighton v Oxford Harlequins,106,18950819,match information,Tony Webb minor counties collection,2
Hertfordshire,107,18950518,newspaper cuttings,Tony Webb minor counties collection,1
Hertfordshire,107,18950500,team information,Tony Webb minor counties collection,1
Bedfordshire,107,18950500,team information,Tony Webb minor counties collection,1
Hitchin,107,18950500,team information,Tony Webb minor counties collection,1
Hitchin Nightingale,107,18950500,team information,Tony Webb minor counties collection,1
Hitchin Blue Cross Temperance Brigade,107,18950500,team information,Tony Webb minor counties collection,1
Stevenage,107,18950500,team information,Tony Webb minor counties collection,1
Baldock,107,18950500,team information,Tony Webb minor counties collection,1
Three Counties Asylum,107,18950500,team information,Tony Webb minor counties collection,1
Sandy and District,107,18950500,team information,Tony Webb minor counties collection,1
Hitchin v St Albans,108,18950515,match information,Tony Webb minor counties collection,1
Henlow v Arlesey,108,18950511,match information,Tony Webb minor counties collection,1
Cottered v St Edmund's College,108,18950509,match information,Tony Webb minor counties collection,1
Cottered v Buntingford,108,18950514,match information,Tony Webb minor counties collection,1
Three Counties Asylum v Arlesey,108,18950504,match information,Tony Webb minor counties collection,1
St Ives v Stevenage Second XI,108,18950504,match information,Tony Webb minor counties collection,1
Stevenage v Brixton Wanderers,108,18950508,match information,Tony Webb minor counties collection,1
Hitchin Married v Hitchin Single,108,18950511,match information,Tony Webb minor counties collection,1
Hertford Caltonians v Ware,108,18950511,match information,Tony Webb minor counties collection,1
Wilstead v Southernd,108,18950511,match information,Tony Webb minor counties collection,1
Stevenage Second XI v Hitchin Blue Cross Brigade,108,18950511,match information,Tony Webb minor counties collection,1
West Herts v Abbots Langley,109,18950525,match information,Tony Webb minor counties collection,1
Melrose v Berkhamstead Working Men,109,18950525,match information,Tony Webb minor counties collection,1
Roamers v Croxley,109,18950525,match information,Tony Webb minor counties collection,1
Cannon Brewery v M B Foster & Sons,109,18950525,match information,Tony Webb minor counties collection,1
Permanent Way v Radlett,109,18950525,match information,Tony Webb minor counties collection,1
Watford Fields v Oxhey,109,18950525,match information,Tony Webb minor counties collection,1
Mill End Riverside v Stanmore Brewery,109,18950525,match information,Tony Webb minor counties collection,1
Roxeth v Canterbury,109,18950525,match information,Tony Webb minor counties collection,1
Harrow Weald v Harrow,109,18950525,match information,Tony Webb minor counties collection,1
Barnet v Southgate,110,18950525,match information,Tony Webb minor counties collection,1
Mosswell v All Saints' Highgate First XI,110,18950525,match information,Tony Webb minor counties collection,1
Hadley v Wrotham Park,110,18950525,match information,Tony Webb minor counties collection,1
Stereo v Oakleigh New Southgate,110,18950525,match information,Tony Webb minor counties collection,1
Stereo B Team v Friern Barnet,110,18950525,match information,Tony Webb minor counties collection,1
Ashleigh v North London Railway,110,18950525,match information,Tony Webb minor counties collection,1
Arkley v Finchley Second XI,110,18950525,match information,Tony Webb minor counties collection,1
The Grove v Watford Station,111,18950525,match information,Tony Webb minor counties collection,1
Bushey Police v Watford Brewery,111,18950525,match information,Tony Webb minor counties collection,1
St Albans v Frogmore,111,18950525,match information,Tony Webb minor counties collection,1
Beechen Grove v Walker's XI,111,18950525,match information,Tony Webb minor counties collection,1
Mill End Second XI v Rickmansworth Stars,111,18950525,match information,Tony Webb minor counties collection,1
Barnet A v Finchley Second XI,111,18950525,match information,Tony Webb minor counties collection,1
Watford Urban District v New Bushey,111,18950525,match information,Tony Webb minor counties collection,1
Rickmansworth v Northwood,111,18950525,match information,Tony Webb minor counties collection,1
Royston v Cambridge Nihilists,112,18950000,match information,Tony Webb minor counties collection,1
