matchup,page,date,content_type,collection,pages
Benskin's v Garston Willows,46,19390610,match information,Tony Webb minor counties collection,1
Abbots Langley II v Rickmansworth II,46,19390610,match information,Tony Webb minor counties collection,1
LPTB Garage Amersham-Hill v Hemel Hempstead,46,19390615,match information,Tony Webb minor counties collection,1
Harpenden II v Bushey II,46,19390610,match information,Tony Webb minor counties collection,1
Watford British Legion v Northbank,46,19390610,match information,Tony Webb minor counties collection,1
Watford British Legion v Watford Gas Co,46,19390610,match information,Tony Webb minor counties collection,1
Balham Park v Nash Mills,46,19390610,match information,Tony Webb minor counties collection,1
Nash Mills v BDV,46,19390610,match information,Tony Webb minor counties collection,1
LMS Watford v Sun Engraving,46,19390610,match information,Tony Webb minor counties collection,1
Scammells v Rickmansworth Oddfellows,46,19390610,match information,Tony Webb minor counties collection,1
Tabernacle v St James's Baptists,46,19390610,match information,Tony Webb minor counties collection,1
WW Armstrong 100th wicket,46,19390614,player information,Tony Webb minor counties collection,1
Radlett v Bishop's Stortford,47,19390708,match information,Tony Webb minor counties collection,1
Bishop's Stortford Second XI v Old Stortfordian Association,47,19390708,match information,Tony Webb minor counties collection,1
Arkesden v Debden,47,19390708,match information,Tony Webb minor counties collection,1
Duddenhoe End v Takeley,47,19390708,match information,Tony Webb minor counties collection,1
Elsenham v Hatfield Heath,47,19390708,match information,Tony Webb minor counties collection,1
Mole Hill Green v Little Hallingbury,47,19390708,match information,Tony Webb minor counties collection,1
Furnham v Hatfield Broad Oak,47,19390708,match information,Tony Webb minor counties collection,1
Birchanger v Hockerill,47,19390708,match information,Tony Webb minor counties collection,1
Hockerill Second XI v Birchanger Second XI,47,19390708,match information,Tony Webb minor counties collection,1
Westmill v Brent Pelham,47,19390708,match information,Tony Webb minor counties collection,1
Quendon Hall v H A Duke's XI,47,19390708,match information,Tony Webb minor counties collection,1
Wanstead County School v Harlow College,47,19390708,match information,Tony Webb minor counties collection,1
F Pawle's Team v Myddleton,47,19390708,match information,Tony Webb minor counties collection,1
Sawbridgeworth v Dunmow,47,19390708,match information,Tony Webb minor counties collection,1
Dunmow Second XI v Sawbridgeworth Second XI,47,19390708,match information,Tony Webb minor counties collection,1
Little Hadham v Berden,47,19390708,match information,Tony Webb minor counties collection,1
Walter Lawrence's XI v Essex Hunt,47,19390709,match information,Tony Webb minor counties collection,1
Sawbridgeworth v E Prior's XI,47,19390709,match information,Tony Webb minor counties collection,1
Netteswell And Burnt Mill v Hadley,47,19390709,match information,Tony Webb minor counties collection,1
Bishop's Stortford players,47,19390000,player information,Tony Webb minor counties collection,1
Saffron Walden players,47,19390610,player information,Tony Webb minor counties collection,1
Netteswell And Burnt Mill v High Cross,47,19390611,match information,Tony Webb minor counties collection,1
Letchworth v St Albans,48,19390729,match information,Tony Webb minor counties collection,1
St Albans v Old Albanians,48,19390730,match information,Tony Webb minor counties collection,1
Herts match list,48,19390000,team information,Tony Webb minor counties collection,2
Herts County Club v St Albans,48,19390728,match information,Tony Webb minor counties collection,1
Herts County Club v Haileybury College,48,19390729,match information,Tony Webb minor counties collection,1
St Albans Second XI v Dickinson's,48,19390729,match information,Tony Webb minor counties collection,1
Cell Barnes Colony v St Albans Third XI,48,19390729,match information,Tony Webb minor counties collection,1
Northmet v Frogmore,48,19390730,match information,Tony Webb minor counties collection,1
Abbots Langley v Old Albanians,48,19390729,match information,Tony Webb minor counties collection,2
St Michael's v North Mymms,48,19390729,match information,Tony Webb minor counties collection,1
St Michael's Second XI v North Mymms Second XI,48,19390729,match information,Tony Webb minor counties collection,1
Harpenden Newsagents v Harpenden Dairymen,48,19390731,match information,Tony Webb minor counties collection,1
Chipperfield v Harpenden,49,19390729,match information,Tony Webb minor counties collection,2
Harpenden Second XI v Markyate,49,19390729,match information,Tony Webb minor counties collection,1
Bamville v Sandridge,49,19390729,match information,Tony Webb minor counties collection,1
Bamville v Harpenden Wednesday,49,19390730,match information,Tony Webb minor counties collection,1
Tring Park v Harpenden Wednesday,49,19390802,match information,Tony Webb minor counties collection,1
Leavesden Hospital v Three Counties Hospital,49,19390729,match information,Tony Webb minor counties collection,1
Tyttenhanger v Mercers' Sports,49,19390729,match information,Tony Webb minor counties collection,1
Dunstable Second XI v King's Langley Second XI,49,19390729,match information,Tony Webb minor counties collection,1
Gibbs And Bamforth's v Baillie Sports,49,19390729,match information,Tony Webb minor counties collection,1
Gibbs And Bamforth's v Sandridge,49,19390730,match information,Tony Webb minor counties collection,1
Gorhambury Estate v Electrical Apparatus Co,49,19390729,match information,Tony Webb minor counties collection,1
Frommore v St Albans Services,49,19390729,match information,Tony Webb minor counties collection,1
Hemel Hempstead Police v Napsbury,49,19390727,match information,Tony Webb minor counties collection,1
Shenley Hospital v St Albans Thursday,49,19390729,match information,Tony Webb minor counties collection,1
Rodexicon v Hill End Hospital,50,19390729,match information,Tony Webb minor counties collection,1
Napsbury v South Mimms,50,19390729,match information,Tony Webb minor counties collection,1
Leavesden v Portland,50,19390729,match information,Tony Webb minor counties collection,1
Wheathampstead v Totternhoe,50,19390729,match information,Tony Webb minor counties collection,1
Wheathampstead v Sheen Park,50,19390730,match information,Tony Webb minor counties collection,1
Kimpton v J Mayes' XI,50,19390729,match information,Tony Webb minor counties collection,1
Vernon's Sports v Hatfield,50,19390729,match information,Tony Webb minor counties collection,1
Hatfield Hyde v Utley,50,19390730,match information,Tony Webb minor counties collection,1
Hatfield Hyde v Graveley,50,19390729,match information,Tony Webb minor counties collection,1
Hitchin Wednesday v The Willows,50,19390729,match information,Tony Webb minor counties collection,1
Radlett v Hampstead,50,19390729,match information,Tony Webb minor counties collection,1
Radlett v Stanmore,50,19390730,match information,Tony Webb minor counties collection,1
Elstree v West Herts Second XI,50,19390729,match information,Tony Webb minor counties collection,1
Woodside Park v Redbourn,51,19390729,match information,Tony Webb minor counties collection,1
Nash Mills v Bedmond,51,19390729,match information,Tony Webb minor counties collection,1
Rodezion v Hatfield Hyde,51,19390730,match information,Tony Webb minor counties collection,1
Stanmore v Ickenham,52,19390729,match information,Tony Webb minor counties collection,2
Stanmore v Radlett,52,19390729,match information,Tony Webb minor counties collection,2
Watford v Scammells,52,19390729,match information,Tony Webb minor counties collection,1
Watford British Legion v Rembrandt,52,19390729,match information,Tony Webb minor counties collection,1
Abbots Langley v Welwyn,52,19390729,match information,Tony Webb minor counties collection,1
Bushey v Lye House,52,19390729,match information,Tony Webb minor counties collection,1
West Herts v North London,52,19390729,match information,Tony Webb minor counties collection,1
Hemel Hempstead v Leighton Buzzard,52,19390729,match information,Tony Webb minor counties collection,1
Chipperfield v Harpenden,52,19390729,match information,Tony Webb minor counties collection,2
Watford Co-Op v London Co-Op,52,19390729,match information,Tony Webb minor counties collection,1
Mill End Sports v Denham,52,19390729,match information,Tony Webb minor counties collection,1
Old Merchant Taylors v Hornsey,53,19390729,match information,Tony Webb minor counties collection,1
Kings Langley v Dunstable,53,19390729,match information,Tony Webb minor counties collection,1
Leavesden Hospital v Portland,53,19390729,match information,Tony Webb minor counties collection,1
Abbots Langley v Old Albanians,53,19390729,match information,Tony Webb minor counties collection,2
Chorleywood v Chesham,53,19390729,match information,Tony Webb minor counties collection,1
Rickmansworth v Old Sandronians,53,19390729,match information,Tony Webb minor counties collection,1
Rickmansworth v Berkhamsted,54,19390729,match information,Tony Webb minor counties collection,1
M A Wiggs,54,19390000,biography,Tony Webb minor counties collection,1
Haileybury College v Herts County Club,54,19390731,match information,Tony Webb minor counties collection,1
Stanmore v Radlett,54,19390729,match information,Tony Webb minor counties collection,2
Ickenham v Stanmore,54,19390729,match information,Tony Webb minor counties collection,2
Abbots Langley v Welwyn Garden City,55,19390730,match information,Tony Webb minor counties collection,1
Herts County Club v St Albans,55,19390729,match information,Tony Webb minor counties collection,1
Holiday fixtures match list,55,19390000,team information,Tony Webb minor counties collection,1
Hemel Hempstead v Wimbledon Crusaders,56,19390807,match information,Tony Webb minor counties collection,1
British Legion v North Watford,56,19390805,match information,Tony Webb minor counties collection,1
Old Spicers v Rickmansworth,56,19390807,match information,Tony Webb minor counties collection,1
Nash Mills v Little Ilford,56,19390805,match information,Tony Webb minor counties collection,1
Chipperfield v Bushey,56,19390807,match information,Tony Webb minor counties collection,1
West Watford Conservatives v North Watford Conservatives,56,19390805,match information,Tony Webb minor counties collection,1
Herts match list,56,19390000,team information,Tony Webb minor counties collection,2
Garston v West Hyde,56,19390805,match information,Tony Webb minor counties collection,1
West Herts v Harpenden,57,19390807,match information,Tony Webb minor counties collection,1
Kings Langley v Tunnel Sports Club,57,19390805,match information,Tony Webb minor counties collection,1
West Herts Second XI v Sun Of Canada,57,19390805,match information,Tony Webb minor counties collection,1
Hemel Hempstead v Wimbledon Crusaders,57,19390805,match information,Tony Webb minor counties collection,1
Abbots Langley v Wiltshire Visitors,57,19390805,match information,Tony Webb minor counties collection,1
Leavesden v Richmond Town,57,19390805,match information,Tony Webb minor counties collection,1
Rickmansworth v Old Spicers,57,19390805,match information,Tony Webb minor counties collection,1
Observer Awards for July,57,19390700,award information,Tony Webb minor counties collection,1
Don Yates reaches 1000 runs,57,19390806,player information,Tony Webb minor counties collection,1
West Herts v Leavesden Hospital,58,19390807,match information,Tony Webb minor counties collection,1
Abbots Langley v Mr G Aldridge's XII,58,19390806,match information,Tony Webb minor counties collection,1
Abbots Langley v Mr G Aldridge's XI,58,19390807,match information,Tony Webb minor counties collection,1
Beds v Herts,58,19390811,fixture information,Tony Webb minor counties collection,1
Beds v Herts,58,19390812,fixture information,Tony Webb minor counties collection,1
West Herts v Mill Hill Park,58,19390812,fixture information,Tony Webb minor counties collection,1
Kings Langley v Berkhamsted,58,19390812,fixture information,Tony Webb minor counties collection,1
Rickmansworth v Chorleywood,58,19390812,fixture information,Tony Webb minor counties collection,1
Old Merchant Taylors v Pinner,58,19390812,fixture information,Tony Webb minor counties collection,1
Neasden v Stanmore,58,19390812,fixture information,Tony Webb minor counties collection,1
Bushey v Abbots Langley,58,19390812,fixture information,Tony Webb minor counties collection,1
Chipperfield v Hemel Hempstead,58,19390812,fixture information,Tony Webb minor counties collection,1
RAF Uxbridge v West Herts Second XI,58,19390812,fixture information,Tony Webb minor counties collection,1
Chorleywood Second XI v Rickmansworth Second XI,58,19390812,fixture information,Tony Webb minor counties collection,1
Stanmore Second XI v Neasden Second XI,58,19390812,fixture information,Tony Webb minor counties collection,1
Abbots Langley Second XI v Bushey Second XI,58,19390812,fixture information,Tony Webb minor counties collection,1
Watford v West Herts Third XI,58,19390812,fixture information,Tony Webb minor counties collection,1
Hemel Hempstead Second XI v Chipperfield Second XI,58,19390812,fixture information,Tony Webb minor counties collection,1
Berkhamsted Second XI v Kings Langley Second XI,58,19390812,fixture information,Tony Webb minor counties collection,1
St James's v Leavesden-road Baptists,58,19390812,fixture information,Tony Webb minor counties collection,1
Rickmansworth Water Co v Rickmansworth Oddfellows,58,19390812,fixture information,Tony Webb minor counties collection,1
Sun Engraving v IMS Watford,58,19390812,fixture information,Tony Webb minor counties collection,1
Aldenham v Nash Mills,58,19390812,fixture information,Tony Webb minor counties collection,1
Watford British Legion v Kingham Athletic,58,19390812,fixture information,Tony Webb minor counties collection,1
Stanmore v Lord's Ground Staff,58,19390806,fixture information,Tony Webb minor counties collection,1
Old Merchant Taylors v South Wanstead,58,19390806,fixture information,Tony Webb minor counties collection,1
Rickmansworth v Mr JA Bater's XI,58,19390806,fixture information,Tony Webb minor counties collection,1
Watford v Postals,58,19390809,fixture information,Tony Webb minor counties collection,1
Griffin v Riverside,58,19390809,fixture information,Tony Webb minor counties collection,1
Watford Gas v Watford Co-op,58,19390809,fixture information,Tony Webb minor counties collection,1
Bucks v Herts,58,19390810,fixture information,Tony Webb minor counties collection,1
Bucks v Herts,58,19390804,fixture information,Tony Webb minor counties collection,1
Herts County Club v Old Berkhamstedians,59,19390811,match information,Tony Webb minor counties collection,1
St Albans v Sinclairians,59,19390813,match information,Tony Webb minor counties collection,1
St Albans v Luton,59,19390812,match information,Tony Webb minor counties collection,1
St Michael's Second XI v Hatfield Second XI,59,19390812,match information,Tony Webb minor counties collection,1
Old Albanians v Shenley Hospital,59,19390812,match information,Tony Webb minor counties collection,1
Old Albanians v Audentior,59,19390813,match information,Tony Webb minor counties collection,1
Frogmore v Old Albanians Second XI,59,19390812,match information,Tony Webb minor counties collection,1
Wheathampstead v St Albans Services,59,19390812,match information,Tony Webb minor counties collection,1
Wheathampstead v Rodexicon,59,19390813,match information,Tony Webb minor counties collection,1
Gibbs And Bamforth's v Stephen Clark's XI,60,19390813,match information,Tony Webb minor counties collection,1
Gibbs And Bamforth's v Clare Hall,60,19390812,match information,Tony Webb minor counties collection,1
Vernon's Sports v Litholite,60,19390812,match information,Tony Webb minor counties collection,1
St Michael's v London Colney,60,19390812,match information,Tony Webb minor counties collection,1
London Colney v South Kensington Amateurs,60,19390813,match information,Tony Webb minor counties collection,1
Radlett v Harpenden,60,19390812,match information,Tony Webb minor counties collection,1
Harpenden Second XI v Radlett Second XI,60,19390812,match information,Tony Webb minor counties collection,1
Welwyn Garden City v Stevenage,60,19390812,match information,Tony Webb minor counties collection,1
Bernard's Heath v Barnville,60,19390813,match information,Tony Webb minor counties collection,1
Harpenden Wednesday v Tring Park,61,19390812,match information,Tony Webb minor counties collection,1
Sandridge v Hadlett Wednesday,61,19390813,match information,Tony Webb minor counties collection,1
Napsbury v Mr Page's XI,61,19390812,match information,Tony Webb minor counties collection,1
Welwyn Garden City Second XI v Stevenage Second XI,61,19390812,match information,Tony Webb minor counties collection,1
De Havilland's v Welwyn Garden City,61,19390813,match information,Tony Webb minor counties collection,1
Tyttenhanger v Ramville,61,19390812,match information,Tony Webb minor counties collection,1
Elstree v Old Johnians,61,19390812,match information,Tony Webb minor counties collection,1
Elstree v Thornhill,61,19390813,match information,Tony Webb minor counties collection,1
Cell Barnes Colony v Hatfield,61,19390812,match information,Tony Webb minor counties collection,1
Middlesex Colony v Runwell Hospital,61,19390812,match information,Tony Webb minor counties collection,1
North Mymms v Brunswick,61,19390812,match information,Tony Webb minor counties collection,1
Berkhamsted Second XI v King's Langley Second XI,61,19390812,match information,Tony Webb minor counties collection,1
Leavesden v Wembley Wanderers,62,19390812,match information,Tony Webb minor counties collection,1
Napsbury v Stanmore,62,19390812,match information,Tony Webb minor counties collection,1
Markyate v Westbourne,62,19390812,match information,Tony Webb minor counties collection,1
Aldenham v Nash Mills,62,19390812,match information,Tony Webb minor counties collection,2
Hitchin v Redbourn,62,19390812,match information,Tony Webb minor counties collection,1
Bricket Wood And Munden v Sun Engraving Second XI,62,19390812,match information,Tony Webb minor counties collection,1
Chipperfield v Hemel Hempstead,62,19390812,match information,Tony Webb minor counties collection,2
Hatfield Hyde v Knebworth,62,19390812,match information,Tony Webb minor counties collection,1
St Albans v Wanderers,62,19390816,match information,Tony Webb minor counties collection,1
St Albans v Band Of Bachelors,62,19390813,match information,Tony Webb minor counties collection,1
The Week's Fixtures match list,62,19390800,team information,Tony Webb minor counties collection,1
Abbots Langley v Bushey,63,19390812,match information,Tony Webb minor counties collection,2
Abbot's Langley Second XI v Bushey Second XI,63,19390812,match information,Tony Webb minor counties collection,1
Sandridge v Mid Herts Referees,63,19390812,match information,Tony Webb minor counties collection,1
Kings Langley v Berkhamsted,63,19390812,match information,Tony Webb minor counties collection,2
Lord's Ground Staff v Stanmore,64,19390812,match information,Tony Webb minor counties collection,1
Odhams v Hill End Hospital,64,19390812,match information,Tony Webb minor counties collection,1
West Herts II v RAF Uxbridge,64,19390812,match information,Tony Webb minor counties collection,1
Mr JA Bates's XI v Rickmansworth,64,19390812,match information,Tony Webb minor counties collection,1
Chorleywood II v Rickmansworth II,64,19390812,match information,Tony Webb minor counties collection,1
Sun Engraving II v Bricket Wood And Munden,64,19390812,match information,Tony Webb minor counties collection,1
Herts County Club v Berkhamsted School Old Boys,64,19390811,match information,Tony Webb minor counties collection,1
Kings Langley v Berkhamsted,64,19390812,match information,Tony Webb minor counties collection,2
Mill End Sports v Colne Valley Electric Co,64,19390812,match information,Tony Webb minor counties collection,1
Rickmansworth v Chorleywood,65,19390812,match information,Tony Webb minor counties collection,1
Aldenham v Nash Mills,65,19390812,match information,Tony Webb minor counties collection,2
Garston v Rembrandt,65,19390812,match information,Tony Webb minor counties collection,1
Leavesden Hospital v Wembley Wanderers,65,19390812,match information,Tony Webb minor counties collection,1
Old Merchant Taylors v Pinner,65,19390812,match information,Tony Webb minor counties collection,1
Chipperfield v Hemel Hempstead,66,19390812,match information,Tony Webb minor counties collection,2
Watford Junction v Aquatics,66,19390812,match information,Tony Webb minor counties collection,1
LBTB Hammersmith v Garston,66,19390812,match information,Tony Webb minor counties collection,1
West Herts v Mill Hill Park,66,19390812,match information,Tony Webb minor counties collection,1
Abbots Langley v Bushey,66,19390812,match information,Tony Webb minor counties collection,2
Building Research v FTS,67,19390812,match information,Tony Webb minor counties collection,1
Nash Mills v Independents,67,19390812,match information,Tony Webb minor counties collection,1
Bucks v Herts,67,19390818,match information,Tony Webb minor counties collection,1
Southern Railway v West Herts,67,19390819,match information,Tony Webb minor counties collection,1
Welwyn v Kings Langley,67,19390819,match information,Tony Webb minor counties collection,1
Stanmore v Leavesden Mental Hospital,67,19390819,match information,Tony Webb minor counties collection,1
Wembley v Rickmansworth,67,19390819,match information,Tony Webb minor counties collection,2
Abbots Langley v Chipperfield,67,19390819,match information,Tony Webb minor counties collection,3
Chorleywood v Bushey,67,19390819,match information,Tony Webb minor counties collection,1
West Herts II v Harefield Sanatorium,67,19390819,match information,Tony Webb minor counties collection,2
Kimcham Athletic v Vernon's Sports,67,19390819,match information,Tony Webb minor counties collection,1
Dickinson's (croxley) v LMS (watford),67,19390819,match information,Tony Webb minor counties collection,1
Sarratt v Nash Mills,67,19390819,match information,Tony Webb minor counties collection,2
Watford Junction v Aldenham,67,19390819,match information,Tony Webb minor counties collection,1
Rickmansworth Oddfellows v Scammells,67,19390819,match information,Tony Webb minor counties collection,1
St John's v Leavesden-Road Baptists,67,19390819,match information,Tony Webb minor counties collection,2
Munden And Bricket Wood v Garston,67,19390819,match information,Tony Webb minor counties collection,1
Mill End Sports v Rickmansworth British Legion,67,19390819,match information,Tony Webb minor counties collection,2
Shepherds Bush III v West Herts III,67,19390819,match information,Tony Webb minor counties collection,1
Bushey II v Chorleywood II,67,19390819,match information,Tony Webb minor counties collection,1
Abbots Langley v Herts Ramblers,67,19390813,match information,Tony Webb minor counties collection,1
Rickmansworth v London Australians,67,19390813,match information,Tony Webb minor counties collection,1
Stanmore v Wembley,67,19390813,match information,Tony Webb minor counties collection,1
Herts v Berks,67,19390814,match information,Tony Webb minor counties collection,1
Herts v Berks,67,19390815,match information,Tony Webb minor counties collection,1
Young Amateurs v Gentlemen Of Herts,67,19390816,match information,Tony Webb minor counties collection,1
Grovin v Watford Co-Op,67,19390812,match information,Tony Webb minor counties collection,1
Postals v Watford Gas,67,19390812,match information,Tony Webb minor counties collection,1
Croxley v Riverside,67,19390812,match information,Tony Webb minor counties collection,1
Old Merchant Taylors match list,67,19390800,team information,Tony Webb minor counties collection,1
Don Yates,67,19390812,biography,Tony Webb minor counties collection,1
W Townley,67,19390812,biography,Tony Webb minor counties collection,1
D Yates (oldhams) v Hill End Hospital,67,19390812,match information,Tony Webb minor counties collection,1
P Haycroft (lord's Ground Staff) v Stanmore,67,19390812,match information,Tony Webb minor counties collection,1
F Cooper (sun H) v Bricket Wood And Munden,67,19390812,match information,Tony Webb minor counties collection,1
Kings Langley v Welwyn Garden City,68,19390819,match information,Tony Webb minor counties collection,1
North Watford Conservatives v Ogee Sports,68,19390820,match information,Tony Webb minor counties collection,2
Abbots Langley v Chipperfield,68,19390819,match information,Tony Webb minor counties collection,3
West Herts II v Harefield Sanatorium,68,19390819,match information,Tony Webb minor counties collection,2
Abbots Langley v Herts Ramblers,69,19390820,match information,Tony Webb minor counties collection,1
Leighton Buzzard v Hemel Hempstead,69,19390819,match information,Tony Webb minor counties collection,2
Rickmansworth v London Australians,69,19390820,match information,Tony Webb minor counties collection,1
Denis Compton's International XI v Herts XI,69,19390903,fixture information,Tony Webb minor counties collection,1
Rickmansworth v Wembley,69,19390819,match information,Tony Webb minor counties collection,2
Bricket Wood And Munden v Garston,69,19390819,match information,Tony Webb minor counties collection,2
Sarratt v Nash Mills,69,19390819,match information,Tony Webb minor counties collection,2
Mill End Sports v Rickmansworth British Legion,69,19390819,match information,Tony Webb minor counties collection,2
Stanmore v Leavesden,70,19390825,match information,Tony Webb minor counties collection,1
Abbots Langley v Chipperfield,70,19390819,match information,Tony Webb minor counties collection,3
Hemel Hempstead v Leighton Buzzard,70,19390819,match information,Tony Webb minor counties collection,2
West Watford Conservatives v Northwood British Legion,70,19390819,match information,Tony Webb minor counties collection,1
Odhams v Rembrandt,70,19390819,match information,Tony Webb minor counties collection,1
Bushey Second XI v Chorleywood Second XI,70,19390819,match information,Tony Webb minor counties collection,1
Sun Engraving v Aylesford Paper Mills,70,19390819,match information,Tony Webb minor counties collection,1
North Watford Conservatives v Ogee Sports,70,19390820,match information,Tony Webb minor counties collection,2
St John's v Leavesden-Road Baptists,70,19390819,match information,Tony Webb minor counties collection,2
Bricket Wood And Munden v Garston,70,19390819,match information,Tony Webb minor counties collection,2
Stanmore v Wembley,70,19390820,match information,Tony Webb minor counties collection,1
Edmonds Shield table,70,19390825,statistics,Tony Webb minor counties collection,1
Southern Railway v West Herts,70,19390825,match information,Tony Webb minor counties collection,1
West Herts match list,70,19390825,team information,Tony Webb minor counties collection,1
Broxbourne v Stevenage,71,19390819,match information,Tony Webb minor counties collection,2
Stevenage Second XI v Little Wymondley,71,19390819,match information,Tony Webb minor counties collection,2
Leavesden MH v Three Counties MH,71,19390816,match information,Tony Webb minor counties collection,1
Preston v Weston,71,19390819,match information,Tony Webb minor counties collection,2
LBC Arlesey v Tottenham Gas Co Hitchin,71,19390819,match information,Tony Webb minor counties collection,1
RAF Henlow v Hitchin Wednesday,71,19390823,match information,Tony Webb minor counties collection,1
Hertford Second XI v Knebworth Park,71,19390819,match information,Tony Webb minor counties collection,2
Offley v Luton Hoo,71,19390819,match information,Tony Webb minor counties collection,2
Ashwell v Spirella,71,19390819,match information,Tony Webb minor counties collection,1
Sprella v Icknield,72,19390819,match information,Tony Webb minor counties collection,1
Henlow Second XI v Three Counties A,72,19390819,match information,Tony Webb minor counties collection,2
Graveley v Hitchin United,72,19390819,match information,Tony Webb minor counties collection,2
Ransoms v Icknield,72,19390819,match information,Tony Webb minor counties collection,2
Henlow v RAF Cardington,72,19390819,match information,Tony Webb minor counties collection,2
King's Walden v Barclays Bank,72,19390819,match information,Tony Webb minor counties collection,2
Bedford v Hitchin,73,19390819,match information,Tony Webb minor counties collection,1
Three Counties Hospital v Leavesden,73,19390816,match information,Tony Webb minor counties collection,1
Henlow v Cardington Airmen,73,19390819,match information,Tony Webb minor counties collection,1
Henlow Second XI v Three Counties A,73,19390819,match information,Tony Webb minor counties collection,2
Broxbourne v Stevenage,73,19390819,match information,Tony Webb minor counties collection,2
Stevenage Second XI v Little Wymondley,73,19390819,match information,Tony Webb minor counties collection,2
Hertford Second XI v Knebworth Park,73,19390819,match information,Tony Webb minor counties collection,2
Graveley v Hitchin United,73,19390819,match information,Tony Webb minor counties collection,2
Kimpton v Luton Boys' Club,73,19390819,match information,Tony Webb minor counties collection,1
King's Walden v Barclays Bank,73,19390819,match information,Tony Webb minor counties collection,2
Offley v Luton Hoo,73,19390819,match information,Tony Webb minor counties collection,2
Weston v Preston,73,19390819,match information,Tony Webb minor counties collection,2
Ransom's v Icknield,73,19390819,match information,Tony Webb minor counties collection,2
Letchworth match list,73,19390826,team information,Tony Webb minor counties collection,1
Hitchin Second XI match list,73,19390826,team information,Tony Webb minor counties collection,1
King's Walden match list,73,19390826,team information,Tony Webb minor counties collection,1
Stevenage match list,73,19390826,team information,Tony Webb minor counties collection,1
Vauxhall Second XI match list,73,19390826,team information,Tony Webb minor counties collection,1
Stevenage Second XI match list,73,19390826,team information,Tony Webb minor counties collection,1
Little Wymondley match list,73,19390826,team information,Tony Webb minor counties collection,1
Spirella match list,73,19390826,team information,Tony Webb minor counties collection,1
Ashwell match list,73,19390826,team information,Tony Webb minor counties collection,1
Knebworth Park match list,73,19390826,team information,Tony Webb minor counties collection,1
Barclays Bank match list,73,19390826,team information,Tony Webb minor counties collection,1
Welwyn match list,73,19390826,team information,Tony Webb minor counties collection,1
Knebworth Park Second XI match list,73,19390826,team information,Tony Webb minor counties collection,1
Hitchin United match list,73,19390826,team information,Tony Webb minor counties collection,1
Graveley match list,73,19390826,team information,Tony Webb minor counties collection,1
Bengeo match list,73,19390826,team information,Tony Webb minor counties collection,1
Datchworth match list,73,19390826,team information,Tony Webb minor counties collection,1
Codicote match list,73,19390826,team information,Tony Webb minor counties collection,1
Enfield Strollers match list,73,19390826,team information,Tony Webb minor counties collection,1
Garden City Press match list,73,19390826,team information,Tony Webb minor counties collection,1
Preston match list,73,19390826,team information,Tony Webb minor counties collection,1
Ransom's match list,73,19390826,team information,Tony Webb minor counties collection,1
Ascot Staff match list,73,19390826,team information,Tony Webb minor counties collection,1
Knebworth match list,73,19390826,team information,Tony Webb minor counties collection,1
Southgate County match list,73,19390826,team information,Tony Webb minor counties collection,1
Three Counties Hospital match list,73,19390826,team information,Tony Webb minor counties collection,1
Bedford match list,73,19390826,team information,Tony Webb minor counties collection,1
Knebworth match list,73,19390827,team information,Tony Webb minor counties collection,1
Putney match list,73,19390827,team information,Tony Webb minor counties collection,1
Hitchin Wednesday match list,73,19390830,team information,Tony Webb minor counties collection,1
Letchworth match list,73,19390830,team information,Tony Webb minor counties collection,1
Shenley Hospital match list,73,19390831,team information,Tony Webb minor counties collection,1
Three Counties Hospital match list,73,19390831,team information,Tony Webb minor counties collection,1
West Herts player statistics,74,19390000,statistics,Tony Webb minor counties collection,1
Kings Langley,74,19391006,newspaper cuttings,Tony Webb minor counties collection,1
Norton v Sheerness Technical Institute,75,19390610,match information,Tony Webb minor counties collection,1
Hartlip v Old Anchorians,75,19390610,match information,Tony Webb minor counties collection,1
Stockbury v Smithery Sports,75,19390610,match information,Tony Webb minor counties collection,1
Rainham v Tunstall,75,19390610,match information,Tony Webb minor counties collection,1
West Farleigh v Sittingbourne Wednesday,75,19390614,match information,Tony Webb minor counties collection,1
Kent match list,75,19390617,team information,Tony Webb minor counties collection,1
Gore Court match list,75,19390617,team information,Tony Webb minor counties collection,1
Badlesmere match list,75,19390617,team information,Tony Webb minor counties collection,1
Lloyd's match list,75,19390617,team information,Tony Webb minor counties collection,1
Lloyd's Second XI match list,75,19390617,team information,Tony Webb minor counties collection,1
Lloyd's Third XI match list,75,19390617,team information,Tony Webb minor counties collection,1
Kemsley match list,75,19390617,team information,Tony Webb minor counties collection,1
Rochester Mathematical School match list,75,19390617,team information,Tony Webb minor counties collection,1
Borden Grammar School match list,75,19390617,team information,Tony Webb minor counties collection,1
Rochester Mathematical School Second XI match list,75,19390617,team information,Tony Webb minor counties collection,1
Rochester Mathematical School Under 14 XI match list,75,19390617,team information,Tony Webb minor counties collection,1
Borden Grammar School Under 14 XI match list,75,19390617,team information,Tony Webb minor counties collection,1
Charles Aresoll match list,75,19390617,team information,Tony Webb minor counties collection,1
Sharsted match list,75,19390617,team information,Tony Webb minor counties collection,1
Victoria Club Sheerness match list,75,19390617,team information,Tony Webb minor counties collection,1
Norton match list,75,19390617,team information,Tony Webb minor counties collection,1
Old Anchorians match list,75,19390617,team information,Tony Webb minor counties collection,1
RN Hospital match list,75,19390617,team information,Tony Webb minor counties collection,1
Sittingbourne Gas Co match list,75,19390617,team information,Tony Webb minor counties collection,1
Sheerness East match list,75,19390617,team information,Tony Webb minor counties collection,1
