matchup,page,date,content_type,collection,pages
Formby v New Brighton,61,18950907,match information,Tony Webb minor counties collection,2
Rock Ferry v Cheadle Hulme,61,18950907,match information,Tony Webb minor counties collection,2
Bootle v Birkenhead Victoria,61,18950907,match information,Tony Webb minor counties collection,2
Wallasey v Oxton Second XI,61,18950907,match information,Tony Webb minor counties collection,2
Rock Ferry Second XI v Cheadle Hulme Second XI,61,18950907,match information,Tony Webb minor counties collection,1
Spital v Bromborough Pool,61,18950907,match information,Tony Webb minor counties collection,1
YMCA v Ravenscroft,61,18950907,match information,Tony Webb minor counties collection,2
Tranmere Wesley v West Derby Second XI,61,18950907,match information,Tony Webb minor counties collection,2
Gardeners v Coachmen,61,18950911,match information,Tony Webb minor counties collection,1
Birkenhead St John's v Cedar,61,18950907,match information,Tony Webb minor counties collection,1
Bebington Bible Class v Magazines,61,18950907,match information,Tony Webb minor counties collection,1
Penzance v Helston,62,18950809,match information,Tony Webb minor counties collection,1
Gulval v Goldsithney,62,18950809,match information,Tony Webb minor counties collection,1
Kehelland v Lelant,62,18950810,match information,Tony Webb minor counties collection,1
Daniel's XI v Brewer's XI,62,18950000,match information,Tony Webb minor counties collection,1
Truro v Penzance,63,18950816,match information,Tony Webb minor counties collection,2
Lelant v Gillett's XI,63,18950817,match information,Tony Webb minor counties collection,1
Troon v Illogan,63,18950817,match information,Tony Webb minor counties collection,2
St Austell v St Columb,64,18950817,match information,Tony Webb minor counties collection,1
St Mawes v Gerrans,64,18950817,match information,Tony Webb minor counties collection,1
Camborne v HMS Ganges,64,18950817,match information,Tony Webb minor counties collection,1
Pool v Redruth,64,18950817,match information,Tony Webb minor counties collection,2
Falmouth v Visitors,64,18950817,match information,Tony Webb minor counties collection,1
Launceston v St Mary's (launceston),64,18950817,match information,Tony Webb minor counties collection,1
Truro v Penzance,64,18950817,match information,Tony Webb minor counties collection,1
Old Probians' Cricket Tour,65,18950819,article,Tony Webb minor counties collection,1
Old Probians v Exiles,65,18950820,match information,Tony Webb minor counties collection,1
Old Probians v Redruth,65,18950821,match information,Tony Webb minor counties collection,1
Troon v Camborne,65,18950800,match information,Tony Webb minor counties collection,1
Troon v Illogan,65,18950817,match information,Tony Webb minor counties collection,2
Pool v Redruth,65,18950817,match information,Tony Webb minor counties collection,2
Truro v Penzance,65,18950816,match information,Tony Webb minor counties collection,2
Lelant Union Jacks v Penzance Wanderers,66,18950830,match information,Tony Webb minor counties collection,2
Goldsithney v Penzance YMCA,66,18950831,match information,Tony Webb minor counties collection,1
Camborne v Madron,66,18950831,match information,Tony Webb minor counties collection,1
Troon v Helston,66,18950830,match information,Tony Webb minor counties collection,2
Madron Second XI v Lelant,66,18950831,match information,Tony Webb minor counties collection,2
Falmouth v Redruth,66,18950831,match information,Tony Webb minor counties collection,2
Sennen v New Downs Larks,66,18950831,match information,Tony Webb minor counties collection,1
Madron Second XI v Lelant,67,18950831,match information,Tony Webb minor counties collection,2
Falmouth v HMS Ganges,67,18950829,match information,Tony Webb minor counties collection,1
Morval v Antony,67,18950900,match information,Tony Webb minor counties collection,1
Lelant Union Jacks v Penzance Wanderers,67,18950830,match information,Tony Webb minor counties collection,2
Cornwall County Asylum v St Breward,67,18950824,match information,Tony Webb minor counties collection,1
Falmouth v Helston,67,18950900,match information,Tony Webb minor counties collection,1
St Columb v St Blazey,67,18950904,match information,Tony Webb minor counties collection,1
Padstow v Polseath Visitors,67,18950904,match information,Tony Webb minor counties collection,1
Troon v Helston,67,18950830,match information,Tony Webb minor counties collection,2
Grampound v Ladock,67,18950831,match information,Tony Webb minor counties collection,1
Camborne v Madron,67,18950900,match information,Tony Webb minor counties collection,1
Newquay Visitors v Padstow,67,18950900,match information,Tony Webb minor counties collection,1
Exiles v Penzance,67,18950900,match information,Tony Webb minor counties collection,1
Falmouth v Redruth,67,18950831,match information,Tony Webb minor counties collection,2
Devoran v HMS Ganges,67,18950831,match information,Tony Webb minor counties collection,1
Launceston v Bude,67,18950831,match information,Tony Webb minor counties collection,1
Truro v St Austell,67,18950831,match information,Tony Webb minor counties collection,1
Truro,68,18950930,team information,Tony Webb minor counties collection,1
Truro player statistics,68,18950000,statistics,Tony Webb minor counties collection,1
RMLI v Plymouth College,69,18950704,match information,Tony Webb minor counties collection,1
Plymouth v Stonehouse,69,18950704,match information,Tony Webb minor counties collection,2
Torquay v HMS Britannia,69,18950704,match information,Tony Webb minor counties collection,2
Cheveley Hall v Mutley Grammar School,69,18950704,match information,Tony Webb minor counties collection,1
Beaconsfield v Plymouth College Second XI,69,18950704,match information,Tony Webb minor counties collection,1
St Andrew's v Mannamead School Second XI,69,18950704,match information,Tony Webb minor counties collection,1
Cricket Fixtures,69,18950700,fixture information,Tony Webb minor counties collection,1
South Devon v Totnes,69,18950704,match information,Tony Webb minor counties collection,1
Tavistock v Kelly College,69,18950704,match information,Tony Webb minor counties collection,1
Hatherleigh v Bow,69,18950704,match information,Tony Webb minor counties collection,1
Bodmin v St Blazey,69,18950703,match information,Tony Webb minor counties collection,1
Plymouth Borough Asylum v Totnes,69,18950703,match information,Tony Webb minor counties collection,1
Penzance players,69,18950705,player information,Tony Webb minor counties collection,1
Exeter Cathedral School v Wonford House,70,18950704,match information,Tony Webb minor counties collection,1
Plymouth v Stonehouse,70,18950704,match information,Tony Webb minor counties collection,2
Torquay v HMS Britannia,70,18950704,match information,Tony Webb minor counties collection,2
Exmouth v A Kindersley's XI,70,18950703,match information,Tony Webb minor counties collection,1
Devon v Cornwall,71,18950722,match information,Tony Webb minor counties collection,1
Somerset Light Infantry v Royal Marines,71,18950722,match information,Tony Webb minor counties collection,1
Britannia v F Freake's XI,71,18950720,match information,Tony Webb minor counties collection,1
Illogan v Camborne,71,18950720,match information,Tony Webb minor counties collection,1
Yealmpton Grammar School v Plympton Grammar School,71,18950720,match information,Tony Webb minor counties collection,1
Sharpshooters v Ganges,71,18950720,match information,Tony Webb minor counties collection,1
Truro College v Falmouth,71,18950720,match information,Tony Webb minor counties collection,1
GWR v Stonehouse,71,18950720,match information,Tony Webb minor counties collection,1
Wolsdon v St Germans,71,18950720,match information,Tony Webb minor counties collection,1
Cornwall County v Plymouth And District,71,18950720,match information,Tony Webb minor counties collection,1
Ford v Marines,71,18950720,match information,Tony Webb minor counties collection,1
Beccles College v Norfolk County Asylum,71,18950000,match information,Tony Webb minor counties collection,1
Fitzwilliam Lawn Tennis Club v Leicester,71,18950000,match information,Tony Webb minor counties collection,1
Thomas R Sutton,71,18950717,obituary,Tony Webb minor counties collection,1
Exeter League,71,18950000,league information,Tony Webb minor counties collection,1
Raglan Barracks v North Devon,72,18950808,match information,Tony Webb minor counties collection,1
Tavistock v Plymouth,72,18950806,match information,Tony Webb minor counties collection,1
Plymouth Police v Sherwill,72,18950808,match information,Tony Webb minor counties collection,1
Cricket Fixtures,72,18950800,fixture information,Tony Webb minor counties collection,2
Sidmouth v Incogniti,72,18950807,match information,Tony Webb minor counties collection,1
Exmouth v Blue Mantles,72,18950807,match information,Tony Webb minor counties collection,1
Padstow v Littlepetherick,72,18950803,match information,Tony Webb minor counties collection,1
Exeter v North Devon,73,18950815,match information,Tony Webb minor counties collection,1
Exmouth v South Hampstead,73,18950814,match information,Tony Webb minor counties collection,1
Yorkshire v Essex,73,18950815,match information,Tony Webb minor counties collection,1
Incogniti v Ishmaelites,73,18950815,match information,Tony Webb minor counties collection,2
Baron Falkenstein's XI v C G Lovesey's XI,73,18950812,match information,Tony Webb minor counties collection,1
Teignbridge v North Devon,73,18950815,match information,Tony Webb minor counties collection,2
Bedminster v Plymouth Garrison,74,18950815,match information,Tony Webb minor counties collection,1
Plymouth Police v 7th Co WDRA,74,18950815,match information,Tony Webb minor counties collection,1
Incogniti v Ishmaelites,74,18950815,match information,Tony Webb minor counties collection,2
Sidmouth v Seaton,74,18950815,match information,Tony Webb minor counties collection,1
Ishmaelites v Incogniti,74,18950815,match information,Tony Webb minor counties collection,2
Exmouth v South Hampstead,74,18950815,match information,Tony Webb minor counties collection,1
Teignbridge v North Devon,74,18950815,match information,Tony Webb minor counties collection,2
Cricket Fixtures,74,18950817,fixture information,Tony Webb minor counties collection,2
Seaton v Ealing,75,18950816,match information,Tony Webb minor counties collection,1
Killerton v Exe Valley II,75,18950817,match information,Tony Webb minor counties collection,1
Devon County Asylum v Newbery's XI,75,18950817,match information,Tony Webb minor counties collection,1
Exmouth v W Copleston's Team,75,18950820,match information,Tony Webb minor counties collection,1
Wiveliscombe v Wellington Home Team,75,18950817,match information,Tony Webb minor counties collection,1
Bradfield v Ashill,75,18950817,match information,Tony Webb minor counties collection,1
Bridge Mills v Uffculme,75,18950817,match information,Tony Webb minor counties collection,1
Sidmouth v Ealing,75,18950820,match information,Tony Webb minor counties collection,2
Ishmaelites v South Devon,76,18950819,match information,Tony Webb minor counties collection,1
Naval Ordnance v Plymouth Borough Asylum,76,18950817,match information,Tony Webb minor counties collection,1
Plymouth Police v Nomads,76,18950819,match information,Tony Webb minor counties collection,1
Bull Point v Plymouth Borough Police,76,18950817,match information,Tony Webb minor counties collection,1
Stonehouse Reserve v Naval Ordnance Reserve,76,18950817,match information,Tony Webb minor counties collection,1
Yealmpton v Ivybridge,76,18950817,match information,Tony Webb minor counties collection,1
Tavistock B v RN Engineers Second XI,76,18950817,match information,Tony Webb minor counties collection,1
Sidmouth v Ealing,76,18950820,match information,Tony Webb minor counties collection,2
Ishmaelites v South Devon,76,18950820,match information,Tony Webb minor counties collection,1
Hornets v Warps,76,18950820,match information,Tony Webb minor counties collection,1
Lelant v Gillett's (gwithian) XI,76,18950817,match information,Tony Webb minor counties collection,1
Clearbrook v Petertavy,76,18950817,match information,Tony Webb minor counties collection,1
Falmouth v Helston,77,18950828,match information,Tony Webb minor counties collection,1
Tiverton v Swansea Tourists,77,18950829,match information,Tony Webb minor counties collection,1
Sidmouth v MCC,77,18950829,match information,Tony Webb minor counties collection,1
Exeter v Swansea Tourists,77,18950829,match information,Tony Webb minor counties collection,1
St Columb v St Blazey,77,18950828,match information,Tony Webb minor counties collection,1
Padstow v Polseath Visitors,77,18950828,match information,Tony Webb minor counties collection,1
Dartmoor Prison Officers v Westbrook,77,18950828,match information,Tony Webb minor counties collection,1
Bude v Camelford,78,18950824,match information,Tony Webb minor counties collection,1
Galmpton v Ipplepen,78,18950824,match information,Tony Webb minor counties collection,1
Troon v Perranarworthal,78,18950824,match information,Tony Webb minor counties collection,1
Bull Point v Press,78,18950824,match information,Tony Webb minor counties collection,1
Exmouth v Swansea Tourists,78,18950826,match information,Tony Webb minor counties collection,1
Poole Park v L & SWR Bournemouth East,79,18950831,match information,Tony Webb minor counties collection,1
Milford v Milford Visitors,79,18950831,match information,Tony Webb minor counties collection,1
Sopley v G M Nicholson's XI,79,18950828,match information,Tony Webb minor counties collection,1
United v Royal Artillery,79,18950904,match information,Tony Webb minor counties collection,1
Pylewell Park v Pennington,79,18950831,match information,Tony Webb minor counties collection,1
Pylewell Park v Boldre,79,18950824,match information,Tony Webb minor counties collection,1
Bournemouth team aggregates,80,18950903,statistics,Tony Webb minor counties collection,1
Bournemouth player statistics,80,18950903,statistics,Tony Webb minor counties collection,1
Pylewell Park player statistics,80,18950831,statistics,Tony Webb minor counties collection,1
Poole,81,18950808,fixture information,Tony Webb minor counties collection,1
United v Cornish's XI,81,18950807,match information,Tony Webb minor counties collection,1
Poole Park v Blandford,81,18950807,match information,Tony Webb minor counties collection,1
Bournemouth v MCC And Ground,81,18950800,match information,Tony Webb minor counties collection,1
Poole v Spencer Smith's XI,81,18950800,match information,Tony Webb minor counties collection,1
Arnold College v Civil Service,81,18950803,match information,Tony Webb minor counties collection,1
Arnold College team aggregates,81,18950800,statistics,Tony Webb minor counties collection,1
Arnold College player statistics,81,18950800,statistics,Tony Webb minor counties collection,1
Arnold College players,81,18950800,player information,Tony Webb minor counties collection,1
Captain Nicholl's XI v J A Brook's XI,82,18950603,match information,Tony Webb minor counties collection,1
Durham University v St George's Newcastle,82,18950603,match information,Tony Webb minor counties collection,1
Craghead v Ouston,82,18950600,match information,Tony Webb minor counties collection,1
Harraton v Bill Quay Albion,82,18950600,match information,Tony Webb minor counties collection,1
Felling Temperance v Washington,82,18950600,match information,Tony Webb minor counties collection,1
City Asylum v Wesley Chapel,82,18950600,match information,Tony Webb minor counties collection,1
Ouston Wanderers v Craghead Colliery,82,18950600,match information,Tony Webb minor counties collection,1
Delaval Hall v Seghill,82,18950600,match information,Tony Webb minor counties collection,1
Kirkley v Mitford,82,18950600,match information,Tony Webb minor counties collection,1
Whickham v Benwell Hill,82,18950600,match information,Tony Webb minor counties collection,1
Bishop Auckland v Spennymoor,82,18950603,match information,Tony Webb minor counties collection,1
Mitford v Hartley Hastings Second XI,83,18950600,match information,Tony Webb minor counties collection,1
KOSB v Alnwick Wednesday,83,18950603,match information,Tony Webb minor counties collection,1
YMCA v Hebburn St John's,83,18950600,match information,Tony Webb minor counties collection,1
Crook v Hetton Lyons,83,18950600,match information,Tony Webb minor counties collection,1
Bywell v Newton,83,18950600,match information,Tony Webb minor counties collection,1
Ryton v Gateshead Fell,83,18950600,match information,Tony Webb minor counties collection,1
Stanley And District v Durham City Second XI,83,18950600,match information,Tony Webb minor counties collection,1
Pleasant Sunday Afternoon Newcastle v Newbiggin Institute,83,18950527,match information,Tony Webb minor counties collection,1
North Durham First XI v Rockcliff First XI,83,18950527,match information,Tony Webb minor counties collection,1
Coldstream v Kelso,83,18950601,match information,Tony Webb minor counties collection,1
Greenside v Ovingham,83,18950600,match information,Tony Webb minor counties collection,1
Alnwick v North Eastern Newcastle,83,18950603,match information,Tony Webb minor counties collection,1
Longhirst v Bothal,83,18950600,match information,Tony Webb minor counties collection,1
Consett And District v Elswick Works,83,18950527,match information,Tony Webb minor counties collection,1
Eppleton Second XI v Hamsteels First XI,84,18950600,match information,Tony Webb minor counties collection,1
Tudhoe v Norton Second XI,84,18950604,match information,Tony Webb minor counties collection,1
Morpeth YMCA v Ashington Excelsior,84,18950527,match information,Tony Webb minor counties collection,1
The Hermitage v Henderson's Scratch XI,84,18950603,match information,Tony Webb minor counties collection,1
Hetton Lyons,84,18950601,team information,Tony Webb minor counties collection,1
Hetton Lyons v Ross' Sixteen,84,18950601,match information,Tony Webb minor counties collection,1
Sunderland to-morrow's fixtures,85,18950629,team information,Tony Webb minor counties collection,1
Tyne Dock NER Juniors v High Fell Second XI,86,18950706,match information,Tony Webb minor counties collection,1
Moorsley First XI v Hetton Lyons Second XI,86,18950706,match information,Tony Webb minor counties collection,1
West Denton v Whickham Second XI,86,18950706,match information,Tony Webb minor counties collection,1
Heaton Guild v Percy YMCA,86,18950706,match information,Tony Webb minor counties collection,1
Haltwhistle v Humshaugh,86,18950706,match information,Tony Webb minor counties collection,1
Elswick Works Second XI v Jarrow,86,18950706,match information,Tony Webb minor counties collection,1
Gateshead Presbyterian v Swalwell United,86,18950706,match information,Tony Webb minor counties collection,1
Gallowhill v Backworth,86,18950706,match information,Tony Webb minor counties collection,1
Wesley Chapel v South Shields Third XI,86,18950706,match information,Tony Webb minor counties collection,1
Seghill v Blagdon,86,18950706,match information,Tony Webb minor counties collection,1
Hetton Lyons v Sherburn,86,18950706,match information,Tony Webb minor counties collection,1
Whickham v Benwell Hill,86,18950706,match information,Tony Webb minor counties collection,1
Bothal v Netherwitton,86,18950706,match information,Tony Webb minor counties collection,1
Acklington And District v Lesbury,86,18950706,match information,Tony Webb minor counties collection,1
Northern Nomads' Tour in Northumberland,86,18950709,tour information,Tony Webb minor counties collection,1
Durham County Senior League,86,18950700,league information,Tony Webb minor counties collection,1
Jarrow,86,18950706,team information,Tony Webb minor counties collection,1
Observations and Remarks on the Cricket Field,86,18950704,newspaper cuttings,Tony Webb minor counties collection,1
South Northumberland v Elswick Works,86,18950712,fixture information,Tony Webb minor counties collection,1
Royal Grammar School Second XI v Wesley Chapel Second XI,87,18950700,match information,Tony Webb minor counties collection,1
Murton Colliery Second XI v New Seaham Earnest Second XI,87,18950700,match information,Tony Webb minor counties collection,1
Eppleton v South Hetton,87,18950700,match information,Tony Webb minor counties collection,1
Howick v Warkworth,87,18950700,match information,Tony Webb minor counties collection,1
Close House v Tynedale,87,18950700,match information,Tony Webb minor counties collection,1
Elswick Works v Royal Grammar School,87,18950706,match information,Tony Webb minor counties collection,1
Rockliff v Benwell,87,18950700,match information,Tony Webb minor counties collection,1
North-Eastern County School v Darlington Grammar School,87,18950706,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,87,18950700,match information,Tony Webb minor counties collection,1
Ryton v Quayside Wanderers,87,18950700,match information,Tony Webb minor counties collection,1
Felling Temperance Second XI v High Fell First XI,88,18950706,match information,Tony Webb minor counties collection,1
Felling Temperance v Washington,88,18950706,match information,Tony Webb minor counties collection,1
Winlaton v Greenside,88,18950706,match information,Tony Webb minor counties collection,1
Hermitage v Waldridge,88,18950706,match information,Tony Webb minor counties collection,1
Newcastle,89,18950711,newspaper cuttings,Tony Webb minor counties collection,1
Nicholls' XI v Bewicke's XI,89,18950700,match information,Tony Webb minor counties collection,1
Stockton v Darlington,89,18950706,match information,Tony Webb minor counties collection,1
Coates' XI v Durham School,89,18950706,match information,Tony Webb minor counties collection,1
South Shields v Tynemouth,89,18950706,match information,Tony Webb minor counties collection,1
Sunderland v Consett,89,18950700,match information,Tony Webb minor counties collection,1
Sunderland v Royal Grammar School,89,18950706,match information,Tony Webb minor counties collection,1
St George's v Northumberland,89,18950706,match information,Tony Webb minor counties collection,1
Bewicke's XI v Northern Nomads,89,18950709,match information,Tony Webb minor counties collection,1
Shields St Johns v Tyne Dock Second XI,89,18950700,match information,Tony Webb minor counties collection,1
Lanchester v Burnopside Hall,89,18950700,match information,Tony Webb minor counties collection,1
Hamsteels v Langley Park,89,18950700,match information,Tony Webb minor counties collection,1
Constable Burton v Darlington,89,18950710,match information,Tony Webb minor counties collection,1
Belsay v Woolsington,89,18950700,match information,Tony Webb minor counties collection,1
Consett Wednesday v Chester-Le-Street Wednesday,89,18950710,match information,Tony Webb minor counties collection,1
Hetton Wednesday v Sunderland Licensed Victuallers,89,18950700,match information,Tony Webb minor counties collection,1
Hamsteels Second XI v Cornsay Second XI,89,18950700,match information,Tony Webb minor counties collection,1
Chilton Moor Wednesday v Pittington Wednesday,90,18950710,match information,Tony Webb minor counties collection,1
Seaham Harbour Tradesmen v Easington,90,18950710,match information,Tony Webb minor counties collection,1
YMCA v Salem Athletic,90,18950710,match information,Tony Webb minor counties collection,1
Tynemouth Second XI v Backworth Percy,90,18950710,match information,Tony Webb minor counties collection,1
Alnwick Reserve v Alnwick Wednesday,90,18950710,match information,Tony Webb minor counties collection,1
St George's Second XI v Northumberland Second XI,90,18950710,match information,Tony Webb minor counties collection,1
Spennymoor Wednesday v Tudhoe,90,18950710,match information,Tony Webb minor counties collection,1
Alnwick Wednesday v London And NB Works,90,18950710,match information,Tony Webb minor counties collection,1
Wallsend Second XI v South Northumberland Second XI,90,18950710,match information,Tony Webb minor counties collection,1
Singleton House School v South Shields High School,90,18950710,match information,Tony Webb minor counties collection,1
Northern Nomads v The Borderers,90,18950711,match information,Tony Webb minor counties collection,1
Northumberland,91,18950800,newspaper cuttings,Tony Webb minor counties collection,1
Newcastle,91,18950827,newspaper cuttings,Tony Webb minor counties collection,1
Bewicke's XI v F C H Clayton's XI,91,18950828,match information,Tony Webb minor counties collection,1
Berwick v Kelso,91,18950828,match information,Tony Webb minor counties collection,1
Doxford v Spencer Ferguson's XI,91,18950827,match information,Tony Webb minor counties collection,1
Newcastle,92,18950830,newspaper cuttings,Tony Webb minor counties collection,1
Ashington Portland v Alnmouth,92,18950828,match information,Tony Webb minor counties collection,1
Mortimer's XI v Clayton's XI,92,18950829,match information,Tony Webb minor counties collection,1
Acklington And District v Broomhill,92,18950824,match information,Tony Webb minor counties collection,1
Acklington And District v Alnwick,92,18950828,match information,Tony Webb minor counties collection,1
Cardiff and District League,93,18950713,league information,Tony Webb minor counties collection,1
Swansea v Llandovery,93,18950615,match information,Tony Webb minor counties collection,1
Penarth v Water Rats,93,18950615,match information,Tony Webb minor counties collection,1
Gentlemen Of Monmouthshire v RME Militia,94,18950803,match information,Tony Webb minor counties collection,1
Windsor v Grange Conservatives,94,18950803,match information,Tony Webb minor counties collection,1
Swansea Second v Singleton,94,18950803,match information,Tony Webb minor counties collection,1
Herefordshire C And G v Cathedral School,95,18950704,match information,Tony Webb minor counties collection,1
Malvern College v Sherborne School,95,18950629,match information,Tony Webb minor counties collection,1
Ludlow Second XI v Ludlow Grammar School,95,18950703,match information,Tony Webb minor counties collection,1
Usk Second XI v Newport Third XI,95,18950629,match information,Tony Webb minor counties collection,1
Leominster v Hereford Cathedral School,95,18950703,match information,Tony Webb minor counties collection,1
Ewyas Harold And Pontrilas v Garway United,95,18950627,match information,Tony Webb minor counties collection,1
Ludlow Second XI v Young Men's Christian Association,95,18950704,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Hereford County College,95,18950629,match information,Tony Webb minor counties collection,1
Colwall v Wellington Heath,95,18950629,match information,Tony Webb minor counties collection,1
Bosbury v Stoke Lacy,95,18950627,match information,Tony Webb minor counties collection,1
Ineson's XI v Carrington's D'oyley Carte's XI,95,18950629,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Lugwardine,95,18950629,match information,Tony Webb minor counties collection,1
Lugwardine Second XI v Hereford Cathedral School Second XI,95,18950629,match information,Tony Webb minor counties collection,1
Hereford County College v Hay,95,18950629,match information,Tony Webb minor counties collection,1
Lucton School v Presteign,95,18950703,match information,Tony Webb minor counties collection,1
Schoolmasters v Presteign,95,18950629,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,96,18950629,team information,Tony Webb minor counties collection,1
Hereford Cathedral School match list,96,18950629,team information,Tony Webb minor counties collection,1
Hereford County College match list,96,18950629,team information,Tony Webb minor counties collection,1
Ludlow and South Shropshire match list,96,18950629,team information,Tony Webb minor counties collection,1
Lugwardine and Withington match list,96,18950629,team information,Tony Webb minor counties collection,1
Brynmawr match list,96,18950629,team information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,97,18950700,team information,Tony Webb minor counties collection,1
First-Class Matches,97,18950700,fixture information,Tony Webb minor counties collection,1
The Herefordshire Club and Ground Cricket Week,97,18950715,article,Tony Webb minor counties collection,1
Bircher v Lucton School,97,18950713,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Ludlow And South Shropshire,97,18950717,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Ludlow And South Shropshire,97,18950718,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Leominster,97,18950713,match information,Tony Webb minor counties collection,1
Durham v Worcestershire,97,18950716,match information,Tony Webb minor counties collection,1
Bromyard v Ledbury,98,18950713,match information,Tony Webb minor counties collection,1
Monmouth v Ross,98,18950713,match information,Tony Webb minor counties collection,1
Downton Castle v Ashford Court,98,18950713,match information,Tony Webb minor counties collection,1
Hereford County College v Bosbury,98,18950711,match information,Tony Webb minor counties collection,1
Tenbury v Ludlow And South Shropshire,98,18950713,match information,Tony Webb minor counties collection,1
Ewyas Harold v Hereford St Martin's,98,18950713,match information,Tony Webb minor counties collection,1
Presteign v Weobley,98,18950713,match information,Tony Webb minor counties collection,1
Presteign v Malvern,99,18950718,match information,Tony Webb minor counties collection,1
Chepstow v Newport Third XI,99,18950720,match information,Tony Webb minor counties collection,1
Shropshire v Ludlow And South Shropshire,99,18950720,match information,Tony Webb minor counties collection,1
Knighton v Gisborne's XI,99,18950711,match information,Tony Webb minor counties collection,1
Knighton v Salmon's XI,99,18950717,match information,Tony Webb minor counties collection,1
Caynham Court v Greet,99,18950720,match information,Tony Webb minor counties collection,1
Dilwyn v Birley,99,18950720,match information,Tony Webb minor counties collection,1
Bosbury v Suckley,99,18950720,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,100,18950000,team information,Tony Webb minor counties collection,1
First-Class Matches,100,18950000,fixture information,Tony Webb minor counties collection,1
Foxley v Garnons,100,18950720,match information,Tony Webb minor counties collection,1
Marden v Bodenham,100,18950720,match information,Tony Webb minor counties collection,1
Bircher v Hampton Court,100,18950720,match information,Tony Webb minor counties collection,1
MCC And Ground v Monmouthshire And Ground,101,18950727,match information,Tony Webb minor counties collection,1
MCC v Shropshire,101,18950727,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Royal Monmouthshire Militia Engineers,101,18950729,match information,Tony Webb minor counties collection,1
Hereford City v Hereford County,101,18950801,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v Hereford St Martin's,101,18950727,match information,Tony Webb minor counties collection,1
Bromyard v Tenbury,101,18950727,match information,Tony Webb minor counties collection,1
Ludlow v Lucton School,101,18950727,match information,Tony Webb minor counties collection,1
Ross Second XI v Weston,101,18950727,match information,Tony Webb minor counties collection,1
Clun v Aston-On-Clun,102,18950727,match information,Tony Webb minor counties collection,1
Gloucester v Ross,102,18950731,match information,Tony Webb minor counties collection,1
Shobdon v Kinsham,102,18950731,match information,Tony Webb minor counties collection,1
Marden v Foxley,102,18950727,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,102,18950800,team information,Tony Webb minor counties collection,3
First-class matches,102,18950800,fixture information,Tony Webb minor counties collection,2
Glamorgan v V T Hill's XI,103,18950809,match information,Tony Webb minor counties collection,1
Cheltenham v Haileybury,103,18950803,match information,Tony Webb minor counties collection,1
Staffordshire v Worcestershire,103,18950806,match information,Tony Webb minor counties collection,1
Ewyas Harold And Pontrilas v Wyeside,103,18950803,match information,Tony Webb minor counties collection,1
Ewyas Harold And Pontrilas v Peterchurch,103,18950803,match information,Tony Webb minor counties collection,1
Birley v Dilwyn,103,18950803,match information,Tony Webb minor counties collection,1
Tewkesbury v Malvern,103,18950803,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v H B L Barker's XI,103,18950803,match information,Tony Webb minor counties collection,1
Stoke Lacy v Hampton Court,103,18950803,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Free Foresters,104,18950803,match information,Tony Webb minor counties collection,1
Marden v Weobley,104,18950803,match information,Tony Webb minor counties collection,1
Hereford St v Foxley,104,18950803,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,104,18950800,team information,Tony Webb minor counties collection,3
Worcestershire match list,104,18950800,team information,Tony Webb minor counties collection,2
Fixtures,104,18950800,fixture information,Tony Webb minor counties collection,1
First-Class Matches,104,18950800,fixture information,Tony Webb minor counties collection,2
Ludlow And South Shropshire v Church Stretton,105,18950820,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,105,18950821,match information,Tony Webb minor counties collection,1
Foxley v Garnons,105,18950810,match information,Tony Webb minor counties collection,1
Dilwyn v Monkland,105,18950815,match information,Tony Webb minor counties collection,1
Hereford Wye v St Martin's,105,18950815,match information,Tony Webb minor counties collection,1
Colwall v Malvern Second XI,105,18950817,match information,Tony Webb minor counties collection,1
Marden v Foxley,105,18950817,match information,Tony Webb minor counties collection,1
Presteign v Weobley,105,18950817,match information,Tony Webb minor counties collection,1
Much Marcle v Weston,105,18950817,match information,Tony Webb minor counties collection,1
Leominster v Presteign,105,18950820,match information,Tony Webb minor counties collection,1
F H Dansey's XI v C E Bagot's XI,105,18950820,match information,Tony Webb minor counties collection,1
Hereford St Martin's v Tram Inn,106,18950817,match information,Tony Webb minor counties collection,1
Dilwyn v Shobdon,106,18950817,match information,Tony Webb minor counties collection,1
Harewood End v Hampton Court,106,18950817,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,106,18950800,team information,Tony Webb minor counties collection,3
Worcestershire match list,106,18950800,team information,Tony Webb minor counties collection,2
Leighton v Oxford Harlequins,106,18950819,match information,Tony Webb minor counties collection,2
