matchup,page,date,content_type,collection,pages
RMLI v Plymouth College,69,18950704,match information,Tony Webb minor counties collection,1
Plymouth v Stonehouse,69,18950704,match information,Tony Webb minor counties collection,2
Torquay v HMS Britannia,69,18950704,match information,Tony Webb minor counties collection,2
Cheveley Hall v Mutley Grammar School,69,18950704,match information,Tony Webb minor counties collection,1
Beaconsfield v Plymouth College Second XI,69,18950704,match information,Tony Webb minor counties collection,1
St Andrew's v Mannamead School Second XI,69,18950704,match information,Tony Webb minor counties collection,1
Cricket Fixtures,69,18950700,team information,Tony Webb minor counties collection,1
South Devon v Totnes,69,18950704,match information,Tony Webb minor counties collection,1
Tavistock v Kelly College,69,18950704,match information,Tony Webb minor counties collection,1
Hatherleigh v Bow,69,18950704,match information,Tony Webb minor counties collection,1
Bodmin v St Blazey,69,18950703,match information,Tony Webb minor counties collection,1
Plymouth Borough Asylum v Totnes,69,18950703,match information,Tony Webb minor counties collection,1
Exeter Cathedral School v Wonford House,70,18950705,match information,Tony Webb minor counties collection,1
Plymouth v Stonehouse,70,18950704,match information,Tony Webb minor counties collection,2
Torquay v HMS Britannia,70,18950704,match information,Tony Webb minor counties collection,2
Exmouth v A Kindersley's XI,70,18950703,match information,Tony Webb minor counties collection,1
Exeter Cathedral School v Wonford House,70,18950704,match information,Tony Webb minor counties collection,1
Devon v Cornwall,71,18950722,match information,Tony Webb minor counties collection,1
Somerset v Lieutenant Hobbs XI,71,18950722,match information,Tony Webb minor counties collection,1
Britannia v Mr F Freake's XI,71,18950720,match information,Tony Webb minor counties collection,1
Illogan v Camborne,71,18950720,match information,Tony Webb minor counties collection,1
Yealmpton Grammar School v Plympton Grammar School,71,18950720,match information,Tony Webb minor counties collection,1
Sharpshooters v Ganges,71,18950720,match information,Tony Webb minor counties collection,1
Truro College v Falmouth,71,18950720,match information,Tony Webb minor counties collection,1
Stonehouse v GWR,71,18950720,match information,Tony Webb minor counties collection,1
Wolsdon v St Germans,71,18950720,match information,Tony Webb minor counties collection,1
Cornwall v Plymouth And District,71,18950720,match information,Tony Webb minor counties collection,1
Ford v Marines,71,18950720,match information,Tony Webb minor counties collection,1
Mr Thomas R Sutton obituary,71,18950717,obituary,Tony Webb minor counties collection,1
Norfolk County Asylum v Beccles College,71,18950000,match information,Tony Webb minor counties collection,1
Fitzwilliam Lawn Tennis Club v R H Lambert XI,71,18950000,match information,Tony Webb minor counties collection,1
Exeter League Notes,71,18950723,newspaper cuttings,Tony Webb minor counties collection,1
Raglan Barracks v North Devon,72,18950807,match information,Tony Webb minor counties collection,1
Tavistock v Plymouth,72,18950806,match information,Tony Webb minor counties collection,1
Plymouth Police v Sherwill,72,18950807,match information,Tony Webb minor counties collection,1
Cricket Fixtures,72,18950800,team information,Tony Webb minor counties collection,1
Sidmouth v Incogniti,72,18950807,match information,Tony Webb minor counties collection,1
Exmouth v Blue Mantles,72,18950807,match information,Tony Webb minor counties collection,1
Padstow v Littlepetherick,72,18950803,match information,Tony Webb minor counties collection,1
Exeter v North Devon,73,18950814,match information,Tony Webb minor counties collection,1
Exmouth v South Hampstead,73,18950814,match information,Tony Webb minor counties collection,2
Yorkshire v Essex,73,18950814,match information,Tony Webb minor counties collection,1
Incogniti v Ishmaelites,73,18950814,match information,Tony Webb minor counties collection,2
Baron Falkenstein XI v C G Lovesey XI,73,18950812,match information,Tony Webb minor counties collection,1
Teignbridge v North Devon,73,18950814,match information,Tony Webb minor counties collection,2
Bedminster v Plymouth Garrison,74,18950814,match information,Tony Webb minor counties collection,1
Plymouth Police v 7th Co WDRA,74,18950814,match information,Tony Webb minor counties collection,1
Incogniti v Ishmaelites,74,18950814,match information,Tony Webb minor counties collection,2
Sidmouth v Seaton,74,18950814,match information,Tony Webb minor counties collection,1
Exmouth v South Hampstead,74,18950814,match information,Tony Webb minor counties collection,2
Teignbridge v North Devon,74,18950814,match information,Tony Webb minor counties collection,2
Devon fixtures,74,18950812,team information,Tony Webb minor counties collection,1
Cricket Fixtures August 17,74,18950817,team information,Tony Webb minor counties collection,1
Seaton v Ealing,75,18950816,match information,Tony Webb minor counties collection,1
Killerton v Exe Valley II,75,18950000,match information,Tony Webb minor counties collection,1
Devon County Asylum v Newbery's XI,75,18950817,match information,Tony Webb minor counties collection,1
Exmouth v Mr W Copleston's Team,75,18950820,match information,Tony Webb minor counties collection,1
Wiveliscombe v Wellington (home Team),75,18950817,match information,Tony Webb minor counties collection,1
Bradfield v Ashill,75,18950000,match information,Tony Webb minor counties collection,1
Bridge Mills Silverton v Uffculme,75,18950817,match information,Tony Webb minor counties collection,1
Sidmouth v Ealing,75,18950820,match information,Tony Webb minor counties collection,2
Ishmaelites v South Devon,76,18950820,match information,Tony Webb minor counties collection,1
Naval Ordnance v Plymouth Borough Asylum,76,18950817,match information,Tony Webb minor counties collection,1
Plymouth Police v Nomads,76,18950820,match information,Tony Webb minor counties collection,1
Bull Point v Plymouth Borough Police,76,18950817,match information,Tony Webb minor counties collection,1
Stonehouse Reserve v Naval Ordnance Reserve,76,18950817,match information,Tony Webb minor counties collection,1
Torquay Colts,76,18950820,match information,Tony Webb minor counties collection,1
Yealmpton v Ivybridge,76,18950800,match information,Tony Webb minor counties collection,1
Tavistock B v RN Engineers Second XI,76,18950817,match information,Tony Webb minor counties collection,1
Sidmouth v Ealing,76,18950820,match information,Tony Webb minor counties collection,2
Lelant v Rev Gillett's XI,76,18950817,match information,Tony Webb minor counties collection,1
Clearbrook v Petertavy,76,18950817,match information,Tony Webb minor counties collection,1
Falmouth v Helston,77,18950823,match information,Tony Webb minor counties collection,1
Tiverton v Swansea Tourists,77,18950829,match information,Tony Webb minor counties collection,1
Sidmouth v MCC,77,18950829,match information,Tony Webb minor counties collection,1
Exeter v Swansea Tourists,77,18950829,match information,Tony Webb minor counties collection,1
St Columb v St Blazeys,77,18950828,match information,Tony Webb minor counties collection,1
Padstow v Polseath Visitors,77,18950828,match information,Tony Webb minor counties collection,1
Dartmoor Prison Officers v Westbrook,77,18950823,match information,Tony Webb minor counties collection,1
Bude v Cameloford,78,18950824,match information,Tony Webb minor counties collection,1
Galmpton v Ipplepen,78,18950824,match information,Tony Webb minor counties collection,1
Troon v Perranarworthal,78,18950824,match information,Tony Webb minor counties collection,1
Bull Point v Press,78,18950824,match information,Tony Webb minor counties collection,1
Exmouth v Swansea Tourists,78,18950827,match information,Tony Webb minor counties collection,1
Cornwall County,78,18950828,team information,Tony Webb minor counties collection,1
Sopley v Ringwood Cyclists,79,18950905,fixture information,Tony Webb minor counties collection,1
Married v Single,79,18950907,fixture information,Tony Webb minor counties collection,1
United v East Cliff,79,18950911,fixture information,Tony Webb minor counties collection,1
United Second XI v Bournemouth Swimming Club,79,18950911,fixture information,Tony Webb minor counties collection,1
United Second XI v St Michael's Institute,79,18950918,fixture information,Tony Webb minor counties collection,1
United v St Andrew's,79,18950925,fixture information,Tony Webb minor counties collection,1
Poole Park v L And SW Railway Company,79,18950831,match information,Tony Webb minor counties collection,1
Milford v Milford Visitors,79,18950831,match information,Tony Webb minor counties collection,1
Sopley v GM Nicholson's XI,79,18950828,match information,Tony Webb minor counties collection,1
United v Royal Artillery,79,18950904,match information,Tony Webb minor counties collection,1
Pylewell Park v Pennington,79,18950831,match information,Tony Webb minor counties collection,1
Pylewell Park v Boldre,79,18950824,match information,Tony Webb minor counties collection,1
Bournemouth v Lulworth Lobsters,80,18950903,match information,Tony Webb minor counties collection,1
Bournemouth team aggregates,80,18950000,statistics,Tony Webb minor counties collection,1
Bournemouth player statistics,80,18950000,statistics,Tony Webb minor counties collection,1
Pylewell Park v ??,80,18950831,match information,Tony Webb minor counties collection,1
Pylewell Park player statistics,80,18950000,statistics,Tony Webb minor counties collection,1
Hinton v Ringwood,81,18950808,match information,Tony Webb minor counties collection,1
Bournemouth v Isle Of Purbeck,81,18950808,match information,Tony Webb minor counties collection,1
Hants v Warwickshire,81,18950808,match information,Tony Webb minor counties collection,1
Bournemouth v New Forest,81,18950809,match information,Tony Webb minor counties collection,1
Sopley v Christchurch RA,81,18950810,match information,Tony Webb minor counties collection,1
Poole v St Andrew's,81,18950810,match information,Tony Webb minor counties collection,1
Pennington v Pylewell Park,81,18950810,match information,Tony Webb minor counties collection,1
Bournemouth v Blandford,81,18950812,match information,Tony Webb minor counties collection,1
Lymington v Nondescripts,81,18950812,match information,Tony Webb minor counties collection,1
Corfe Castle v Poole,81,18950814,match information,Tony Webb minor counties collection,1
Wimborne Second XI v Poole Second XI,81,18950814,match information,Tony Webb minor counties collection,1
Bournemouth United v Bournemouth Wanderers,81,18950814,match information,Tony Webb minor counties collection,1
Broadstone v Bournemouth United Second XI,81,18950814,match information,Tony Webb minor counties collection,1
Ringwood Cyclists v Ringwood,81,18950814,match information,Tony Webb minor counties collection,1
Hants v Sussex,81,18950815,match information,Tony Webb minor counties collection,1
United v Cornish's XI,81,18950807,match information,Tony Webb minor counties collection,1
Poole Park v Blandford,81,18950807,match information,Tony Webb minor counties collection,1
Bournemouth v MCC,81,18950807,match information,Tony Webb minor counties collection,1
Poole v Spencer Smith's XI,81,18950807,match information,Tony Webb minor counties collection,1
Arnold College Cricket Club match list,81,18950803,team information,Tony Webb minor counties collection,1
Arnold College Cricket Club team aggregates,81,18950803,statistics,Tony Webb minor counties collection,1
Arnold College Cricket Club player statistics,81,18950000,statistics,Tony Webb minor counties collection,1
Captain Nicholl's XI v J A Brook's XI,82,18950603,match information,Tony Webb minor counties collection,1
Durham University v St George's Newcastle,82,18950603,match information,Tony Webb minor counties collection,1
Craghead v Ouston,82,18950601,match information,Tony Webb minor counties collection,1
Harraton v Bill Quay Albion,82,18950601,match information,Tony Webb minor counties collection,1
Felling Temperance v Washington,82,18950601,match information,Tony Webb minor counties collection,1
City Asylum v Wesley Chapel,82,18950601,match information,Tony Webb minor counties collection,1
Ouston Wanderers v Craghead Colliery,82,18950601,match information,Tony Webb minor counties collection,1
Delaval Hall v Seghill,82,18950601,match information,Tony Webb minor counties collection,1
Kirkley v Mitford,82,18950601,match information,Tony Webb minor counties collection,1
Whickham v Benwell Hill,82,18950601,match information,Tony Webb minor counties collection,1
Bishop Auckland v Spennymoor,82,18950603,match information,Tony Webb minor counties collection,1
Mitford v Hartley Hastings Second XI,83,18950000,match information,Tony Webb minor counties collection,1
KOSB v Alnwick Wednesday,83,18950529,match information,Tony Webb minor counties collection,1
YMCA v Hebburn St John's,83,18950000,match information,Tony Webb minor counties collection,1
Crook v Hetton Lyons,83,18950000,match information,Tony Webb minor counties collection,1
Bywell v Newton,83,18950000,match information,Tony Webb minor counties collection,1
Ryton v Gateshead Fell,83,18950000,match information,Tony Webb minor counties collection,1
Stanley And District v Durham City Second XI,83,18950000,match information,Tony Webb minor counties collection,1
Pleasant Sunday Afternoon Newcastle v Newbiggin Institute,83,18950527,match information,Tony Webb minor counties collection,1
North Durham First XI v Rockcliff First XI,83,18950527,match information,Tony Webb minor counties collection,1
Coldstream v Kelso,83,18950601,match information,Tony Webb minor counties collection,1
Greenside v Ovingham,83,18950000,match information,Tony Webb minor counties collection,1
Alnwick v North Eastern Newcastle,83,18950603,match information,Tony Webb minor counties collection,1
Longhirst v Bothal,83,18950000,match information,Tony Webb minor counties collection,1
Consett And District v Elswick Works,83,18950527,match information,Tony Webb minor counties collection,1
Eppleton Second XI v Hamsteels First,84,18950000,match information,Tony Webb minor counties collection,1
Tudhoe v Norton Second XI,84,18950604,match information,Tony Webb minor counties collection,1
Morpeth YMCA v Ashington Excelsior,84,18950527,match information,Tony Webb minor counties collection,1
The Hermitage v Henderson's Scratch XI,84,18950603,match information,Tony Webb minor counties collection,1
Hetton Lyons Club Match List,84,18950601,match information,Tony Webb minor counties collection,1
Sunderland v South Shields,85,18950629,match information,Tony Webb minor counties collection,1
Philadelphia v Whitburn,85,18950629,match information,Tony Webb minor counties collection,1
Deptford Ramblers v Hendon Waverley,85,18950629,match information,Tony Webb minor counties collection,1
St Luke's v St Hilda's,85,18950629,match information,Tony Webb minor counties collection,1
Pallion Institute v Ven Bede's,85,18950629,match information,Tony Webb minor counties collection,1
Alexandra Amateurs v Fulwell CI,85,18950629,match information,Tony Webb minor counties collection,1
West End Ramblers v Deptford,85,18950629,match information,Tony Webb minor counties collection,1
Franklin v Roker Park,85,18950629,match information,Tony Webb minor counties collection,1
Trimdon-Street Wesleyans v Fulwell,85,18950629,match information,Tony Webb minor counties collection,1
Havelock v Hendon PM,85,18950629,match information,Tony Webb minor counties collection,1
Sunderland Second XI v South Shields First XI,85,18950629,match information,Tony Webb minor counties collection,1
Black Watch v Seaham Ernest,85,18950629,match information,Tony Webb minor counties collection,1
Penshaw Church v Seaham Ernest,85,18950629,match information,Tony Webb minor counties collection,1
New Seaham MIA v Monkwearmouth,85,18950629,match information,Tony Webb minor counties collection,1
Tyne Dock NER Juniors v High Fell Second XI,86,18950705,match information,Tony Webb minor counties collection,1
Moorsley First XI v Hetton Lyons Second XI,86,18950705,match information,Tony Webb minor counties collection,1
West Denton v Whickham Second XI,86,18950705,match information,Tony Webb minor counties collection,1
Heaton Guild v Percy YMCA,86,18950705,match information,Tony Webb minor counties collection,1
Haltwhistle v Humshaugh,86,18950705,match information,Tony Webb minor counties collection,1
Elswick Works Second XI v Jarrow,86,18950705,match information,Tony Webb minor counties collection,1
Gateshead Presbyterian v Swalwell United,86,18950705,match information,Tony Webb minor counties collection,1
Gallowhill v Backworth,86,18950705,match information,Tony Webb minor counties collection,1
Wesley Chapel v South Shields Third XI,86,18950705,match information,Tony Webb minor counties collection,1
Seghill v Blagdon,86,18950705,match information,Tony Webb minor counties collection,1
Hetton Lyons v Sherburn,86,18950705,match information,Tony Webb minor counties collection,1
Whickham v Benwell Hill,86,18950705,match information,Tony Webb minor counties collection,1
Bothal v Netherwitton,86,18950705,match information,Tony Webb minor counties collection,1
Acklington And District v Lesbury,86,18950706,match information,Tony Webb minor counties collection,1
Northern Nomads Tour Schedule,86,18950709,fixture information,Tony Webb minor counties collection,1
Durham County Senior League Northern Division team aggregates,86,18950700,statistics,Tony Webb minor counties collection,1
Jarrow First XI club notice,86,18950700,team information,Tony Webb minor counties collection,1
Observations and Remarks on the Cricket Field,86,18950704,newspaper cuttings,Tony Webb minor counties collection,1
South Northumberland v Elswick Works,86,18950712,fixture information,Tony Webb minor counties collection,1
Royal Grammar School Second XI v Wesley Chapel Second XI,87,18950706,match information,Tony Webb minor counties collection,1
Murton Colliery Second XI v New Seaham Earnest Second XI,87,18950706,match information,Tony Webb minor counties collection,1
Eppleton v South Hetton,87,18950706,match information,Tony Webb minor counties collection,1
Howick v Warkworth,87,18950706,match information,Tony Webb minor counties collection,1
Close House v Tynedale,87,18950706,match information,Tony Webb minor counties collection,1
Royal Grammar School Second XI v Elswick Works,87,18950706,match information,Tony Webb minor counties collection,1
Rockliff v Benwell,87,18950706,match information,Tony Webb minor counties collection,1
North-Eastern County School v Darlington Grammar School,87,18950706,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,87,18950706,match information,Tony Webb minor counties collection,1
Ryton v Quayside Wanderers,87,18950706,match information,Tony Webb minor counties collection,1
Felling Temperance Second XI v High Fell,88,18950710,match information,Tony Webb minor counties collection,1
Felling Temperance v Washington,88,18950710,match information,Tony Webb minor counties collection,1
Winlaton v Greenside,88,18950710,match information,Tony Webb minor counties collection,1
Hermitage v Waldridge,88,18950710,match information,Tony Webb minor counties collection,1
Captain Nicholl's XI v Mr Bewicke XI,89,18950000,match information,Tony Webb minor counties collection,1
Elswick Works Club team aggregates,89,18950000,statistics,Tony Webb minor counties collection,1
Northumberland match list,89,18950706,team information,Tony Webb minor counties collection,1
Sunderland match list,89,18950706,team information,Tony Webb minor counties collection,1
St George's v Northumberland,89,18950706,match information,Tony Webb minor counties collection,1
Shields St Johns v Tyne Dock Second XI,89,18950000,match information,Tony Webb minor counties collection,1
Lanchester v Burnopside Hall,89,18950000,match information,Tony Webb minor counties collection,1
Hamsteels v Langley Park,89,18950000,match information,Tony Webb minor counties collection,1
Constable Burton v Darlington,89,18950710,match information,Tony Webb minor counties collection,1
Belsay v Woolsington,89,18950000,match information,Tony Webb minor counties collection,1
Consett Wednesday v Chester-Le-Street Wednesday,89,18950710,match information,Tony Webb minor counties collection,1
Hetton Wednesday v Sunderland Licensed Victuallers,89,18950000,match information,Tony Webb minor counties collection,1
Hamsteels Second XI v Cornsay Second XI,89,18950000,match information,Tony Webb minor counties collection,1
Mr Bewicke XI v Northern Nomads,89,18950709,match information,Tony Webb minor counties collection,1
Chilton Moor Wednesday v Pittington Wednesday,90,18950710,match information,Tony Webb minor counties collection,1
Seaham Harbour Tradesmen v Easington,90,18950706,match information,Tony Webb minor counties collection,1
YMCA v Salem Athletic,90,18950706,match information,Tony Webb minor counties collection,1
Tynemouth Second v Backworth Percy,90,18950706,match information,Tony Webb minor counties collection,1
Alnwick Reserve v Alnwick Wednesday,90,18950706,match information,Tony Webb minor counties collection,1
St George's Second v Northumberland Second,90,18950706,match information,Tony Webb minor counties collection,1
Spennymoor Wednesday v Tudhoe,90,18950706,match information,Tony Webb minor counties collection,1
Alnwick Wednesday v London And NB Works,90,18950706,match information,Tony Webb minor counties collection,1
Wallsend Second v South Northumberland Second,90,18950706,match information,Tony Webb minor counties collection,1
Singleton House School v South Shields High School,90,18950710,match information,Tony Webb minor counties collection,1
South Northumberland v Elswick Works,90,18950706,match information,Tony Webb minor counties collection,1
Northern Nomads v The Borderers,90,18950711,match information,Tony Webb minor counties collection,1
Mr Clayton XI v Mr R G Mortimer XI,91,18950829,match information,Tony Webb minor counties collection,1
Mr A Browne XI v Mr H J Salmon XI,91,18950902,match information,Tony Webb minor counties collection,1
Mr A C Maclaren average,91,18950827,statistics,Tony Webb minor counties collection,1
Mr Bewicke XI v Mr F C H Clayton XI,91,18950828,match information,Tony Webb minor counties collection,1
Berwick v Kelso,91,18950828,match information,Tony Webb minor counties collection,1
Doxford v Mr Spencer Ferguson XI,91,18950827,match information,Tony Webb minor counties collection,1
Ashington Portland v Alnmouth,92,18950828,match information,Tony Webb minor counties collection,1
S Clayton's XI v F G H Clayton's XI,92,18950824,match information,Tony Webb minor counties collection,1
A Browne's Team v H J Salmon's Team,92,18950826,match information,Tony Webb minor counties collection,1
Mortimer's XI v Clayton's XI,92,18950829,match information,Tony Webb minor counties collection,1
Bowling Analysis for Mr Mortimer's XI,92,18950829,statistics,Tony Webb minor counties collection,1
Bowling Analysis for Mr Clayton's XI,92,18950829,statistics,Tony Webb minor counties collection,1
Acklington And District v Broomhill,92,18950824,match information,Tony Webb minor counties collection,1
Acklington And District v Alnwick,92,18950828,match information,Tony Webb minor counties collection,1
Cathays team aggregates,93,18950713,statistics,Tony Webb minor counties collection,1
Y.M.C.A. team aggregates,93,18950713,statistics,Tony Webb minor counties collection,1
Barry team aggregates,93,18950713,statistics,Tony Webb minor counties collection,1
St. James team aggregates,93,18950713,statistics,Tony Webb minor counties collection,1
Alpha team aggregates,93,18950713,statistics,Tony Webb minor counties collection,1
Charles-street team aggregates,93,18950713,statistics,Tony Webb minor counties collection,1
Canton Wesleyans team aggregates,93,18950713,statistics,Tony Webb minor counties collection,1
Barry v Charles-Street,93,18950720,match information,Tony Webb minor counties collection,1
YMCA v Cathays,93,18950720,match information,Tony Webb minor counties collection,1
St James v Alpha,93,18950720,match information,Tony Webb minor counties collection,1
Swansea v Llandovery,93,18950615,match information,Tony Webb minor counties collection,1
Penarth v Water Rats,93,18950615,match information,Tony Webb minor counties collection,1
Gentlemen Of Monmouthshire v RME Militia,94,18950803,match information,Tony Webb minor counties collection,1
Cardiff v Bristol Schoolmasters,94,18950000,fixture information,Tony Webb minor counties collection,1
Windsor v Grange Conservatives,94,18950000,match information,Tony Webb minor counties collection,1
Swansea Second v Singleton,94,18950803,match information,Tony Webb minor counties collection,1
Herefordshire C And G v Cathedral School,95,18950704,match information,Tony Webb minor counties collection,1
Malvern College v Sherborne School,95,18950629,match information,Tony Webb minor counties collection,1
Ludlow Second XI v Ludlow Grammar School,95,18950703,match information,Tony Webb minor counties collection,1
Usk Second XI v Newport Third XI,95,18950629,match information,Tony Webb minor counties collection,1
Leominster v Hereford Cathedral School,95,18950703,match information,Tony Webb minor counties collection,1
Ewyas Harold And Pontrilas v Garway United,95,18950627,match information,Tony Webb minor counties collection,1
Ludlow Second XI v Young Men's Christian Association,95,18950704,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Hereford County College,95,18950629,match information,Tony Webb minor counties collection,1
Colwall v Wellington Heath,95,18950629,match information,Tony Webb minor counties collection,1
Bosbury v Stoke Lacy,95,18950627,match information,Tony Webb minor counties collection,1
Ineson's XI v Carrington's D'oyley Carte's XI,95,18950629,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Lugwardine,95,18950629,match information,Tony Webb minor counties collection,1
Lugwardine Second XI v Hereford Cathedral School Second XI,95,18950629,match information,Tony Webb minor counties collection,1
Hereford County College v Hay,95,18950629,match information,Tony Webb minor counties collection,1
Lucton School v Presteign,95,18950703,match information,Tony Webb minor counties collection,1
Schoolmasters v Presteign,95,18950629,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground team aggregates,96,18950000,statistics,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,96,18950000,team information,Tony Webb minor counties collection,2
Lucton Second XI v Hereford Cathedral School,96,18950629,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Ross,96,18950629,match information,Tony Webb minor counties collection,1
Hereford County College v Dean Close School,96,18950629,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Salop School,96,18950629,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v Marden,96,18950629,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,97,18950720,team information,Tony Webb minor counties collection,1
Hereford County College v Ross,97,18950720,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Harewood,97,18950720,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Shropshire,97,18950720,match information,Tony Webb minor counties collection,2
Lugwardine And Withington v Stoke Lacy,97,18950720,match information,Tony Webb minor counties collection,1
Brynmawr v Beaufort,97,18950720,match information,Tony Webb minor counties collection,1
Birchir v Lucton School,97,18950713,match information,Tony Webb minor counties collection,1
Hereford Cathedral School v Ludlow And South Shropshire,97,18950717,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Ludlow And South Shropshire,97,18950718,match information,Tony Webb minor counties collection,1
Herefordshire Club And Ground v Leominster,97,18950713,match information,Tony Webb minor counties collection,1
Durham v Worcestershire,97,18950716,match information,Tony Webb minor counties collection,1
Bromyard v Ledbury,98,18950713,match information,Tony Webb minor counties collection,1
Monmouth v Ross,98,18950713,match information,Tony Webb minor counties collection,1
Downton Castle v Ashford Court,98,18950713,match information,Tony Webb minor counties collection,1
Hereford County College v Bosbury,98,18950711,match information,Tony Webb minor counties collection,1
Tenbury v Ludlow And South Shropshire,98,18950713,match information,Tony Webb minor counties collection,1
Ewyas Harold v Hereford St Martin's,98,18950713,match information,Tony Webb minor counties collection,1
Presteign v Weobley,98,18950713,match information,Tony Webb minor counties collection,1
Presteign v Malvern,99,18950718,match information,Tony Webb minor counties collection,1
Chepstow v Newport Second XI,99,18950727,match information,Tony Webb minor counties collection,1
Shropshire v Ludlow And South Shropshire,99,18950720,match information,Tony Webb minor counties collection,2
Knighton v Gisborne's XI,99,18950711,match information,Tony Webb minor counties collection,1
Knighton v Salmon's XI,99,18950717,match information,Tony Webb minor counties collection,1
Caynham Court v Greet,99,18950720,match information,Tony Webb minor counties collection,1
Dilwyn v Birley,99,18950720,match information,Tony Webb minor counties collection,1
Bosbury v Suckley,99,18950720,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,100,18950000,team information,Tony Webb minor counties collection,2
Foxley v Garnons,100,18950720,match information,Tony Webb minor counties collection,1
Marden v Bodenham,100,18950720,match information,Tony Webb minor counties collection,1
Bircher v Hampton Court,100,18950720,match information,Tony Webb minor counties collection,1
MCC And Ground v Monmouthshire And Ground,101,18950727,match information,Tony Webb minor counties collection,1
MCC v Shropshire,101,18950727,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Royal Monmouthshire Militia Engineers,101,18950729,match information,Tony Webb minor counties collection,1
Hereford City v Hereford County,101,18950801,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v Hereford St Martin's,101,18950727,match information,Tony Webb minor counties collection,1
Bromyard v Tenbury,101,18950727,match information,Tony Webb minor counties collection,1
Ludlow v Lucton School,101,18950727,match information,Tony Webb minor counties collection,1
Ross Second XI v Weston,101,18950727,match information,Tony Webb minor counties collection,1
Clun v Aston-On-Clun,102,18950727,match information,Tony Webb minor counties collection,1
Gloucester v Ross,102,18950731,match information,Tony Webb minor counties collection,1
Shobdon v Kinsham,102,18950731,match information,Tony Webb minor counties collection,1
Marden v Foxley,102,18950727,match information,Tony Webb minor counties collection,1
Pontrilas And Ewyas Harold v Tram Inn,102,18950803,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground match list,102,18950800,team information,Tony Webb minor counties collection,1
Ludlow and South Shropshire match list,102,18950800,team information,Tony Webb minor counties collection,2
Lugwardine and Withington match list,102,18950800,team information,Tony Webb minor counties collection,2
Brynmawr match list,102,18950800,team information,Tony Webb minor counties collection,2
Glamorganshire v V T Hill's XI,103,18950809,match information,Tony Webb minor counties collection,1
Cheltenham v Haileybury,103,18950803,match information,Tony Webb minor counties collection,1
Staffordshire v Worcestershire,103,18950806,match information,Tony Webb minor counties collection,1
Ewyas Harold And Pontrilas v Wyeside,103,18950803,match information,Tony Webb minor counties collection,1
Ewyas Harold And Pontrilas v Peterchurch,103,18950803,match information,Tony Webb minor counties collection,1
Birley v Dilwyn,103,18950803,match information,Tony Webb minor counties collection,1
Tewkesbury v Malvern,103,18950803,match information,Tony Webb minor counties collection,1
Lugwardine And Withington v Mr H B L Barker's XI,103,18950803,match information,Tony Webb minor counties collection,1
Stoke Lacy v Hampton Court,103,18950803,match information,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Free Foresters,104,18950803,match information,Tony Webb minor counties collection,1
Marden v Weobley,104,18950803,match information,Tony Webb minor counties collection,1
Hereford St v Foxley,104,18950803,match information,Tony Webb minor counties collection,1
Herefordshire Club and Ground team aggregates match list,104,18950800,team information,Tony Webb minor counties collection,1
Worcestershire match list,104,18950800,team information,Tony Webb minor counties collection,1
Ludlow and South Shropshire match list,104,18950800,team information,Tony Webb minor counties collection,2
Lugwardine and Withington match list,104,18950800,team information,Tony Webb minor counties collection,2
Brynmawr match list,104,18950800,team information,Tony Webb minor counties collection,2
Herefordshire,104,18950800,newspaper cuttings,Tony Webb minor counties collection,1
Ludlow And South Shropshire v Church Stretton,105,18950820,match information,Tony Webb minor counties collection,1
Ladies v Gentlemen,105,18950821,match information,Tony Webb minor counties collection,1
Foxley v Garnons,105,18950810,match information,Tony Webb minor counties collection,1
Dilwyn v Monkland,105,18950815,match information,Tony Webb minor counties collection,1
Hereford Wye v St Martin's,105,18950815,match information,Tony Webb minor counties collection,1
Colwall v Malvern Second XI,105,18950817,match information,Tony Webb minor counties collection,1
Marden v Foxley,105,18950817,match information,Tony Webb minor counties collection,1
Presteign v Weobley,105,18950817,match information,Tony Webb minor counties collection,1
Much Marcle v Weston,105,18950817,match information,Tony Webb minor counties collection,1
Leominster v Presteign,105,18950820,match information,Tony Webb minor counties collection,1
Dansey XI v Bagot XI,105,18950820,match information,Tony Webb minor counties collection,1
Hereford St Martin's v Tram Inn,106,18950824,match information,Tony Webb minor counties collection,1
Dilwyn v Shobdon,106,18950817,match information,Tony Webb minor counties collection,1
Harewood End v Hampton Court,106,18950817,match information,Tony Webb minor counties collection,1
Presteign v Worcester St John's,106,18950817,match information,Tony Webb minor counties collection,1
