matchup,page,date,content_type,collection,pages
Wheathampstead v Totternhoe,50,19390729,match information,Tony Webb minor counties collection,1
Wheathampstead v Sheen Park,50,19390730,match information,Tony Webb minor counties collection,1
Kimpton v J Mayes XI,50,19390729,match information,Tony Webb minor counties collection,1
Hatfield Second XI v Vernon's Sports,50,19390729,match information,Tony Webb minor counties collection,1
Dunley v Hatfield Hyde,50,19390730,match information,Tony Webb minor counties collection,1
Hatfield Hyde v Graveley,50,19390729,match information,Tony Webb minor counties collection,1
Hitchin Wednesday v The Willows,50,19390729,match information,Tony Webb minor counties collection,1
Radlett v Hampstead,50,19390729,match information,Tony Webb minor counties collection,1
Radlett v Stanmore,50,19390730,match information,Tony Webb minor counties collection,1
Elstree v West Herts Second XI,50,19390729,match information,Tony Webb minor counties collection,1
Redbourn v Woodside Park,51,19390729,match information,Tony Webb minor counties collection,1
Bedmond v Nash Mills,51,19390729,match information,Tony Webb minor counties collection,1
Rodezion v Hatfield Hyde,51,19390730,match information,Tony Webb minor counties collection,1
Bushey v Lye House,52,19390729,match information,Tony Webb minor counties collection,1
West Herts v North London,52,19390729,match information,Tony Webb minor counties collection,1
Hemel Hempstead v Leighton Buzzard,52,19390729,match information,Tony Webb minor counties collection,1
Chipperfield v Harpenden,52,19390729,match information,Tony Webb minor counties collection,2
Watford Co-Op v London Co-Op,52,19390729,match information,Tony Webb minor counties collection,1
Mill End Sports v Denham,52,19390729,match information,Tony Webb minor counties collection,1
Old Merchant Taylors v Hornsey,53,19390729,match information,Tony Webb minor counties collection,1
Kings Langley v Dunstable,53,19390729,match information,Tony Webb minor counties collection,1
Leavesden Hospital v Portland,53,19390729,match information,Tony Webb minor counties collection,2
Abbots Langley v Old Albanians,53,19390729,match information,Tony Webb minor counties collection,2
Chorleywood v Chesham,53,19390729,match information,Tony Webb minor counties collection,1
Rickmansworth v Old Sandronians,53,19390729,match information,Tony Webb minor counties collection,1
Rickmansworth v Berkhamsted,54,19390729,match information,Tony Webb minor counties collection,1
M A Wiggs biography,54,19390000,biography,Tony Webb minor counties collection,1
Haileybury College v Hertfordshire County Club,54,19390731,match information,Tony Webb minor counties collection,1
Stanmore v Radlett,54,19390729,match information,Tony Webb minor counties collection,1
Ickenham v Stanmore,54,19390729,match information,Tony Webb minor counties collection,1
Welwyn Garden City v Abbots Langley,55,19390730,match information,Tony Webb minor counties collection,1
St Albans v Herts County Club,55,19390729,match information,Tony Webb minor counties collection,1
Chorleywood match list,55,19390800,team information,Tony Webb minor counties collection,2
West Herts match list,55,19390800,team information,Tony Webb minor counties collection,2
Bushey match list,55,19390800,team information,Tony Webb minor counties collection,2
Old Albanians match list,55,19390800,team information,Tony Webb minor counties collection,1
Old Merchant Taylors match list,55,19390800,team information,Tony Webb minor counties collection,3
Leavesden Hospital match list,55,19390800,team information,Tony Webb minor counties collection,1
Abbots Langley match list,55,19390800,team information,Tony Webb minor counties collection,2
Northwood match list,55,19390800,team information,Tony Webb minor counties collection,1
Hemel Hempstead match list,55,19390800,team information,Tony Webb minor counties collection,2
Berkhamsted match list,55,19390800,team information,Tony Webb minor counties collection,2
Kings Langley match list,55,19390800,team information,Tony Webb minor counties collection,2
Royal Engineers match list,55,19390800,team information,Tony Webb minor counties collection,1
General Electric Co match list,55,19390800,team information,Tony Webb minor counties collection,1
LMS Watford match list,55,19390800,team information,Tony Webb minor counties collection,1
Kingham Institute match list,55,19390800,team information,Tony Webb minor counties collection,1
Aldenham match list,55,19390800,team information,Tony Webb minor counties collection,2
Watford Junction match list,55,19390800,team information,Tony Webb minor counties collection,1
Mill End Sports match list,55,19390800,team information,Tony Webb minor counties collection,1
Aldbury match list,55,19390800,team information,Tony Webb minor counties collection,1
Rickmansworth Oddfellows match list,55,19390800,team information,Tony Webb minor counties collection,1
Derby-road Tabernacle match list,55,19390800,team information,Tony Webb minor counties collection,1
Rickmansworth II match list,55,19390800,team information,Tony Webb minor counties collection,1
West Herts III match list,55,19390800,team information,Tony Webb minor counties collection,1
Chipperfield II match list,55,19390800,team information,Tony Webb minor counties collection,1
Old Merchant Taylors III match list,55,19390800,team information,Tony Webb minor counties collection,1
Garston Willows match list,55,19390800,team information,Tony Webb minor counties collection,1
Stanmore II match list,55,19390800,team information,Tony Webb minor counties collection,1
T Wethered and Sons match list,55,19390800,team information,Tony Webb minor counties collection,1
Bedmond match list,55,19390800,team information,Tony Webb minor counties collection,1
Stanmore match list,55,19390730,team information,Tony Webb minor counties collection,1
Old Merchant Taylors match list,55,19390730,team information,Tony Webb minor counties collection,1
Rickmansworth match list,55,19390730,team information,Tony Webb minor counties collection,1
Abbots Langley match list,55,19390730,team information,Tony Webb minor counties collection,1
Nash Mills match list,55,19390730,team information,Tony Webb minor counties collection,1
Watford match list,55,19390730,team information,Tony Webb minor counties collection,1
Norfolk match list,55,19390731,team information,Tony Webb minor counties collection,1
Leavesden Hospital match list,55,19390731,team information,Tony Webb minor counties collection,1
Harpenden match list,55,19390731,team information,Tony Webb minor counties collection,1
Chipperfield match list,55,19390731,team information,Tony Webb minor counties collection,1
Tring Park match list,55,19390731,team information,Tony Webb minor counties collection,1
Old Merchant Taylors match list,55,19390731,team information,Tony Webb minor counties collection,1
Kings Langley match list,55,19390731,team information,Tony Webb minor counties collection,1
Chorleywood match list,55,19390731,team information,Tony Webb minor counties collection,1
Abbots Langley match list,55,19390731,team information,Tony Webb minor counties collection,1
Rickmansworth match list,55,19390731,team information,Tony Webb minor counties collection,1
Berkhamsted match list,55,19390731,team information,Tony Webb minor counties collection,1
Hemel Hempstead match list,55,19390731,team information,Tony Webb minor counties collection,1
Oaklands match list,55,19390731,team information,Tony Webb minor counties collection,1
Aldenham match list,55,19390731,team information,Tony Webb minor counties collection,1
Nash Mills match list,55,19390731,team information,Tony Webb minor counties collection,1
Rickmansworth Oddfellows match list,55,19390731,team information,Tony Webb minor counties collection,1
Garston match list,55,19390731,team information,Tony Webb minor counties collection,1
Northwood II match list,55,19390731,team information,Tony Webb minor counties collection,1
Bushey II match list,55,19390731,team information,Tony Webb minor counties collection,1
West Herts II match list,55,19390731,team information,Tony Webb minor counties collection,1
Stanmore II match list,55,19390731,team information,Tony Webb minor counties collection,1
Norfolk match list,55,19390801,team information,Tony Webb minor counties collection,1
Chesham match list,55,19390801,team information,Tony Webb minor counties collection,1
West Herts match list,55,19390801,team information,Tony Webb minor counties collection,1
Letchworth match list,55,19390802,team information,Tony Webb minor counties collection,1
West Herts match list,55,19390802,team information,Tony Webb minor counties collection,1
Griffin match list,55,19390802,team information,Tony Webb minor counties collection,1
Watford Gas match list,55,19390802,team information,Tony Webb minor counties collection,1
Clements match list,55,19390802,team information,Tony Webb minor counties collection,1
Bishops Stortford match list,55,19390803,team information,Tony Webb minor counties collection,1
Hemel Hempstead v Wimbledon Crusaders,56,19390807,match information,Tony Webb minor counties collection,1
North Watford v British Legion,56,19390805,match information,Tony Webb minor counties collection,1
Rickmansworth v Old Spicers,56,19390807,match information,Tony Webb minor counties collection,1
Nash Mills v Little Ilford,56,19390805,match information,Tony Webb minor counties collection,1
Chipperfield v Bushey,56,19390807,match information,Tony Webb minor counties collection,1
North Watford Conservatives v West Watford Conservatives,56,19390805,match information,Tony Webb minor counties collection,1
West Hyde v Garston,56,19390805,match information,Tony Webb minor counties collection,1
Hertfordshire players,56,19390800,player information,Tony Webb minor counties collection,1
West Herts v Harpenden,57,19390807,match information,Tony Webb minor counties collection,1
Kings Langley v Tunnel Sports Club,57,19390805,match information,Tony Webb minor counties collection,1
West Herts II v Sun Of Canada,57,19390805,match information,Tony Webb minor counties collection,1
Hemel Hempstead v Wimbledon Crusaders,57,19390805,match information,Tony Webb minor counties collection,1
Abbots Langley v Mr Aldridge's XI,57,19390805,match information,Tony Webb minor counties collection,1
Leavesden v Richmond Town,57,19390805,match information,Tony Webb minor counties collection,1
Rickmansworth v Old Spicers,57,19390805,match information,Tony Webb minor counties collection,1
Observer Awards for July,57,19390700,award information,Tony Webb minor counties collection,1
Don Yates reaches 1000 runs,57,19390806,player information,Tony Webb minor counties collection,1
Observer Claims Form,57,19390800,newspaper cuttings,Tony Webb minor counties collection,1
West Herts player information,58,19390807,player information,Tony Webb minor counties collection,1
Leavesden Hospital v Richmond Town,58,19390807,match information,Tony Webb minor counties collection,1
Abbots Langley v G Aldridge's XII,58,19390806,match information,Tony Webb minor counties collection,1
Abbots Langley v G Aldridge's XI,58,19390807,match information,Tony Webb minor counties collection,1
West Herts match list,58,19390800,team information,Tony Webb minor counties collection,2
Kings Langley match list,58,19390800,team information,Tony Webb minor counties collection,2
Rickmansworth match list,58,19390800,team information,Tony Webb minor counties collection,1
Old Merchant Taylors match list,58,19390800,team information,Tony Webb minor counties collection,3
Neasden match list,58,19390800,team information,Tony Webb minor counties collection,1
Bushey match list,58,19390800,team information,Tony Webb minor counties collection,2
Abbots Langley match list,58,19390800,team information,Tony Webb minor counties collection,2
Chipperfield match list,58,19390800,team information,Tony Webb minor counties collection,1
RAF Uxbridge match list,58,19390800,team information,Tony Webb minor counties collection,1
Chorleywood match list,58,19390800,team information,Tony Webb minor counties collection,2
Stanmore match list,58,19390800,team information,Tony Webb minor counties collection,1
Watford match list,58,19390800,team information,Tony Webb minor counties collection,1
Hemel Hempstead match list,58,19390800,team information,Tony Webb minor counties collection,2
Berkhamsted match list,58,19390800,team information,Tony Webb minor counties collection,2
St James's match list,58,19390800,team information,Tony Webb minor counties collection,1
Rickmansworth Water Co match list,58,19390800,team information,Tony Webb minor counties collection,1
Sun Engraving match list,58,19390800,team information,Tony Webb minor counties collection,1
Aldenham match list,58,19390800,team information,Tony Webb minor counties collection,2
Watford British Legion match list,58,19390800,team information,Tony Webb minor counties collection,1
Postals match list,58,19390800,team information,Tony Webb minor counties collection,1
Griffin match list,58,19390800,team information,Tony Webb minor counties collection,1
Riverside match list,58,19390800,team information,Tony Webb minor counties collection,1
Watford Gas match list,58,19390800,team information,Tony Webb minor counties collection,1
Watford Co-op match list,58,19390800,team information,Tony Webb minor counties collection,1
Old Berkhamstedians v Herts County Club,59,19390811,match information,Tony Webb minor counties collection,1
St Albans v Sinclairians,59,19390813,match information,Tony Webb minor counties collection,1
St Albans v Luton,59,19390812,match information,Tony Webb minor counties collection,1
St Michael's Second XI v Hatfield Second XI,59,19390812,match information,Tony Webb minor counties collection,1
Old Albanians v Shenley Hospital,59,19390812,match information,Tony Webb minor counties collection,1
Old Albanians v Audentior,59,19390813,match information,Tony Webb minor counties collection,1
Old Albanians Second XI v Frogmore,59,19390812,match information,Tony Webb minor counties collection,1
Wheathampstead v St Albans Services,59,19390812,match information,Tony Webb minor counties collection,1
Wheathampstead v Rodexicon,59,19390813,match information,Tony Webb minor counties collection,1
Gibbs And Bamforth's v Stephen Clark's XI,60,19390813,match information,Tony Webb minor counties collection,1
Gibbs And Bamforth's v Clare Hall,60,19390812,match information,Tony Webb minor counties collection,1
Vernon's Sports v Litholite,60,19390812,match information,Tony Webb minor counties collection,1
St Michael's v London Colney,60,19390812,match information,Tony Webb minor counties collection,1
London Colney v South Kensington Amateurs,60,19390813,match information,Tony Webb minor counties collection,1
Radlett v Harpenden,60,19390812,match information,Tony Webb minor counties collection,1
Harpenden Second XI v Radlett Second XI,60,19390812,match information,Tony Webb minor counties collection,1
Stevenage v Welwyn Garden City,60,19390812,match information,Tony Webb minor counties collection,1
Bernard's Heath v Barnville,60,19390813,match information,Tony Webb minor counties collection,1
Harpenden Wednesday v Tring Park,61,19390812,match information,Tony Webb minor counties collection,1
Sandridge v Radlett Wednesday,61,19390813,match information,Tony Webb minor counties collection,1
Napsbury v F Page's XI,61,19390812,match information,Tony Webb minor counties collection,1
Welwyn Garden City Second XI v Stevenage Second XI,61,19390812,match information,Tony Webb minor counties collection,1
Welwyn Garden City v De Havilland's,61,19390813,match information,Tony Webb minor counties collection,1
Tyttenhanger v Ramville,61,19390812,match information,Tony Webb minor counties collection,1
Elstree v Old Johnians,61,19390812,match information,Tony Webb minor counties collection,1
Elstree v Thornhill,61,19390813,match information,Tony Webb minor counties collection,1
Cell Barnes Colony v Hatfield,61,19390812,match information,Tony Webb minor counties collection,1
Middlesex Colony v Runwell Hospital,61,19390812,match information,Tony Webb minor counties collection,1
North Mymms v Brunswick,61,19390812,match information,Tony Webb minor counties collection,1
Berkhamsted Second XI v King's Langley Second XI,61,19390812,match information,Tony Webb minor counties collection,1
Leavesden v Wembley Wanderers,62,19390812,match information,Tony Webb minor counties collection,1
Napsbury v Stanmore,62,19390812,match information,Tony Webb minor counties collection,1
Markyate v Westbourne,62,19390812,match information,Tony Webb minor counties collection,1
Aldenham v Nash Mills,62,19390812,match information,Tony Webb minor counties collection,2
Hitchin v Redbourn,62,19390812,match information,Tony Webb minor counties collection,1
Sun Engraving Second XI v Bricket Wood And Munden,62,19390812,match information,Tony Webb minor counties collection,1
Chipperfield v Hemel Hempstead,62,19390812,match information,Tony Webb minor counties collection,2
Hatfield Hyde v Knebworth,62,19390812,match information,Tony Webb minor counties collection,1
St Albans v Wanderers,62,19390816,match information,Tony Webb minor counties collection,1
St Albans v Band Of Bachelors,62,19390813,match information,Tony Webb minor counties collection,1
The Week's Fixtures,62,19390818,fixture information,Tony Webb minor counties collection,1
Abbots Langley v Bushey,63,19390812,match information,Tony Webb minor counties collection,2
Abbot's Langley II v Bushey II,63,19390812,match information,Tony Webb minor counties collection,1
Sandridge v Mid Herts Referees,63,19390812,match information,Tony Webb minor counties collection,1
Kings Langley v Berkhamsted,63,19390812,match information,Tony Webb minor counties collection,2
Stanmore v Lord's Ground Staff,64,19390812,match information,Tony Webb minor counties collection,1
Odhams v Hill End Hospital,64,19390812,match information,Tony Webb minor counties collection,1
West Herts II v RAF Uxbridge,64,19390812,match information,Tony Webb minor counties collection,1
Rickmansworth v JA Bates's XI,64,19390812,match information,Tony Webb minor counties collection,1
Chorleywood II v Rickmansworth II,64,19390812,match information,Tony Webb minor counties collection,1
Sun Engraving II v Bricket Wood & Munden,64,19390812,match information,Tony Webb minor counties collection,1
Berkhamsted School Old Boys v Herts County Club,64,19390811,match information,Tony Webb minor counties collection,1
Kings Langley v Berkhamsted,64,19390812,match information,Tony Webb minor counties collection,2
Mill End Sports v Colne Valley Electric Co,64,19390812,match information,Tony Webb minor counties collection,1
Chorleywood v Rickmansworth,65,19390812,match information,Tony Webb minor counties collection,1
Aldenham v Nash Mills,65,19390812,match information,Tony Webb minor counties collection,2
Garston v Rembrandt,65,19390812,match information,Tony Webb minor counties collection,1
Leavesden Hospital v Wembley Wanderers,65,19390812,match information,Tony Webb minor counties collection,1
Pinner v Old Merchant Taylors,65,19390812,match information,Tony Webb minor counties collection,1
Chipperfield v Hemel Hempstead,66,19390812,match information,Tony Webb minor counties collection,2
Watford Junction v Aquatics,66,19390812,match information,Tony Webb minor counties collection,1
LBTB Hammersmith v Garston,66,19390812,match information,Tony Webb minor counties collection,1
West Herts v Mill Hill Park,66,19390812,match information,Tony Webb minor counties collection,1
Abbots Langley v Bushey,66,19390812,match information,Tony Webb minor counties collection,2
Building Research v FTS,67,19390812,match information,Tony Webb minor counties collection,1
Nash Mills v Independents,67,19390812,match information,Tony Webb minor counties collection,1
Old Merchant Taylors match list,67,19390800,team information,Tony Webb minor counties collection,3
Don Yates,67,19390800,biography,Tony Webb minor counties collection,1
W Townley,67,19390800,biography,Tony Webb minor counties collection,1
Watford,67,19390800,newspaper cuttings,Tony Webb minor counties collection,1
Kings Langley v Welwyn Garden City,68,19390819,match information,Tony Webb minor counties collection,1
North Watford Conservatives v Ogee Sports,68,19390820,match information,Tony Webb minor counties collection,1
Abbots Langley v Chipperfield,68,19390819,match information,Tony Webb minor counties collection,1
West Herts II v Harefield Sanatorium,68,19390819,match information,Tony Webb minor counties collection,1
Abbots Langley v Herts Ramblers,69,19390820,match information,Tony Webb minor counties collection,1
Leighton Buzzard v Hemel Hempstead,69,19390819,match information,Tony Webb minor counties collection,1
Rickmansworth v London Australians,69,19390820,match information,Tony Webb minor counties collection,1
Rickmansworth v Wembley,69,19390819,match information,Tony Webb minor counties collection,1
Bricket Wood And Munden v Garston,69,19390819,match information,Tony Webb minor counties collection,1
Sarratt v Nash Mills,69,19390819,match information,Tony Webb minor counties collection,1
Mill End Sports v Rickmansworth British Legion,69,19390819,match information,Tony Webb minor counties collection,1
Leavesden Hospital v Stanmore,70,19390819,match information,Tony Webb minor counties collection,1
Stanmore v Wembley,70,19390820,match information,Tony Webb minor counties collection,1
Edmonds Shield table,70,19390800,league information,Tony Webb minor counties collection,1
Southern Railway v West Herts,70,19390819,match information,Tony Webb minor counties collection,1
West Herts and Watford area fixtures,70,19390825,fixture information,Tony Webb minor counties collection,1
West Herts and Watford area fixtures,70,19390826,fixture information,Tony Webb minor counties collection,1
West Herts and Watford area fixtures,70,19390820,fixture information,Tony Webb minor counties collection,1
West Herts and Watford area fixtures,70,19390823,fixture information,Tony Webb minor counties collection,1
Broxbourne v Stevenage,71,19390819,match information,Tony Webb minor counties collection,2
Stevenage II v Little Wymondley,71,19390819,match information,Tony Webb minor counties collection,1
Leavesden MH v Three Counties MH,71,19390816,match information,Tony Webb minor counties collection,1
Preston v Weston,71,19390819,match information,Tony Webb minor counties collection,2
LBC Arlesey v Tottenham Gas Co Hitchin,71,19390819,match information,Tony Webb minor counties collection,1
RAF Henlow v Hitchin Wednesday,71,19390823,match information,Tony Webb minor counties collection,1
Hertford II v Knebworth Park,71,19390819,match information,Tony Webb minor counties collection,1
Offley v Luton Hoo,71,19390819,match information,Tony Webb minor counties collection,2
Ashwell v Spirella,71,19390819,match information,Tony Webb minor counties collection,1
Sprella v Unknown,72,19390819,match information,Tony Webb minor counties collection,1
Henlow II v Three Counties A,72,19390819,match information,Tony Webb minor counties collection,1
Graveley v Hitchin United,72,19390819,match information,Tony Webb minor counties collection,2
Ransoms v The Icknield,72,19390819,match information,Tony Webb minor counties collection,1
Henlow v RAF Cardington,72,19390819,match information,Tony Webb minor counties collection,2
King's Walden v Barclays Bank,72,19390819,match information,Tony Webb minor counties collection,2
Bedford v Hitchin,73,19390819,match information,Tony Webb minor counties collection,2
Three Counties Hospital v Leavesden,73,19390816,match information,Tony Webb minor counties collection,1
Henlow v Cardington Airmen,73,19390819,match information,Tony Webb minor counties collection,1
Henlow Second XI v Three Counties A,73,19390819,match information,Tony Webb minor counties collection,1
Stevenage v Broxbourne,73,19390819,match information,Tony Webb minor counties collection,2
Stevenage Second XI v Little Wymondley,73,19390819,match information,Tony Webb minor counties collection,1
Knebworth Park v Hertford Second XI,73,19390819,match information,Tony Webb minor counties collection,1
Hitchin United v Graveley,73,19390819,match information,Tony Webb minor counties collection,2
Kimpton v Luton Boys Club,73,19390819,match information,Tony Webb minor counties collection,1
King's Walden v Barclays Bank,73,19390819,match information,Tony Webb minor counties collection,2
Offley v Luton Hoo,73,19390819,match information,Tony Webb minor counties collection,2
Preston v Weston,73,19390819,match information,Tony Webb minor counties collection,2
Ransom's v Icknield,73,19390819,match information,Tony Webb minor counties collection,1
Hitchin match list,73,19390826,team information,Tony Webb minor counties collection,1
Hitchin Second XI match list,73,19390826,team information,Tony Webb minor counties collection,1
King's Walden match list,73,19390826,team information,Tony Webb minor counties collection,1
Stevenage match list,73,19390826,team information,Tony Webb minor counties collection,1
Vauxhall Second XI match list,73,19390826,team information,Tony Webb minor counties collection,1
Little Wymondley match list,73,19390826,team information,Tony Webb minor counties collection,1
Spirella match list,73,19390826,team information,Tony Webb minor counties collection,1
Knebworth Park match list,73,19390826,team information,Tony Webb minor counties collection,1
Welwyn match list,73,19390826,team information,Tony Webb minor counties collection,1
Knebworth Park Second XI match list,73,19390826,team information,Tony Webb minor counties collection,1
Hitchin United match list,73,19390826,team information,Tony Webb minor counties collection,1
Bengeo match list,73,19390826,team information,Tony Webb minor counties collection,1
Codicote match list,73,19390826,team information,Tony Webb minor counties collection,1
Garden City Press match list,73,19390826,team information,Tony Webb minor counties collection,1
Ransom's match list,73,19390826,team information,Tony Webb minor counties collection,1
Knebworth match list,73,19390826,team information,Tony Webb minor counties collection,1
Three Counties Hospital match list,73,19390826,team information,Tony Webb minor counties collection,1
Knebworth match list,73,19390827,team information,Tony Webb minor counties collection,1
Hitchin Wednesday match list,73,19390830,team information,Tony Webb minor counties collection,1
Shenley Hospital match list,73,19390831,team information,Tony Webb minor counties collection,1
West Herts player statistics,74,19390000,statistics,Tony Webb minor counties collection,1
Kings Langley,74,19391006,team information,Tony Webb minor counties collection,1
Norton v Sheerness Technical Inst,75,19390610,match information,Tony Webb minor counties collection,1
Hartlip v Old Anchorians,75,19390610,match information,Tony Webb minor counties collection,1
Stockbury v Smithery Sports Chatham,75,19390610,match information,Tony Webb minor counties collection,1
Rainham v Tunstall,75,19390610,match information,Tony Webb minor counties collection,1
West Farleigh v Sittingbourne Wednesday,75,19390614,match information,Tony Webb minor counties collection,1
Old Bordenians v Faversham Alliance,75,19390613,match information,Tony Webb minor counties collection,1
Cricket Fixtures match list,75,19390610,team information,Tony Webb minor counties collection,1
Kent player statistics,76,19390000,statistics,Tony Webb minor counties collection,1
Kent match list,76,19390000,team information,Tony Webb minor counties collection,1
Kent Club and Ground player statistics,76,19390000,statistics,Tony Webb minor counties collection,1
March Town v Lowestoft Town,77,19390819,match information,Tony Webb minor counties collection,1
Sheringham v Varsity And Public Schools Camp,77,19390819,match information,Tony Webb minor counties collection,1
Norfolk match list,77,19390825,team information,Tony Webb minor counties collection,1
Sandringham Devons v Hot Days,77,19390819,match information,Tony Webb minor counties collection,1
King's Lynn Bakers v Hairdressers,77,19390819,match information,Tony Webb minor counties collection,1
Heckingham Institution v Norwich Busmen,77,19390819,match information,Tony Webb minor counties collection,1
Billingford v Bintry,77,19390819,match information,Tony Webb minor counties collection,1
