matchup,page,date,content_type,collection,pages
Netteswell And Burnt Mill v High Cross,47,19390611,match information,Tony Webb minor counties collection,1
Letchworth v St Albans,48,19390729,match information,Tony Webb minor counties collection,1
St Albans v Old Albanians,48,19390730,match information,Tony Webb minor counties collection,1
Herts,48,19390000,team information,Tony Webb minor counties collection,1
Herts County Club v St Albans,48,19390728,match information,Tony Webb minor counties collection,1
Halleybury College v Herts County Club,48,19390729,match information,Tony Webb minor counties collection,1
St Albans Second XI v Dickinson's,48,19390729,match information,Tony Webb minor counties collection,1
Cell Barnes Colony v St Albans III,48,19390729,match information,Tony Webb minor counties collection,1
Northmet v Frogmore,48,19390730,match information,Tony Webb minor counties collection,1
Old Albanians v Abbots Langley,48,19390729,match information,Tony Webb minor counties collection,2
St Michael's v North Mymms,48,19390729,match information,Tony Webb minor counties collection,1
St Michael's Second XI v North Mymms Second XI,48,19390729,match information,Tony Webb minor counties collection,1
Harpenden Newsagents v Harpenden Dairymen,48,19390731,match information,Tony Webb minor counties collection,1
Chipperfield v Harpenden,49,19390729,match information,Tony Webb minor counties collection,1
Harpenden Second XI v Markyate,49,19390729,match information,Tony Webb minor counties collection,1
Bamville v Sandridge,49,19390729,match information,Tony Webb minor counties collection,1
Bamville v Harpenden Wednesday,49,19390730,match information,Tony Webb minor counties collection,1
Tring Park v Harpenden Wednesday,49,19390802,match information,Tony Webb minor counties collection,1
Leavesden Hospital v Three Counties Hospital,49,19390729,match information,Tony Webb minor counties collection,1
Tyttenhanger v Mercers Sports,49,19390729,match information,Tony Webb minor counties collection,1
Dunstable Second XI v King's Langley Second XI,49,19390729,match information,Tony Webb minor counties collection,1
Baillie Sports v Gibbs And Bamforth's,49,19390729,match information,Tony Webb minor counties collection,1
Gibbs And Bamforth's v Sandridge,49,19390730,match information,Tony Webb minor counties collection,1
EAC v Gorhambury Estate,49,19390729,match information,Tony Webb minor counties collection,1
St Albans Services v Frommore,49,19390729,match information,Tony Webb minor counties collection,1
Napsbury Hospital v Hemel Hempstead Police,49,19390727,match information,Tony Webb minor counties collection,1
Shenley Hospital v St Albans Thursday,49,19390729,match information,Tony Webb minor counties collection,1
Rodexicon v Hill End Hospital,50,19390729,match information,Tony Webb minor counties collection,1
Napsbury v South Mimms,50,19390729,match information,Tony Webb minor counties collection,1
Leavesden v Portland,50,19390729,match information,Tony Webb minor counties collection,1
Totternhoe v Wheathampstead,50,19390729,match information,Tony Webb minor counties collection,1
Wheathampstead v Sheen Park,50,19390730,match information,Tony Webb minor counties collection,1
Kimpton v J Mayes XI,50,19390729,match information,Tony Webb minor counties collection,1
Hatfield v Vernon's Sports,50,19390729,match information,Tony Webb minor counties collection,1
Dunley v Hatfield Hyde,50,19390730,match information,Tony Webb minor counties collection,1
Hatfield Hyde v Graveley,50,19390730,match information,Tony Webb minor counties collection,1
Hitchin Wednesday v The Willows,50,19390730,match information,Tony Webb minor counties collection,1
MA Wiggs,50,19390800,newspaper cuttings,Tony Webb minor counties collection,1
Radlett v Hampstead,50,19390729,match information,Tony Webb minor counties collection,1
Stanmore v Radlett,50,19390730,match information,Tony Webb minor counties collection,1
Elstree v West Herts Second XI,50,19390729,match information,Tony Webb minor counties collection,1
Woodside Park v Redbourn,51,19390729,match information,Tony Webb minor counties collection,1
Nash Mills v Bedmond,51,19390729,match information,Tony Webb minor counties collection,1
Rodezion v Hatfield Hyde,51,19390730,match information,Tony Webb minor counties collection,1
Starred Selections,52,19390730,newspaper cuttings,Tony Webb minor counties collection,1
Bushey v Lye House,52,19390730,match information,Tony Webb minor counties collection,1
West Herts v North London,52,19390730,match information,Tony Webb minor counties collection,1
Hemel Hempstead v Leighton Buzzard,52,19390729,match information,Tony Webb minor counties collection,1
Chipperfield v Harpenden,52,19390730,match information,Tony Webb minor counties collection,1
Watford Co-Op v London Co-Op,52,19390730,match information,Tony Webb minor counties collection,1
Mill End Sports v Denham,52,19390730,match information,Tony Webb minor counties collection,1
Old Merchant Taylors v Hornsey,53,19390729,match information,Tony Webb minor counties collection,1
Dunstable v Kings Langley,53,19390729,match information,Tony Webb minor counties collection,1
Leavesden Hospital v Portland,53,19390729,match information,Tony Webb minor counties collection,1
Abbots Langley v Old Albanians,53,19390729,match information,Tony Webb minor counties collection,2
Chorleywood v Chesham,53,19390729,match information,Tony Webb minor counties collection,1
Rickmansworth v Old Sandronians,53,19390729,match information,Tony Webb minor counties collection,1
Rickmansworth v Berkhamsted,54,19390729,match information,Tony Webb minor counties collection,1
MA Wiggs,54,19390000,biography,Tony Webb minor counties collection,1
Haileybury College v Herts County Club,54,19390731,match information,Tony Webb minor counties collection,1
Stanmore v Radlett,54,19390729,match information,Tony Webb minor counties collection,1
Ickenham v Stanmore,54,19390729,match information,Tony Webb minor counties collection,1
Welwyn Garden City v Abbots Langley,55,19390730,match information,Tony Webb minor counties collection,1
St Albans v Herts County Club,55,19390729,match information,Tony Webb minor counties collection,1
Holiday Fixture Card match list,55,19390000,team information,Tony Webb minor counties collection,1
Hemel Hempstead v Wimbledon Crusaders,56,19390807,match information,Tony Webb minor counties collection,1
North Watford v British Legion,56,19390807,match information,Tony Webb minor counties collection,1
Rickmansworth v Old Spicers,56,19390807,match information,Tony Webb minor counties collection,1
Nash Mills v Little Ilford,56,19390807,match information,Tony Webb minor counties collection,1
Chipperfield v Bushey,56,19390807,match information,Tony Webb minor counties collection,1
North Watford Conservatives v West Watford Conservatives,56,19390807,match information,Tony Webb minor counties collection,1
West Hyde v Garston,56,19390807,match information,Tony Webb minor counties collection,1
Harpenden v West Herts,57,19390807,match information,Tony Webb minor counties collection,1
Kings Langley v Tunnel Sports Club,57,19390807,match information,Tony Webb minor counties collection,1
West Herts Second XI v Sun Of Canada,57,19390807,match information,Tony Webb minor counties collection,1
Hemel Hempstead v Wimbledon Crusaders,57,19390805,match information,Tony Webb minor counties collection,1
Abbots Langley v Wiltshire Visitors,57,19390805,match information,Tony Webb minor counties collection,1
Leavesden v Richmond Town,57,19390805,match information,Tony Webb minor counties collection,1
West Herts,57,19390000,newspaper cuttings,Tony Webb minor counties collection,1
Observer Awards for July,57,19390700,award information,Tony Webb minor counties collection,1
Don Yates,57,19390806,biography,Tony Webb minor counties collection,1
Observer Claims Form,57,19390000,newspaper cuttings,Tony Webb minor counties collection,1
West Herts players,58,19390807,player information,Tony Webb minor counties collection,1
Leavesden Hospital v Richmond Town,58,19390807,match information,Tony Webb minor counties collection,1
Abbots Langley v G Aldridge's XII,58,19390806,match information,Tony Webb minor counties collection,1
Abbots Langley v G Aldridge's XI,58,19390807,match information,Tony Webb minor counties collection,1
West Herts match list,58,19390800,team information,Tony Webb minor counties collection,2
Herts County Club v Old Berkhamstedians,59,19390811,match information,Tony Webb minor counties collection,1
St Albans v Sinclairians,59,19390813,match information,Tony Webb minor counties collection,1
St Albans v Luton,59,19390812,match information,Tony Webb minor counties collection,1
St Michael's Second XI v Hatfield Second XI,59,19390812,match information,Tony Webb minor counties collection,1
Old Albanians v Shenley Hospital,59,19390812,match information,Tony Webb minor counties collection,1
Old Albanians v Audentior,59,19390813,match information,Tony Webb minor counties collection,1
Frogmore v Old Albanians Second XI,59,19390812,match information,Tony Webb minor counties collection,1
Wheathampstead v St Albans Services,59,19390812,match information,Tony Webb minor counties collection,1
Wheathampstead v Rodexicon,59,19390813,match information,Tony Webb minor counties collection,1
Gibbs And Bamforth's v Stephen Clark's XI,60,19390813,match information,Tony Webb minor counties collection,1
Gibbs And Bamforth's v Clare Hall,60,19390812,match information,Tony Webb minor counties collection,1
Vernon's Sports v Litholite,60,19390812,match information,Tony Webb minor counties collection,1
St Michael's v London Colney,60,19390812,match information,Tony Webb minor counties collection,1
London Colney v South Kensington Amateurs,60,19390813,match information,Tony Webb minor counties collection,1
Radlett v Harpenden,60,19390812,match information,Tony Webb minor counties collection,1
Harpenden Second XI v Radlett Second XI,60,19390812,match information,Tony Webb minor counties collection,1
Stevenage v Welwyn Garden City,60,19390812,match information,Tony Webb minor counties collection,1
Bernard's Heath v Barnville,60,19390813,match information,Tony Webb minor counties collection,1
Harpenden Wednesday v Tring Park,61,19390816,match information,Tony Webb minor counties collection,1
Sandridge v Radlett Wednesday,61,19390813,match information,Tony Webb minor counties collection,1
Napsbury v Page's XI,61,19390813,match information,Tony Webb minor counties collection,1
Welwyn Garden City Second XI v Stevenage Second XI,61,19390812,match information,Tony Webb minor counties collection,1
Welwyn Garden City v De Havilland's,61,19390813,match information,Tony Webb minor counties collection,1
Ramville v Tyttenhanger,61,19390812,match information,Tony Webb minor counties collection,1
Elstree v Old Johnians,61,19390812,match information,Tony Webb minor counties collection,1
Elstree v Thornhill,61,19390813,match information,Tony Webb minor counties collection,1
Cell Barnes Colony v Hatfield,61,19390812,match information,Tony Webb minor counties collection,1
Middlesex Colony v Runwell Hospital,61,19390812,match information,Tony Webb minor counties collection,1
North Mymms v Brunswick,61,19390812,match information,Tony Webb minor counties collection,1
Berkhamsted Second XI v King's Langley Second XI,61,19390812,match information,Tony Webb minor counties collection,1
Leavesden v Wembley Wanderers,62,19390812,match information,Tony Webb minor counties collection,1
Napsbury v Stanmore,62,19390812,match information,Tony Webb minor counties collection,1
Westbourne v Markyate,62,19390812,match information,Tony Webb minor counties collection,1
Aldenham v Nash Mills,62,19390812,match information,Tony Webb minor counties collection,2
Hitchin v Redbourn,62,19390812,match information,Tony Webb minor counties collection,1
Sun Engraving Second XI v Bricket Wood And Munden,62,19390812,match information,Tony Webb minor counties collection,2
Chipperfield v Hemel Hempstead,62,19390812,match information,Tony Webb minor counties collection,2
Hatfield Hyde v Knebworth,62,19390812,match information,Tony Webb minor counties collection,1
The Week's Fixtures match list,62,19390811,team information,Tony Webb minor counties collection,1
St Albans v Wanderers,62,19390816,match information,Tony Webb minor counties collection,1
St Albans v Band Of Bachelors,62,19390813,match information,Tony Webb minor counties collection,1
Abbots Langley v Bushey,63,19390812,match information,Tony Webb minor counties collection,2
Abbot's Langley Second XI v Bushey Second XI,63,19390812,match information,Tony Webb minor counties collection,1
Sandridge v Mid Herts Referees,63,19390812,match information,Tony Webb minor counties collection,1
Kings Langley v Berkhamsted,63,19390812,match information,Tony Webb minor counties collection,2
Stanmore v Lord's Ground Staff,64,19390812,match information,Tony Webb minor counties collection,1
Odhams v Hill End Hospital,64,19390812,match information,Tony Webb minor counties collection,1
West Herts Second XI v RAF Uxbridge,64,19390812,match information,Tony Webb minor counties collection,1
Rickmansworth v J A Bates's XI,64,19390812,match information,Tony Webb minor counties collection,1
Chorleywood Second XI v Rickmansworth Second XI,64,19390812,match information,Tony Webb minor counties collection,1
Sun Engraving Second XI v Bricket Wood And Munden,64,19390812,match information,Tony Webb minor counties collection,2
Berkhamsted School Old Boys v Herts,64,19390811,match information,Tony Webb minor counties collection,1
Kings Langley v Berkhamsted,64,19390812,match information,Tony Webb minor counties collection,2
Mill End Sports v Colne Valley Electric Co,64,19390812,match information,Tony Webb minor counties collection,1
Rickmansworth v Chorleywood,65,19390812,match information,Tony Webb minor counties collection,1
Aldenham v Nash Mills,65,19390812,match information,Tony Webb minor counties collection,2
Garston v Rembrandt,65,19390812,match information,Tony Webb minor counties collection,1
Leavesden Hospital v Wembley Wanderers,65,19390812,match information,Tony Webb minor counties collection,1
Pinner v Old Merchant Taylors,65,19390812,match information,Tony Webb minor counties collection,1
Chipperfield v Hemel Hempstead,66,19390812,match information,Tony Webb minor counties collection,2
Watford Junction v Aquatics,66,19390812,match information,Tony Webb minor counties collection,1
LBTB Hammersmith v Garston,66,19390812,match information,Tony Webb minor counties collection,1
West Herts v Mill Hill Park,66,19390812,match information,Tony Webb minor counties collection,1
Abbots Langley v Bushey,66,19390812,match information,Tony Webb minor counties collection,2
Club Cricket Lacks Personalities,67,19390000,newspaper cuttings,Tony Webb minor counties collection,1
Building Research v FTS,67,19390812,match information,Tony Webb minor counties collection,1
West Herts match list,67,19390800,team information,Tony Webb minor counties collection,2
Old Merchant Taylors match list,67,19390800,team information,Tony Webb minor counties collection,1
Don Yates,67,19390812,biography,Tony Webb minor counties collection,1
W Townley,67,19390812,biography,Tony Webb minor counties collection,1
Nash Mills v Independents,67,19390812,match information,Tony Webb minor counties collection,1
Kings Langley v Welwyn Garden City,68,19390819,match information,Tony Webb minor counties collection,1
North Watford Conservatives v Ogee Sports,68,19390820,match information,Tony Webb minor counties collection,1
Abbots Langley v Chipperfield,68,19390819,match information,Tony Webb minor counties collection,2
West Herts Second XI v Harefield Sanatorium,68,19390819,match information,Tony Webb minor counties collection,1
Abbots Langley v Herts Ramblers,69,19390820,match information,Tony Webb minor counties collection,1
Leighton Buzzard v Hemel Hempstead,69,19390819,match information,Tony Webb minor counties collection,1
Rickmansworth v London Australians,69,19390820,match information,Tony Webb minor counties collection,1
Rickmansworth v Wembley,69,19390819,match information,Tony Webb minor counties collection,1
Bricket Wood And Munden v Garston,69,19390819,match information,Tony Webb minor counties collection,1
Sarratt v Nash Mills,69,19390819,match information,Tony Webb minor counties collection,1
Mill End Sports v Rickmansworth British Legion,69,19390819,match information,Tony Webb minor counties collection,1
Stanmore v Leavesden,70,19390819,match information,Tony Webb minor counties collection,1
Abbots Langley v Chipperfield,70,19390819,match information,Tony Webb minor counties collection,2
West Herts Fixture Card match list,70,19390800,team information,Tony Webb minor counties collection,1
Stanmore v Wembley,70,19390820,match information,Tony Webb minor counties collection,1
Southern Railway v West Herts,70,19390819,match information,Tony Webb minor counties collection,1
Edmonds Shield team aggregates,70,19390800,statistics,Tony Webb minor counties collection,1
Broxbourne v Stevenage,71,19390819,match information,Tony Webb minor counties collection,2
Stevenage Second XI v Little Wymondley,71,19390819,match information,Tony Webb minor counties collection,2
Leavesden M H v Three Counties M H,71,19390816,match information,Tony Webb minor counties collection,1
Preston v Weston,71,19390819,match information,Tony Webb minor counties collection,2
L B C Arlesey v Tottenham Gas Co Hitchin,71,19390819,match information,Tony Webb minor counties collection,1
R A F Henlow v Hitchin Wednesday,71,19390823,match information,Tony Webb minor counties collection,1
Hertford Second XI v Knebworth Park,71,19390819,match information,Tony Webb minor counties collection,2
Offley v Luton Hoo,71,19390819,match information,Tony Webb minor counties collection,2
Ashwell v Spirella,71,19390819,match information,Tony Webb minor counties collection,1
Sprella v Unknown,72,19390819,match information,Tony Webb minor counties collection,1
Henlow Second XI v Three Counties A,72,19390819,match information,Tony Webb minor counties collection,2
Graveley v Hitchin United,72,19390819,match information,Tony Webb minor counties collection,2
Ransoms v Icknield,72,19390819,match information,Tony Webb minor counties collection,2
Henlow v RAF Cardington,72,19390819,match information,Tony Webb minor counties collection,2
King's Walden v Barclays Bank,72,19390819,match information,Tony Webb minor counties collection,2
Bedford v Hitchin,73,19390819,match information,Tony Webb minor counties collection,1
Three Counties Hospital v Leavesden,73,19390816,match information,Tony Webb minor counties collection,1
Henlow v Cardington Airmen,73,19390819,match information,Tony Webb minor counties collection,1
Henlow Second XI v Three Counties A,73,19390819,match information,Tony Webb minor counties collection,2
Broxbourne v Stevenage,73,19390819,match information,Tony Webb minor counties collection,2
Stevenage Second XI v Little Wymondley,73,19390819,match information,Tony Webb minor counties collection,2
Hertford Second XI v Knebworth Park,73,19390819,match information,Tony Webb minor counties collection,2
Graveley v Hitchin United,73,19390819,match information,Tony Webb minor counties collection,2
Kimpton v Luton Boys' Club,73,19390819,match information,Tony Webb minor counties collection,1
King's Walden v Barclays Bank,73,19390819,match information,Tony Webb minor counties collection,2
Offley v Luton Hoo,73,19390819,match information,Tony Webb minor counties collection,2
Preston v Weston,73,19390819,match information,Tony Webb minor counties collection,2
Ransom's v Icknield,73,19390819,match information,Tony Webb minor counties collection,2
Kimpton,73,19390000,team information,Tony Webb minor counties collection,1
Cricket Fixtures match list,73,19390826,fixture information,Tony Webb minor counties collection,1
West Herts player statistics,74,19390000,statistics,Tony Webb minor counties collection,1
Kings Langley,74,19391006,team information,Tony Webb minor counties collection,1
Norton v Sheerness Technical Inst,75,19390610,match information,Tony Webb minor counties collection,1
Hartlip v Old Anchorians,75,19390610,match information,Tony Webb minor counties collection,1
Stockbury v Smithery Sports,75,19390610,match information,Tony Webb minor counties collection,1
Rainham v Tunstall,75,19390610,match information,Tony Webb minor counties collection,1
West Farleigh v Sittingbourne Wednesday,75,19390614,match information,Tony Webb minor counties collection,1
Cricket Fixtures match list,75,19390610,team information,Tony Webb minor counties collection,1
Old Bordenians v Faversham Alliance,75,19390613,match information,Tony Webb minor counties collection,1
Kent match list,76,19390000,team information,Tony Webb minor counties collection,1
Kent player statistics,76,19390000,statistics,Tony Webb minor counties collection,1
Kent players,76,19390000,player information,Tony Webb minor counties collection,1
Kent Club and Ground player statistics,76,19390000,statistics,Tony Webb minor counties collection,1
March Town v Lowestoft Town,77,19390819,match information,Tony Webb minor counties collection,1
Sheringham v Varsity And Public Schools Camp,77,19390819,match information,Tony Webb minor counties collection,1
Sandringham Devons v Hot Days,77,19390819,match information,Tony Webb minor counties collection,1
King's Lynn Bakers v Hairdressers,77,19390819,match information,Tony Webb minor counties collection,1
Heckingham Institution v Norwich Busmen,77,19390819,match information,Tony Webb minor counties collection,1
Billingford v Bintry,77,19390819,match information,Tony Webb minor counties collection,1
