matchup,page,date,content_type,collection,record_id
Kehelland v Lelant,62,18950810,match information,Tony Webb minor counties collection,
Truro v Penzance,63,18950816,match information,Tony Webb minor counties collection,
Lelant v Rev Gillett's XI,63,18950817,match information,Tony Webb minor counties collection,
Troon v Illogan,63,18950817,match information,Tony Webb minor counties collection,
St Austell v St Columb,64,18950800,match information,Tony Webb minor counties collection,
St Mawes v Gerrans,64,18950800,match information,Tony Webb minor counties collection,
Camborne v HMS Ganges,64,18950800,match information,Tony Webb minor counties collection,
Pool v Redruth,64,18950817,match information,Tony Webb minor counties collection,
Falmouth v Visitors,64,18950800,match information,Tony Webb minor counties collection,
Launceston v 13 St Marys Launceston,64,18950800,match information,Tony Webb minor counties collection,
Truro v Penzance,64,18950800,match information,Tony Webb minor counties collection,
Old Probians v Exiles,65,18950819,match information,Tony Webb minor counties collection,
Old Probians v Redruth,65,18950820,match information,Tony Webb minor counties collection,
Troon v Camborne,65,18950800,match information,Tony Webb minor counties collection,
Troon v Illogan,65,18950817,match information,Tony Webb minor counties collection,
Pool v Redruth,65,18950817,match information,Tony Webb minor counties collection,
Truro v Penzance,65,18950816,match information,Tony Webb minor counties collection,
Lelant Union Jacks v Penzance Wanderers,66,18950830,match information,Tony Webb minor counties collection,
Troon v Helston,66,18950830,match information,Tony Webb minor counties collection,
Goldsithney v Penzance YMCA,66,18950831,match information,Tony Webb minor counties collection,
Madron Second XI v Lelant,66,18950830,match information,Tony Webb minor counties collection,
Camborne v Madron,66,18950830,match information,Tony Webb minor counties collection,
St Austell v Truro,67,18950831,match information,Tony Webb minor counties collection,
RMLI v Plymouth College,69,18950704,match information,Tony Webb minor counties collection,
South Devon v Totnes,69,18950704,match information,Tony Webb minor counties collection,
Plymouth v Stonehouse,69,18950704,match information,Tony Webb minor counties collection,
Tavistock v Kelly College,69,18950704,match information,Tony Webb minor counties collection,
Torquay v HMS Britannia,69,18950704,match information,Tony Webb minor counties collection,
Hatherleigh v Bow,69,18950000,match information,Tony Webb minor counties collection,
Cheveley Hall v Mutley Grammar School,69,18950704,match information,Tony Webb minor counties collection,
Bodmin v St Blazey,69,18950703,match information,Tony Webb minor counties collection,
Beaconsfield v Plymouth College Second XI,69,18950704,match information,Tony Webb minor counties collection,
Plymouth Borough Asylum v Totnes,69,18950703,match information,Tony Webb minor counties collection,
St Andrew's v Mannamead School Second XI,69,18950704,match information,Tony Webb minor counties collection,
Exeter Cathedral School v Wonford House,70,18950705,match information,Tony Webb minor counties collection,
Exmouth v A Kindersley's XI,70,18950703,match information,Tony Webb minor counties collection,
Exeter Cathedral School v Wonford House,70,18950704,match information,Tony Webb minor counties collection,
Raglan Barracks v North Devon,72,18950808,match information,Tony Webb minor counties collection,
Sidmouth v Incogniti,72,18950807,match information,Tony Webb minor counties collection,
Tavistock v Plymouth,72,18950806,match information,Tony Webb minor counties collection,
Exmouth v Blue Mantles,72,18950807,match information,Tony Webb minor counties collection,
Plymouth Police v Sherwill,72,18950807,match information,Tony Webb minor counties collection,
Padstow v Littlepetherick,72,18950800,match information,Tony Webb minor counties collection,
Exeter v North Devon,73,18950815,match information,Tony Webb minor counties collection,
Baron Falkenstein's XI v C G Lovesby's XI,73,18950812,match information,Tony Webb minor counties collection,
Bedminster v Plymouth Garrison,74,18950815,match information,Tony Webb minor counties collection,
Plymouth Police v 7th Co WDRA,74,18950815,match information,Tony Webb minor counties collection,
Incogniti v Ishmaelites,74,18950815,match information,Tony Webb minor counties collection,
Sidmouth v Seaton,74,18950814,match information,Tony Webb minor counties collection,
Ishmaelites v Incogniti,74,18950815,match information,Tony Webb minor counties collection,
Exmouth v South Hampthead,74,18950815,match information,Tony Webb minor counties collection,
Teignbridge v North Devon,74,18950815,match information,Tony Webb minor counties collection,
Seaton v Ealing,75,18950816,match information,Tony Webb minor counties collection,
Sidmouth v Ealing,75,18950820,match information,Tony Webb minor counties collection,
Ishmaelites v South Devon,76,18950820,match information,Tony Webb minor counties collection,
Naval Ordnance v Plymouth Borough Asylum,76,18950817,match information,Tony Webb minor counties collection,
Plymouth Police v Nomads,76,18950820,match information,Tony Webb minor counties collection,
Bull Point v Plymouth Borough Police,76,18950817,match information,Tony Webb minor counties collection,
Stonehouse Reserve v Naval Ordnance Reserve,76,18950817,match information,Tony Webb minor counties collection,
Yealmpton v Ivybridge,76,18950800,match information,Tony Webb minor counties collection,
Tavistock B v RM Engineers Second XI,76,18950817,match information,Tony Webb minor counties collection,
Sidmouth v Ealing,76,18950820,match information,Tony Webb minor counties collection,
Leland v Rev Gillett's (gwithian) XI,76,18950817,match information,Tony Webb minor counties collection,
Clearbrook v Pteetstavy,76,18950817,match information,Tony Webb minor counties collection,
Falmouth v Helston,77,18950800,match information,Tony Webb minor counties collection,
Tiverton v Swansea Tourists,77,18950829,match information,Tony Webb minor counties collection,
Sidmouth v MCC,77,18950829,match information,Tony Webb minor counties collection,
Exeter v Swansea Tourists,77,18950829,match information,Tony Webb minor counties collection,
St Columb v St Blazey,77,18950828,match information,Tony Webb minor counties collection,
Padstow v Polseath Visitors,77,18950828,match information,Tony Webb minor counties collection,
Dartmoor Prison Officers v Westbrook,77,18950800,match information,Tony Webb minor counties collection,
Troon v Perranarworthal,78,18950824,match information,Tony Webb minor counties collection,
Bude v Camelford,78,18950824,match information,Tony Webb minor counties collection,
Exmouth v Swansea Tourists,78,18950827,match information,Tony Webb minor counties collection,
Bull Point v Press,78,18950824,match information,Tony Webb minor counties collection,
Galmpton v Ipplepen,78,18950824,match information,Tony Webb minor counties collection,
Poole Park v L & SWR Co.,79,18950831,match information,Tony Webb minor counties collection,
Sopley v G M Nicholson's XI,79,18950828,match information,Tony Webb minor counties collection,
Milford v Milford Visitors,79,18950831,match information,Tony Webb minor counties collection,
United v Royal Artillery,79,18950904,match information,Tony Webb minor counties collection,
Pylewell Park v Boldre,79,18950824,match information,Tony Webb minor counties collection,
United CO v Cornish's XI,81,18950807,match information,Tony Webb minor counties collection,
Poole Park v Blandford,81,18950807,match information,Tony Webb minor counties collection,
Captain Nicholl's XI v J A Brook's XI,82,18950603,match information,Tony Webb minor counties collection,
Durham University v St George's Newcastle,82,18950603,match information,Tony Webb minor counties collection,
Harraton v Bill Quay Albion,82,18950000,match information,Tony Webb minor counties collection,
Felling Temperance v Washington,82,18950000,match information,Tony Webb minor counties collection,
City Asylum v Wesley Chapel,82,18950000,match information,Tony Webb minor counties collection,
Ouston Wanderers v Craghead Colliery,82,18950000,match information,Tony Webb minor counties collection,
Delaval Hall v Seghill,82,18950000,match information,Tony Webb minor counties collection,
Kirkley v Mitford,82,18950000,match information,Tony Webb minor counties collection,
Whickham v Banwell Hill,82,18950000,match information,Tony Webb minor counties collection,
Bishop Auckland v Spennymoor,82,18950603,match information,Tony Webb minor counties collection,
Crook v Hetton Lyons,83,18950603,match information,Tony Webb minor counties collection,
Bywell v Newton,83,18950603,match information,Tony Webb minor counties collection,
Ryton v Gateshead Fell,83,18950603,match information,Tony Webb minor counties collection,
Stanley And District v Durham City Second XI,83,18950603,match information,Tony Webb minor counties collection,
Pleasant Sunday Afternoon Newcastle v Newbiggin Institute,83,18950527,match information,Tony Webb minor counties collection,
North Durham First v Rookcliff First,83,18950527,match information,Tony Webb minor counties collection,
Coldstream v Kelso,83,18950601,match information,Tony Webb minor counties collection,
Greenside v Ovingham,83,18950603,match information,Tony Webb minor counties collection,
Alnwick v North Eastern Newcastle,83,18950603,match information,Tony Webb minor counties collection,
Longhirst v Bothal,83,18950603,match information,Tony Webb minor counties collection,
Consett And District v Elswick Works,83,18950527,match information,Tony Webb minor counties collection,
The Hermitage v Henderson's Scratch XI,84,18950603,match information,Tony Webb minor counties collection,
Elswick Works Second v Jarrow,86,18950709,match information,Tony Webb minor counties collection,
Gateshead Presbyterian v Swalwell United,86,18950709,match information,Tony Webb minor counties collection,
Gallowhill v Backworth,86,18950709,match information,Tony Webb minor counties collection,
Wesley Chapel v South Shields Third,86,18950709,match information,Tony Webb minor counties collection,
Seghill v Blagdon,86,18950709,match information,Tony Webb minor counties collection,
Hetton Lyons v Sherburn,86,18950709,match information,Tony Webb minor counties collection,
Whickham v Benwell Hill,86,18950709,match information,Tony Webb minor counties collection,
Bothal v Netherwitton,86,18950709,match information,Tony Webb minor counties collection,
Acklington And District v Lesbury,86,18950706,match information,Tony Webb minor counties collection,
Howick v Warkworth,87,18950708,match information,Tony Webb minor counties collection,
Close House v Tynedale,87,18950708,match information,Tony Webb minor counties collection,
Elswick Works v Royal Grammar School,87,18950706,match information,Tony Webb minor counties collection,
Rockliff v Benwell,87,18950708,match information,Tony Webb minor counties collection,
North-Eastern County School v Darlington Grammar School,87,18950706,match information,Tony Webb minor counties collection,
Ladies v Gentlemen,87,18950708,match information,Tony Webb minor counties collection,
Ryton v Quayside Wanderers,87,18950708,match information,Tony Webb minor counties collection,
Felling Temperance Second XI v High Fell,88,18950705,match information,Tony Webb minor counties collection,
Felling Temperance v Washington,88,18950705,match information,Tony Webb minor counties collection,
Winlaton v Greenside,88,18950705,match information,Tony Webb minor counties collection,
Hermitage v Waldridge,88,18950705,match information,Tony Webb minor counties collection,
Constable Burton v Darlington,89,18950710,match information,Tony Webb minor counties collection,
Belsay v Woolsington,89,18950700,match information,Tony Webb minor counties collection,
Consett Wednesday v Chester-Le-Street Wednesday,89,18950710,match information,Tony Webb minor counties collection,
Hamsteels v Langley Park,89,18950700,match information,Tony Webb minor counties collection,
Bewicke's XI v Northern Nomads,89,18950709,match information,Tony Webb minor counties collection,
Seaham Harbour Tradesmen v Easington,90,18950000,match information,Tony Webb minor counties collection,
YMCA v Salem Athletic,90,18950000,match information,Tony Webb minor counties collection,
Tynemouth Second XI v Backworth Percy,90,18950000,match information,Tony Webb minor counties collection,
Alnwick Reserve v Alnwick Wednesday,90,18950000,match information,Tony Webb minor counties collection,
St George's Second XI v Northumberland Second XI,90,18950000,match information,Tony Webb minor counties collection,
Spennymoor Wednesday v Tudhoe,90,18950000,match information,Tony Webb minor counties collection,
Alnwick Wednesday v London And NE Works,90,18950000,match information,Tony Webb minor counties collection,
Wallsend Second XI v Northumberland Second XI,90,18950000,match information,Tony Webb minor counties collection,
Singleton House School v South Shields High School,90,18950710,match information,Tony Webb minor counties collection,
Northern Nomads v The Borderers,90,18950711,match information,Tony Webb minor counties collection,
Bewicke's XI v F C R Clayton's XI,91,18950828,match information,Tony Webb minor counties collection,
Berwick v Kelso,91,18950828,match information,Tony Webb minor counties collection,
Doxford v Spencer Ferguson's XI,91,18950827,match information,Tony Webb minor counties collection,
Ashington Portland v Alnmouth,92,18950828,match information,Tony Webb minor counties collection,
Mortimer's XI v Clayton's XI,92,18950829,match information,Tony Webb minor counties collection,
Acklington And District v Broomhill,92,18950800,match information,Tony Webb minor counties collection,
Acklington And District v Alnwick,92,18950828,match information,Tony Webb minor counties collection,
Swansea v Llandovery,93,18950720,match information,Tony Webb minor counties collection,
Penarth v Water Rats,93,18950720,match information,Tony Webb minor counties collection,
Gentlemen Of Monmouthshire v R M L Militia,94,18950803,match information,Tony Webb minor counties collection,
Swansea Second v Singleton,94,18950803,match information,Tony Webb minor counties collection,
Ewyas Harold And Pontrilas v Garway United,95,18950627,match information,Tony Webb minor counties collection,
Ludlow Second XI v Young Men's Christian Association,95,18950704,match information,Tony Webb minor counties collection,
Ludlow And South Shropshire v Hereford County College,95,18950629,match information,Tony Webb minor counties collection,
Colwall v Wellington Heath,95,18950629,match information,Tony Webb minor counties collection,
Hornbury v Stoke Lacy,95,18950627,match information,Tony Webb minor counties collection,
Ineson's XI v Carrington's D'oyley Carte's XI,95,18950629,match information,Tony Webb minor counties collection,
Hereford Cathedral School v Lugwardine,95,18950629,match information,Tony Webb minor counties collection,
Lugwardine Second XI v Hereford Cathedral School Second XI,95,18950629,match information,Tony Webb minor counties collection,
Hereford County College v Hay,95,18950000,match information,Tony Webb minor counties collection,
Lucton School v Presteign,95,18950703,match information,Tony Webb minor counties collection,
Schoolmasters v Presteign,95,18950629,match information,Tony Webb minor counties collection,
Herefordshire Club And Ground v Ludlow And South Shropshire,97,18950718,match information,Tony Webb minor counties collection,
Herefordshire Club And Ground v Leominster,97,18950713,match information,Tony Webb minor counties collection,
Bichton v Luxton School,97,18950713,match information,Tony Webb minor counties collection,
Durham v Worcestershire,97,18950716,match information,Tony Webb minor counties collection,
Hereford Cathedral School v Ludlow And South Shropshire,97,18950717,match information,Tony Webb minor counties collection,
Downton Castle v Ashford Court,98,18950713,match information,Tony Webb minor counties collection,
Hereford County College v Rosbury,98,18950711,match information,Tony Webb minor counties collection,
Tenbury v Ludlow And South Shropshire,98,18950713,match information,Tony Webb minor counties collection,
Ewyas Harold v Hereford St Martin's,98,18950713,match information,Tony Webb minor counties collection,
Prestigne v Weobley,98,18950713,match information,Tony Webb minor counties collection,
Presteign v Malvern,99,18950718,match information,Tony Webb minor counties collection,
Chepstow v Newport Second XI,99,18950726,match information,Tony Webb minor counties collection,
Knighton v Salmon's XI,99,18950717,match information,Tony Webb minor counties collection,
Caynham Court v Greet,99,18950720,match information,Tony Webb minor counties collection,
Dilwyn v Birley,99,18950720,match information,Tony Webb minor counties collection,
Shropshire v Ludlow And South Shropshire,99,18950720,match information,Tony Webb minor counties collection,
Rossbury v Suckley,99,18950720,match information,Tony Webb minor counties collection,
Knighton v Gisborne's XI,99,18950711,match information,Tony Webb minor counties collection,
Foxley v Garnons,100,18950720,match information,Tony Webb minor counties collection,
Marshes v Bodenham,100,18950720,match information,Tony Webb minor counties collection,
Bircher v Hampton Court,100,18950720,match information,Tony Webb minor counties collection,
MCC And Ground v Monmouthshire And Ground,101,18950727,match information,Tony Webb minor counties collection,
Hereford City v Hereford County,101,18950801,match information,Tony Webb minor counties collection,
Lugwardine And Withington v Hereford St Martin's,101,18950727,match information,Tony Webb minor counties collection,
MCC v Shropshire,101,18950800,match information,Tony Webb minor counties collection,
Bromyard v Tenbury,101,18950727,match information,Tony Webb minor counties collection,
Ludlow And South Shropshire v Royal Monmouthshire Militia Engineers,101,18950729,match information,Tony Webb minor counties collection,
Ludlow v Lucton School,101,18950727,match information,Tony Webb minor counties collection,
Ross Second XI v Weston,101,18950727,match information,Tony Webb minor counties collection,
Clun v Aston-On-Clun,102,18950727,match information,Tony Webb minor counties collection,
Gloucester v Ross,102,18950731,match information,Tony Webb minor counties collection,
Snoxbeck v Kinsham,102,18950731,match information,Tony Webb minor counties collection,
Marden v Foxley,102,18950727,match information,Tony Webb minor counties collection,
Tram Inn v Pontrilas And Ewyas Harold,102,18950727,match information,Tony Webb minor counties collection,
Glamorganshire v V T Hill's XI,103,18950809,match information,Tony Webb minor counties collection,
Cheltenham v Haileybury,103,18950803,match information,Tony Webb minor counties collection,
Staffordshire v Worcestershire,103,18950806,match information,Tony Webb minor counties collection,
Ewias Harold And Pontrilas v Wyeside,103,18950800,match information,Tony Webb minor counties collection,
Ewias Harold And Pontrilas v Peterchurch,103,18950803,match information,Tony Webb minor counties collection,
Birley v Lilliwt,103,18950803,match information,Tony Webb minor counties collection,
Tewkesbury v Malvern,103,18950803,match information,Tony Webb minor counties collection,
Lugwardine And Withington v H D L Barker's XI,103,18950803,match information,Tony Webb minor counties collection,
Stoke Lacy v Hampton Court,103,18950803,match information,Tony Webb minor counties collection,
Ludlow And South Shropshire v Free Foresters,104,18950803,match information,Tony Webb minor counties collection,
Marden v Weobley,104,18950803,match information,Tony Webb minor counties collection,
Hereford St v Foxley,104,18950803,match information,Tony Webb minor counties collection,
Ludlow And South Shropshire v Church Stretton,105,18950820,match information,Tony Webb minor counties collection,
Ladies v Gentlemen,105,18950821,match information,Tony Webb minor counties collection,
Dilwyn v Monkland,105,18950815,match information,Tony Webb minor counties collection,
Hereford Wye v St Martin's,105,18950815,match information,Tony Webb minor counties collection,
Colwall v Malvern Second XI,105,18950817,match information,Tony Webb minor counties collection,
Manner v Foxley,105,18950817,match information,Tony Webb minor counties collection,
Presteign v Woolley,105,18950817,match information,Tony Webb minor counties collection,
Much Marcle v Weston,105,18950817,match information,Tony Webb minor counties collection,
Leominster v Presteign,105,18950820,match information,Tony Webb minor counties collection,
Dansey's XI v C E Bagot's XI,105,18950820,match information,Tony Webb minor counties collection,
Hereford St Martin's v Tram Inn,106,18950824,match information,Tony Webb minor counties collection,
Dilwyn v Shobdon,106,18950817,match information,Tony Webb minor counties collection,
Harewood End v Hampton Court,106,18950817,match information,Tony Webb minor counties collection,
Hitchin v St Albans,108,18950515,match information,Tony Webb minor counties collection,
Henlow v Arlesey,108,18950511,match information,Tony Webb minor counties collection,
Cottered v St Edmund's College,108,18950509,match information,Tony Webb minor counties collection,
Cottered v Buntingford,108,18950514,match information,Tony Webb minor counties collection,
Three Counties Asylum v Arlesey,108,18950504,match information,Tony Webb minor counties collection,
St Ives v Stevenage Second XI,108,18950504,match information,Tony Webb minor counties collection,
Stevenage v Brixton Wanderers,108,18950508,match information,Tony Webb minor counties collection,
Married v Single,108,18950511,match information,Tony Webb minor counties collection,
Hertford Caltonians v Ware,108,18950511,match information,Tony Webb minor counties collection,
Wilstead v Southernd Falcon's,108,18950511,match information,Tony Webb minor counties collection,
Stevenage Second XI v Hitchin Blue Cross Brigade,108,18950511,match information,Tony Webb minor counties collection,
West Herts v Abbots Langley,109,18950525,match information,Tony Webb minor counties collection,
Melrose v Berkhamstead Working Men,109,18950525,match information,Tony Webb minor counties collection,
Roamers v Croxley,109,18950525,match information,Tony Webb minor counties collection,
Cannon Brewery v M B Foster & Sons,109,18950525,match information,Tony Webb minor counties collection,
Permanent Way v Radlett,109,18950525,match information,Tony Webb minor counties collection,
Watford Fields v Oxhey,109,18950525,match information,Tony Webb minor counties collection,
Mill End Riverside v Stanmore Brewery,109,18950525,match information,Tony Webb minor counties collection,
Roxeth v Canterbury,109,18950525,match information,Tony Webb minor counties collection,
Harrow Weald v Harrow,109,18950525,match information,Tony Webb minor counties collection,
Barnet v Southgate,110,18950525,match information,Tony Webb minor counties collection,
Mosswell v All Saints' Highgate First XI,110,18950525,match information,Tony Webb minor counties collection,
Hadley v Wrotham Park,110,18950525,match information,Tony Webb minor counties collection,
Stereo v Oakleigh New Southgate,110,18950525,match information,Tony Webb minor counties collection,
Stereo B Team v Friern Barnet,110,18950525,match information,Tony Webb minor counties collection,
Asileigh v North London Railway,110,18950525,match information,Tony Webb minor counties collection,
Arkley v Finchley Second XI,110,18950525,match information,Tony Webb minor counties collection,
The Grove v Watford Station,111,18950525,match information,Tony Webb minor counties collection,
Bushey Police v Watford Brewery,111,18950525,match information,Tony Webb minor counties collection,
St Albans v Frogmore,111,18950525,match information,Tony Webb minor counties collection,
Beechen Grove v Walker's XI,111,18950525,match information,Tony Webb minor counties collection,
Mill End Second XI v Rickmansworth Stars,111,18950525,match information,Tony Webb minor counties collection,
Barnet A v Finchley Second XI,111,18950525,match information,Tony Webb minor counties collection,
Watford Urban District v New Bushey,111,18950525,match information,Tony Webb minor counties collection,
Rickmansworth v Northwood,111,18950525,match information,Tony Webb minor counties collection,
Hitchin Grammar School v Hitchin Blue Cross Temperance Brigade,113,18950525,match information,Tony Webb minor counties collection,
Baldock v C Tanqueray's Cambridge XI,113,18950525,match information,Tony Webb minor counties collection,
Wilstead v Silsoe,113,18950522,match information,Tony Webb minor counties collection,
St Saviour's v Arlesey,113,18950525,match information,Tony Webb minor counties collection,
Sandy v Potton,113,18950522,match information,Tony Webb minor counties collection,
Biggleswade v Dunton,113,18950525,match information,Tony Webb minor counties collection,
St Saviour's v Willian,113,18950522,match information,Tony Webb minor counties collection,
Beeston DCC v Ickwell And Northill,113,18950523,match information,Tony Webb minor counties collection,
St Saviour's CC Hitchin v St Paulswalden,113,18950518,match information,Tony Webb minor counties collection,
St Albans v West Middlesex,114,18950705,match information,Tony Webb minor counties collection,
St Albans v Dunstable Grammar School,114,18950703,match information,Tony Webb minor counties collection,
West Herts v Hemel Hempstead,114,18950629,match information,Tony Webb minor counties collection,
Denskin's Brewery v Bushey Police,114,18950629,match information,Tony Webb minor counties collection,
Licensed Victuallers v Tradesmen,114,18950702,match information,Tony Webb minor counties collection,
Croxley v Watford Station,114,18950629,match information,Tony Webb minor counties collection,
Callow Land Stars v Nascot Ramblers,115,18950629,match information,Tony Webb minor counties collection,
Pinner v Roamers,115,18950629,match information,Tony Webb minor counties collection,
Melrose v Apsley End,115,18950629,match information,Tony Webb minor counties collection,
St Albans Grammar School v Radlett,115,18950706,match information,Tony Webb minor counties collection,
Frogmore v Harpenden,115,18950629,match information,Tony Webb minor counties collection,
Watford Brewery v Boxmoor,115,18950629,match information,Tony Webb minor counties collection,
Childwick v St Albans City Police,115,18950705,match information,Tony Webb minor counties collection,
MCC And Ground v Haileybury College,116,18950629,match information,Tony Webb minor counties collection,
Ladies v Gentlemen,116,18950701,match information,Tony Webb minor counties collection,
St Albans A v Frogmore Second XI,116,18950629,match information,Tony Webb minor counties collection,
Colney Heath v Wheathampstead,116,18950629,match information,Tony Webb minor counties collection,
St Albans v J W Dujardin Leonard's XI,117,18950727,match information,Tony Webb minor counties collection,
St Albans A v Finchley Second XI,117,18950800,match information,Tony Webb minor counties collection,
"St Albans ""b"" Team v St Albans Grammar School",117,18950727,match information,Tony Webb minor counties collection,
"St Albans ""a"" Team v Fold's XI",117,18950731,match information,Tony Webb minor counties collection,
Albion v Boxmoor St John's,117,18950727,match information,Tony Webb minor counties collection,
St Michael's v Colney Heath,118,18950727,match information,Tony Webb minor counties collection,
West Herts v Earl Of Essex's XI,118,18950727,match information,Tony Webb minor counties collection,
Melrose v New Bushey,118,18950727,match information,Tony Webb minor counties collection,
Heath Brow School v Master's XI,118,18950727,match information,Tony Webb minor counties collection,
Watford Urban District Council v Abbott's Langley,118,18950727,match information,Tony Webb minor counties collection,
St Matthew's v Caddington,118,18950727,match information,Tony Webb minor counties collection,
Heath Brow School School House v Lodge,118,18950730,match information,Tony Webb minor counties collection,
West Herts v Earl Of Essex's XI,119,18950800,match information,Tony Webb minor counties collection,
Stanmore Brewery v Wealdstone Athletic,119,18950800,match information,Tony Webb minor counties collection,
Watford Engineering Works v Grapho Company Harrow,119,18950800,match information,Tony Webb minor counties collection,
Watford Carriage Department v Turner's Limited,119,18950800,match information,Tony Webb minor counties collection,
Fleetwood's XI v W Young's XI,119,18950727,match information,Tony Webb minor counties collection,
Melrose v New Bushey,119,18950800,match information,Tony Webb minor counties collection,
Kings Langley v Watford Brewery,119,18950800,match information,Tony Webb minor counties collection,
Roamers v Apsley,119,18950800,match information,Tony Webb minor counties collection,
St Albans v Frogmore,121,18950803,match information,Tony Webb minor counties collection,
St Albans A v Frogmore Second XI,122,18950803,match information,Tony Webb minor counties collection,
Peripatetics v Old Albanians,122,18950803,match information,Tony Webb minor counties collection,
Northaw v Little Heath,122,18950805,match information,Tony Webb minor counties collection,
St Michael's v Zion,122,18950805,match information,Tony Webb minor counties collection,
Comet v Redbourn,123,18950805,match information,Tony Webb minor counties collection,
Hemel Hempstead v Kilburn,123,18950805,match information,Tony Webb minor counties collection,
London City Police v Redbourn,123,18950808,match information,Tony Webb minor counties collection,
Croxley v Melrose,123,18950803,match information,Tony Webb minor counties collection,
Bushey v Vampires,124,18950805,match information,Tony Webb minor counties collection,
Bushey v Leinster,124,18950806,match information,Tony Webb minor counties collection,
Bushey v H J H Bladon's XI,124,18950807,match information,Tony Webb minor counties collection,
Kings Langley v St Giles-In-The-Fields,124,18950805,match information,Tony Webb minor counties collection,
Old Hurst Johnnians v Bushey,124,18950808,match information,Tony Webb minor counties collection,
Abbots Langley v Roamers,124,18950800,match information,Tony Webb minor counties collection,
Newberries v Edge Grove,124,18950805,match information,Tony Webb minor counties collection,
Northwood v Rickmansworth Town,124,18950805,match information,Tony Webb minor counties collection,
Stanmore v All Soul's Hampstead,124,18950803,match information,Tony Webb minor counties collection,
Chipperfield v Bovingdon,124,18950803,match information,Tony Webb minor counties collection,
Watford Carriage Department v Cassiobury Yard,125,18950803,match information,Tony Webb minor counties collection,
Abbots Langley v Trinity Church,125,18950800,match information,Tony Webb minor counties collection,
Watford Wednesday v Sansom's XI,125,18950807,match information,Tony Webb minor counties collection,
Croxley v Melrose,125,18950803,match information,Tony Webb minor counties collection,
Bushey v Erratics,127,18950809,match information,Tony Webb minor counties collection,
West Herts v Bushey,127,18950810,match information,Tony Webb minor counties collection,
Watford Brewery v The Roamers,127,18950810,match information,Tony Webb minor counties collection,
Bushey v Old Hurst Johnians,128,18950800,match information,Tony Webb minor counties collection,
Bushey Police v Watford Urban Council,128,18950810,match information,Tony Webb minor counties collection,
Cannon Brewery v Harefield,128,18950810,match information,Tony Webb minor counties collection,
Chemical Works v Sunnyside Church,128,18950810,match information,Tony Webb minor counties collection,
Sunnyside Church v Noris's,128,18950727,match information,Tony Webb minor counties collection,
Melrose v Camden United,129,18950810,match information,Tony Webb minor counties collection,
XYZ v Hemel Hempsted,129,18950800,match information,Tony Webb minor counties collection,
Sunnyside Church CO v Aldbury CO,129,18950803,match information,Tony Webb minor counties collection,
Hemel Hempsted v XYZ,129,18950810,match information,Tony Webb minor counties collection,
Hatfield v St Mark's Woodhill,130,18950815,match information,Tony Webb minor counties collection,
Rev Hatchell's XI v Hhecc,130,18950814,match information,Tony Webb minor counties collection,
Market Place v Batch Wood,130,18950815,match information,Tony Webb minor counties collection,
Childwickbury Estate v Aldenham House,130,18950814,match information,Tony Webb minor counties collection,
West Herts v Bushey,131,18950810,match information,Tony Webb minor counties collection,
Harefield v Heskin's Brewery,131,18950810,match information,Tony Webb minor counties collection,
Gentlemen Of Herts v St Albans,131,18950812,match information,Tony Webb minor counties collection,
Croxley v Watford Permanent Way,131,18950810,match information,Tony Webb minor counties collection,
Watford Station v Watford Tradesmen,131,18950812,match information,Tony Webb minor counties collection,
Rickmansworth Town v Pinner,131,18950810,match information,Tony Webb minor counties collection,
Roamers v Brewery,131,18950810,match information,Tony Webb minor counties collection,
Abbots Langley v L & N-W Railway,131,18950810,match information,Tony Webb minor counties collection,
Melrose v Camden United,131,18950810,match information,Tony Webb minor counties collection,
Hertingfordbury v Bayford,133,18950817,match information,Tony Webb minor counties collection,
Hendon v St Albans,133,18950823,match information,Tony Webb minor counties collection,
St Albans v Hitchin,133,18950817,match information,Tony Webb minor counties collection,
MCC And Ground v St Albans,133,18950819,match information,Tony Webb minor counties collection,
St Albans v West Herts,133,18950821,match information,Tony Webb minor counties collection,
S Groom's XII v Poles XII,134,18950800,match information,Tony Webb minor counties collection,
Hoddesdon v Tottenham,134,18950817,match information,Tony Webb minor counties collection,
W Evans' XI v A E Phillips' XI,134,18950816,match information,Tony Webb minor counties collection,
Broxbourne v Haileybury Servants,134,18950817,match information,Tony Webb minor counties collection,
Widford Under 14 v Harlow Under 14,134,18950817,match information,Tony Webb minor counties collection,
Rev P Deedes' XI v Haileybury Servants,134,18950819,match information,Tony Webb minor counties collection,
West Herts v St Albans,135,18950821,match information,Tony Webb minor counties collection,
West Herts v Frogmore,135,18950817,match information,Tony Webb minor counties collection,
Watford Wednesday v Hempstead Early Closing,135,18950814,match information,Tony Webb minor counties collection,
Watford Fields v Bushey Victors,135,18950815,match information,Tony Webb minor counties collection,
Stanmore v G E Keyser's XII,135,18950815,match information,Tony Webb minor counties collection,
The Grove v Healey's Brewery,135,18950817,match information,Tony Webb minor counties collection,
London Orphan Asylum v A W Myers's XI,135,18950817,match information,Tony Webb minor counties collection,
J S Harford's XI v R Lake's XI,136,18950814,match information,Tony Webb minor counties collection,
Willesden v Unknown,136,18950800,match information,Tony Webb minor counties collection,
Harrow Weald v Stanmore,136,18950817,match information,Tony Webb minor counties collection,
Bushey v Stanmore,136,18950821,match information,Tony Webb minor counties collection,
J S Harford's XI v Franklin Choir,136,18950823,match information,Tony Webb minor counties collection,
